task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
anomaly,ae_width_only,0,cand_000_d6_w1,"[1, 1, 1, 1, 1, 1]",0.7310408353805542,276,286,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_000_d6_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_000_d6_w1/checkpoint_last.pt,True,width,0,0,0,False,0,0.7310408353805542,inf,False
anomaly,ae_width_only,1,cand_001_d6_w2,"[2, 1, 1, 1, 1, 1]",0.7237136960029602,24,34,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_001_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_001_d6_w2/checkpoint_last.pt,True,width,0,0,0,True,0,0.7310408353805542,,False
anomaly,ae_width_only,2,cand_002_d6_w2,"[2, 2, 1, 1, 1, 1]",0.7134213447570801,32,42,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_002_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_002_d6_w2/checkpoint_last.pt,True,width,0,0,0,True,0,0.7310408353805542,,False
anomaly,ae_width_only,3,cand_003_d6_w2,"[2, 2, 2, 1, 1, 1]",0.708378255367279,63,73,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_003_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_003_d6_w2/checkpoint_last.pt,True,width,0,0,0,True,0,0.7310408353805542,,False
anomaly,ae_width_only,4,cand_004_d6_w2,"[2, 2, 2, 2, 1, 1]",0.8066213130950928,5,15,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_004_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_004_d6_w2/checkpoint_last.pt,False,width,0,0,0,True,0,0.7310408353805542,,False
anomaly,ae_width_only,5,cand_005_d6_w2,"[2, 2, 2, 2, 2, 1]",0.7106208205223083,230,240,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_005_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_005_d6_w2/checkpoint_last.pt,False,width,0,0,0,True,0,0.7310408353805542,,False
anomaly,ae_width_only,6,cand_006_d6_w2,"[2, 2, 2, 2, 2, 2]",0.7216911911964417,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_006_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_006_d6_w2/checkpoint_last.pt,False,width,0,0,0,False,0,0.708378255367279,3.100042968390104,False
anomaly,ae_width_only,7,cand_007_d6_w3,"[3, 2, 2, 2, 2, 2]",0.6750918626785278,299,309,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_007_d6_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_007_d6_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.708378255367279,,False
anomaly,ae_width_only,8,cand_008_d6_w3,"[3, 3, 2, 2, 2, 2]",0.6789392828941345,209,219,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_008_d6_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_008_d6_w3/checkpoint_last.pt,False,width,0,0,0,True,0,0.708378255367279,,False
anomaly,ae_width_only,9,cand_009_d6_w3,"[3, 3, 3, 2, 2, 2]",0.6776999235153198,107,117,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_009_d6_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_009_d6_w3/checkpoint_last.pt,False,width,0,0,0,True,0,0.708378255367279,,False
