[2026-05-18 02:53:23] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:53:23] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_159_d1_w160/training_log.txt
[2026-05-18 02:53:23] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_159_d1_w160/training_stats.csv
[2026-05-18 02:53:23] [CANDIDATE] task=representation phase=ae_alt_width index=159 search_phase=width architecture=[160]
[2026-05-18 02:53:30] [representation][ae_alt_width][cand_159_d1_w160] epoch=1 architecture=[160] train_loss=0.330125 val_loss=0.323883 best=0.316494 es=0/5
[2026-05-18 02:53:32] [representation][ae_alt_width][cand_159_d1_w160] epoch=2 architecture=[160] train_loss=0.316909 val_loss=0.321927 best=0.316494 es=0/5
[2026-05-18 02:53:35] [representation][ae_alt_width][cand_159_d1_w160] epoch=3 architecture=[160] train_loss=0.314277 val_loss=0.319271 best=0.316494 es=0/5
[2026-05-18 02:53:37] [representation][ae_alt_width][cand_159_d1_w160] epoch=4 architecture=[160] train_loss=0.313147 val_loss=0.318571 best=0.316494 es=0/5
[2026-05-18 02:53:43] [representation][ae_alt_width][cand_159_d1_w160] epoch=5 architecture=[160] train_loss=0.312372 val_loss=0.319616 best=0.316494 es=1/5
[2026-05-18 02:53:46] [representation][ae_alt_width][cand_159_d1_w160] epoch=6 architecture=[160] train_loss=0.312595 val_loss=0.319168 best=0.316494 es=2/5
[2026-05-18 02:53:48] [representation][ae_alt_width][cand_159_d1_w160] epoch=7 architecture=[160] train_loss=0.312441 val_loss=0.317855 best=0.316494 es=0/5
[2026-05-18 02:53:51] [representation][ae_alt_width][cand_159_d1_w160] epoch=8 architecture=[160] train_loss=0.312523 val_loss=0.316745 best=0.316494 es=0/5
[2026-05-18 02:53:53] [representation][ae_alt_width][cand_159_d1_w160] epoch=9 architecture=[160] train_loss=0.312772 val_loss=0.316990 best=0.316494 es=1/5
[2026-05-18 02:53:59] [representation][ae_alt_width][cand_159_d1_w160] epoch=10 architecture=[160] train_loss=0.311669 val_loss=0.318947 best=0.316494 es=2/5
[2026-05-18 02:54:02] [representation][ae_alt_width][cand_159_d1_w160] epoch=11 architecture=[160] train_loss=0.312464 val_loss=0.319301 best=0.316494 es=3/5
[2026-05-18 02:54:04] [representation][ae_alt_width][cand_159_d1_w160] epoch=12 architecture=[160] train_loss=0.311723 val_loss=0.319223 best=0.316494 es=4/5
[2026-05-18 02:54:06] [representation][ae_alt_width][cand_159_d1_w160] epoch=13 architecture=[160] train_loss=0.312135 val_loss=0.319090 best=0.316494 es=5/5
