[2026-06-13 20:41:29] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:41:29] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_171_d3_w81/training_log.txt
[2026-06-13 20:41:29] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_171_d3_w81/training_stats.csv
[2026-06-13 20:41:29] Epoch 1 | architecture=[81, 81, 10] train_loss=0.021305 val_loss=0.032603 best=0.032603 es=0/10
[2026-06-13 20:41:29] Epoch 1 | architecture=[81, 81, 10] train_loss=0.016905 val_loss=0.011974 best=0.011974 es=0/10
[2026-06-13 20:41:29] Epoch 1 | architecture=[81, 81, 10] train_loss=0.006499 val_loss=0.011540 best=0.011540 es=0/10
[2026-06-13 20:41:30] Epoch 1 | architecture=[81, 81, 10] train_loss=0.007677 val_loss=0.009123 best=0.009123 es=0/10
[2026-06-13 20:41:30] Epoch 1 | architecture=[81, 81, 10] train_loss=0.005388 val_loss=0.014704 best=0.014704 es=0/10
[2026-06-13 20:41:30] Epoch 1 | architecture=[81, 81, 10] train_loss=0.004625 val_loss=0.015228 best=0.015228 es=0/10
[2026-06-13 20:41:30] Epoch 1 | architecture=[81, 81, 10] train_loss=0.004798 val_loss=0.010901 best=0.010901 es=0/10
[2026-06-13 20:41:31] Epoch 1 | architecture=[81, 81, 10] train_loss=0.004124 val_loss=0.007359 best=0.007359 es=0/10
[2026-06-13 20:41:31] Epoch 1 | architecture=[81, 81, 10] train_loss=0.003463 val_loss=0.007225 best=0.007225 es=0/10
[2026-06-13 20:41:31] Epoch 1 | architecture=[81, 81, 10] train_loss=0.003213 val_loss=0.006996 best=0.006996 es=0/10
[2026-06-13 20:41:31] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002930 val_loss=0.005243 best=0.005243 es=0/10
[2026-06-13 20:41:32] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002397 val_loss=0.005418 best=0.005418 es=0/10
[2026-06-13 20:41:32] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002873 val_loss=0.005047 best=0.005047 es=0/10
[2026-06-13 20:41:32] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002954 val_loss=0.004016 best=0.004016 es=0/10
[2026-06-13 20:41:32] Epoch 1 | architecture=[81, 81, 10] train_loss=0.003064 val_loss=0.003865 best=0.003865 es=0/10
[2026-06-13 20:41:32] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002152 val_loss=0.002941 best=0.002941 es=0/10
[2026-06-13 20:41:33] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002017 val_loss=0.002323 best=0.002323 es=0/10
[2026-06-13 20:41:33] Epoch 1 | architecture=[81, 81, 10] train_loss=0.001784 val_loss=0.002934 best=0.002934 es=0/10
[2026-06-13 20:41:33] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002680 val_loss=0.003042 best=0.003042 es=0/10
[2026-06-13 20:41:33] Epoch 1 | architecture=[81, 81, 10] train_loss=0.001695 val_loss=0.002658 best=0.002658 es=0/10
[2026-06-13 20:41:33] Epoch 1 | architecture=[81, 81, 10] train_loss=0.002486 val_loss=0.002698 best=0.002698 es=0/10
[2026-06-13 20:41:34] Epoch 1 | architecture=[81, 81, 10] train_loss=0.001624 val_loss=0.002797 best=0.002797 es=0/10
[2026-06-13 20:41:34] Epoch 1 | architecture=[81, 81, 10] train_loss=0.001907 val_loss=0.002797 best=0.002797 es=0/10
[2026-06-13 20:41:34] Epoch 1 | architecture=[81, 81, 10] train_loss=0.001894 val_loss=0.002698 best=0.002698 es=0/10
[2026-06-13 20:41:34] Epoch 1 | architecture=[81, 81, 10] train_loss=0.001606 val_loss=0.002842 best=0.002842 es=0/10
[2026-06-13 20:41:34] Epoch 1 | architecture=[81, 81, 10] train_loss=0.001914 val_loss=0.002715 best=0.002715 es=0/10
[2026-06-13 20:41:35] Epoch 1 | architecture=[81, 81, 10] train_loss=0.003272 val_loss=0.003060 best=0.003060 es=0/10
