[2026-06-11 01:34:51] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:34:51] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_449_d5_w106/training_log.txt
[2026-06-11 01:34:51] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_449_d5_w106/training_stats.csv
[2026-06-11 01:34:51] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.011099 val_loss=0.006532 best=0.006532 es=0/10
[2026-06-11 01:34:51] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.006751 val_loss=0.007087 best=0.007087 es=0/10
[2026-06-11 01:34:51] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.006218 val_loss=0.001515 best=0.001515 es=0/10
[2026-06-11 01:34:52] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.003696 val_loss=0.004145 best=0.004145 es=0/10
[2026-06-11 01:34:52] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.005686 val_loss=0.002199 best=0.002199 es=0/10
[2026-06-11 01:34:52] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.003295 val_loss=0.002474 best=0.002474 es=0/10
[2026-06-11 01:34:53] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.003625 val_loss=0.003856 best=0.003856 es=0/10
[2026-06-11 01:34:53] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.002175 val_loss=0.002669 best=0.002669 es=0/10
[2026-06-11 01:34:53] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001220 val_loss=0.000843 best=0.000843 es=0/10
[2026-06-11 01:34:53] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.002031 val_loss=0.001612 best=0.001612 es=0/10
[2026-06-11 01:34:53] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.004823 val_loss=0.001055 best=0.001055 es=0/10
[2026-06-11 01:34:54] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001324 val_loss=0.000705 best=0.000705 es=0/10
[2026-06-11 01:34:54] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.002729 val_loss=0.001839 best=0.001839 es=0/10
[2026-06-11 01:34:54] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.002932 val_loss=0.001098 best=0.001098 es=0/10
[2026-06-11 01:34:54] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001270 val_loss=0.000746 best=0.000746 es=0/10
[2026-06-11 01:34:54] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001106 val_loss=0.000972 best=0.000972 es=0/10
[2026-06-11 01:34:55] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001435 val_loss=0.000826 best=0.000826 es=0/10
[2026-06-11 01:34:55] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001092 val_loss=0.000537 best=0.000537 es=0/10
[2026-06-11 01:34:55] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001744 val_loss=0.000608 best=0.000608 es=0/10
[2026-06-11 01:34:56] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001664 val_loss=0.001151 best=0.001151 es=0/10
[2026-06-11 01:34:56] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001800 val_loss=0.000704 best=0.000704 es=0/10
[2026-06-11 01:34:56] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001074 val_loss=0.000941 best=0.000941 es=0/10
[2026-06-11 01:34:56] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.002844 val_loss=0.000696 best=0.000696 es=0/10
[2026-06-11 01:34:57] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001906 val_loss=0.000507 best=0.000507 es=0/10
[2026-06-11 01:34:57] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.001452 val_loss=0.000478 best=0.000478 es=0/10
[2026-06-11 01:34:57] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.000610 val_loss=0.000551 best=0.000551 es=0/10
[2026-06-11 01:34:57] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.000919 val_loss=0.000625 best=0.000625 es=0/10
[2026-06-11 01:34:58] Epoch 1 | architecture=[106, 106, 106, 106, 26] train_loss=0.000702 val_loss=0.000495 best=0.000495 es=0/10
