[2026-05-18 01:18:43] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:18:43] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_035_d1_w36/training_log.txt
[2026-05-18 01:18:43] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_035_d1_w36/training_stats.csv
[2026-05-18 01:18:43] [CANDIDATE] task=representation phase=ae_alt_width index=35 search_phase=width architecture=[36]
[2026-05-18 01:18:47] [representation][ae_alt_width][cand_035_d1_w36] epoch=1 architecture=[36] train_loss=0.449817 val_loss=0.449987 best=0.449075 es=0/5
[2026-05-18 01:18:49] [representation][ae_alt_width][cand_035_d1_w36] epoch=2 architecture=[36] train_loss=0.448013 val_loss=0.450491 best=0.449075 es=1/5
[2026-05-18 01:18:51] [representation][ae_alt_width][cand_035_d1_w36] epoch=3 architecture=[36] train_loss=0.447621 val_loss=0.449559 best=0.449075 es=0/5
[2026-05-18 01:18:54] [representation][ae_alt_width][cand_035_d1_w36] epoch=4 architecture=[36] train_loss=0.447316 val_loss=0.449744 best=0.449075 es=1/5
[2026-05-18 01:18:58] [representation][ae_alt_width][cand_035_d1_w36] epoch=5 architecture=[36] train_loss=0.447062 val_loss=0.448905 best=0.448905 es=0/5
[2026-05-18 01:19:00] [representation][ae_alt_width][cand_035_d1_w36] epoch=6 architecture=[36] train_loss=0.446920 val_loss=0.448987 best=0.448905 es=1/5
[2026-05-18 01:19:02] [representation][ae_alt_width][cand_035_d1_w36] epoch=7 architecture=[36] train_loss=0.447068 val_loss=0.448894 best=0.448905 es=2/5
[2026-05-18 01:19:05] [representation][ae_alt_width][cand_035_d1_w36] epoch=8 architecture=[36] train_loss=0.447126 val_loss=0.448370 best=0.448370 es=0/5
[2026-05-18 01:19:07] [representation][ae_alt_width][cand_035_d1_w36] epoch=9 architecture=[36] train_loss=0.446350 val_loss=0.448166 best=0.448166 es=0/5
[2026-05-18 01:19:11] [representation][ae_alt_width][cand_035_d1_w36] epoch=10 architecture=[36] train_loss=0.446371 val_loss=0.448133 best=0.448166 es=1/5
[2026-05-18 01:19:14] [representation][ae_alt_width][cand_035_d1_w36] epoch=11 architecture=[36] train_loss=0.446390 val_loss=0.448365 best=0.448166 es=2/5
[2026-05-18 01:19:16] [representation][ae_alt_width][cand_035_d1_w36] epoch=12 architecture=[36] train_loss=0.446083 val_loss=0.448810 best=0.448166 es=3/5
[2026-05-18 01:19:19] [representation][ae_alt_width][cand_035_d1_w36] epoch=13 architecture=[36] train_loss=0.446418 val_loss=0.447976 best=0.447976 es=0/5
[2026-05-18 01:19:22] [representation][ae_alt_width][cand_035_d1_w36] epoch=14 architecture=[36] train_loss=0.446510 val_loss=0.448252 best=0.447976 es=1/5
[2026-05-18 01:19:28] [representation][ae_alt_width][cand_035_d1_w36] epoch=15 architecture=[36] train_loss=0.446045 val_loss=0.448438 best=0.447976 es=2/5
[2026-05-18 01:19:31] [representation][ae_alt_width][cand_035_d1_w36] epoch=16 architecture=[36] train_loss=0.445794 val_loss=0.447359 best=0.447359 es=0/5
[2026-05-18 01:19:33] [representation][ae_alt_width][cand_035_d1_w36] epoch=17 architecture=[36] train_loss=0.445594 val_loss=0.447746 best=0.447359 es=1/5
[2026-05-18 01:19:36] [representation][ae_alt_width][cand_035_d1_w36] epoch=18 architecture=[36] train_loss=0.445298 val_loss=0.448069 best=0.447359 es=2/5
[2026-05-18 01:19:38] [representation][ae_alt_width][cand_035_d1_w36] epoch=19 architecture=[36] train_loss=0.445909 val_loss=0.447971 best=0.447359 es=3/5
[2026-05-18 01:19:42] [representation][ae_alt_width][cand_035_d1_w36] epoch=20 architecture=[36] train_loss=0.445530 val_loss=0.446750 best=0.446750 es=0/5
[2026-05-18 01:19:44] [representation][ae_alt_width][cand_035_d1_w36] epoch=21 architecture=[36] train_loss=0.444922 val_loss=0.447084 best=0.446750 es=1/5
[2026-05-18 01:19:46] [representation][ae_alt_width][cand_035_d1_w36] epoch=22 architecture=[36] train_loss=0.444833 val_loss=0.446934 best=0.446750 es=2/5
[2026-05-18 01:19:48] [representation][ae_alt_width][cand_035_d1_w36] epoch=23 architecture=[36] train_loss=0.445024 val_loss=0.448220 best=0.446750 es=3/5
[2026-05-18 01:19:51] [representation][ae_alt_width][cand_035_d1_w36] epoch=24 architecture=[36] train_loss=0.444849 val_loss=0.446642 best=0.446642 es=0/5
[2026-05-18 01:19:55] [representation][ae_alt_width][cand_035_d1_w36] epoch=25 architecture=[36] train_loss=0.444250 val_loss=0.446246 best=0.446246 es=0/5
[2026-05-18 01:19:57] [representation][ae_alt_width][cand_035_d1_w36] epoch=26 architecture=[36] train_loss=0.443918 val_loss=0.446230 best=0.446246 es=1/5
[2026-05-18 01:19:59] [representation][ae_alt_width][cand_035_d1_w36] epoch=27 architecture=[36] train_loss=0.444294 val_loss=0.446541 best=0.446246 es=2/5
[2026-05-18 01:20:01] [representation][ae_alt_width][cand_035_d1_w36] epoch=28 architecture=[36] train_loss=0.444162 val_loss=0.445850 best=0.445850 es=0/5
[2026-05-18 01:20:03] [representation][ae_alt_width][cand_035_d1_w36] epoch=29 architecture=[36] train_loss=0.443891 val_loss=0.445471 best=0.445471 es=0/5
[2026-05-18 01:20:07] [representation][ae_alt_width][cand_035_d1_w36] epoch=30 architecture=[36] train_loss=0.444055 val_loss=0.445419 best=0.445471 es=1/5
[2026-05-18 01:20:09] [representation][ae_alt_width][cand_035_d1_w36] epoch=31 architecture=[36] train_loss=0.443715 val_loss=0.445828 best=0.445471 es=2/5
[2026-05-18 01:20:12] [representation][ae_alt_width][cand_035_d1_w36] epoch=32 architecture=[36] train_loss=0.443295 val_loss=0.445034 best=0.445034 es=0/5
[2026-05-18 01:20:14] [representation][ae_alt_width][cand_035_d1_w36] epoch=33 architecture=[36] train_loss=0.443619 val_loss=0.445215 best=0.445034 es=1/5
[2026-05-18 01:20:16] [representation][ae_alt_width][cand_035_d1_w36] epoch=34 architecture=[36] train_loss=0.443088 val_loss=0.446039 best=0.445034 es=2/5
[2026-05-18 01:20:20] [representation][ae_alt_width][cand_035_d1_w36] epoch=35 architecture=[36] train_loss=0.443803 val_loss=0.445391 best=0.445034 es=3/5
[2026-05-18 01:20:22] [representation][ae_alt_width][cand_035_d1_w36] epoch=36 architecture=[36] train_loss=0.443171 val_loss=0.445738 best=0.445034 es=4/5
[2026-05-18 01:20:25] [representation][ae_alt_width][cand_035_d1_w36] epoch=37 architecture=[36] train_loss=0.443315 val_loss=0.445934 best=0.445034 es=5/5
