[2026-06-12 21:06:21] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:06:21] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_216_d3_w81/training_log.txt
[2026-06-12 21:06:21] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_216_d3_w81/training_stats.csv
[2026-06-12 21:06:21] Epoch 1 | architecture=[81, 81, 55] train_loss=0.007213 val_loss=0.004066 best=0.004066 es=0/10
[2026-06-12 21:06:21] Epoch 1 | architecture=[81, 81, 55] train_loss=0.002682 val_loss=0.003466 best=0.003466 es=0/10
[2026-06-12 21:06:21] Epoch 1 | architecture=[81, 81, 55] train_loss=0.005239 val_loss=0.003714 best=0.003714 es=0/10
[2026-06-12 21:06:21] Epoch 1 | architecture=[81, 81, 55] train_loss=0.003611 val_loss=0.001195 best=0.001195 es=0/10
[2026-06-12 21:06:22] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001168 val_loss=0.003374 best=0.003374 es=0/10
[2026-06-12 21:06:22] Epoch 1 | architecture=[81, 81, 55] train_loss=0.003166 val_loss=0.003653 best=0.003653 es=0/10
[2026-06-12 21:06:22] Epoch 1 | architecture=[81, 81, 55] train_loss=0.002293 val_loss=0.001498 best=0.001498 es=0/10
[2026-06-12 21:06:22] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001262 val_loss=0.001241 best=0.001241 es=0/10
[2026-06-12 21:06:22] Epoch 1 | architecture=[81, 81, 55] train_loss=0.002477 val_loss=0.001919 best=0.001919 es=0/10
[2026-06-12 21:06:23] Epoch 1 | architecture=[81, 81, 55] train_loss=0.002164 val_loss=0.000988 best=0.000988 es=0/10
[2026-06-12 21:06:23] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001252 val_loss=0.001124 best=0.001124 es=0/10
[2026-06-12 21:06:23] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001367 val_loss=0.001583 best=0.001583 es=0/10
[2026-06-12 21:06:23] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001600 val_loss=0.001135 best=0.001135 es=0/10
[2026-06-12 21:06:23] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001997 val_loss=0.000976 best=0.000976 es=0/10
[2026-06-12 21:06:23] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001267 val_loss=0.001059 best=0.001059 es=0/10
[2026-06-12 21:06:24] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001039 val_loss=0.000886 best=0.000886 es=0/10
[2026-06-12 21:06:24] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001096 val_loss=0.000815 best=0.000815 es=0/10
[2026-06-12 21:06:24] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001037 val_loss=0.000911 best=0.000911 es=0/10
[2026-06-12 21:06:24] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001596 val_loss=0.000797 best=0.000797 es=0/10
[2026-06-12 21:06:24] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001110 val_loss=0.000786 best=0.000786 es=0/10
[2026-06-12 21:06:24] Epoch 1 | architecture=[81, 81, 55] train_loss=0.002033 val_loss=0.000755 best=0.000755 es=0/10
[2026-06-12 21:06:25] Epoch 1 | architecture=[81, 81, 55] train_loss=0.002367 val_loss=0.001169 best=0.001169 es=0/10
[2026-06-12 21:06:25] Epoch 1 | architecture=[81, 81, 55] train_loss=0.000978 val_loss=0.000829 best=0.000829 es=0/10
[2026-06-12 21:06:25] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001280 val_loss=0.000845 best=0.000845 es=0/10
[2026-06-12 21:06:25] Epoch 1 | architecture=[81, 81, 55] train_loss=0.000980 val_loss=0.001065 best=0.001065 es=0/10
[2026-06-12 21:06:25] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001295 val_loss=0.000976 best=0.000976 es=0/10
[2026-06-12 21:06:25] Epoch 1 | architecture=[81, 81, 55] train_loss=0.000880 val_loss=0.000905 best=0.000905 es=0/10
[2026-06-12 21:06:26] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001280 val_loss=0.000978 best=0.000978 es=0/10
[2026-06-12 21:06:26] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001250 val_loss=0.000957 best=0.000957 es=0/10
[2026-06-12 21:06:26] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001033 val_loss=0.001370 best=0.001370 es=0/10
[2026-06-12 21:06:26] Epoch 1 | architecture=[81, 81, 55] train_loss=0.001678 val_loss=0.000913 best=0.000913 es=0/10
