[2026-06-13 21:24:46] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:24:46] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_590_d6_w116/training_log.txt
[2026-06-13 21:24:46] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_590_d6_w116/training_stats.csv
[2026-06-13 21:24:46] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.078336 val_loss=0.038848 best=0.038848 es=0/10
[2026-06-13 21:24:46] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.041112 val_loss=0.087950 best=0.087950 es=0/10
[2026-06-13 21:24:46] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.033187 val_loss=0.114318 best=0.114318 es=0/10
[2026-06-13 21:24:47] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.018598 val_loss=0.092662 best=0.092662 es=0/10
[2026-06-13 21:24:47] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.015481 val_loss=0.071956 best=0.071956 es=0/10
[2026-06-13 21:24:47] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.013494 val_loss=0.050098 best=0.050098 es=0/10
[2026-06-13 21:24:47] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.015841 val_loss=0.035437 best=0.035437 es=0/10
[2026-06-13 21:24:47] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.017597 val_loss=0.022434 best=0.022434 es=0/10
[2026-06-13 21:24:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.008442 val_loss=0.014453 best=0.014453 es=0/10
[2026-06-13 21:24:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.010644 val_loss=0.010006 best=0.010006 es=0/10
[2026-06-13 21:24:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.008335 val_loss=0.006023 best=0.006023 es=0/10
[2026-06-13 21:24:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.008876 val_loss=0.004455 best=0.004455 es=0/10
[2026-06-13 21:24:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.006506 val_loss=0.004260 best=0.004260 es=0/10
[2026-06-13 21:24:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.006548 val_loss=0.003872 best=0.003872 es=0/10
[2026-06-13 21:24:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.005247 val_loss=0.003721 best=0.003721 es=0/10
[2026-06-13 21:24:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.004225 val_loss=0.003119 best=0.003119 es=0/10
[2026-06-13 21:24:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.004337 val_loss=0.002062 best=0.002062 es=0/10
[2026-06-13 21:24:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.002308 val_loss=0.002375 best=0.002375 es=0/10
[2026-06-13 21:24:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.003088 val_loss=0.002362 best=0.002362 es=0/10
[2026-06-13 21:24:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 11] train_loss=0.001613 val_loss=0.002334 best=0.002334 es=0/10
