[2026-06-15 07:14:11] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:14:11] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_097_d2_w49/training_log.txt
[2026-06-15 07:14:11] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_097_d2_w49/training_stats.csv
[2026-06-15 07:14:11] Epoch 1 | architecture=[49, 49] train_loss=0.012427 val_loss=0.009347 best=0.009347 es=0/10
[2026-06-15 07:14:11] Epoch 1 | architecture=[49, 49] train_loss=0.006598 val_loss=0.008181 best=0.008181 es=0/10
[2026-06-15 07:14:11] Epoch 1 | architecture=[49, 49] train_loss=0.006181 val_loss=0.009710 best=0.009710 es=0/10
[2026-06-15 07:14:12] Epoch 1 | architecture=[49, 49] train_loss=0.006016 val_loss=0.010743 best=0.010743 es=0/10
[2026-06-15 07:14:12] Epoch 1 | architecture=[49, 49] train_loss=0.004858 val_loss=0.007063 best=0.007063 es=0/10
[2026-06-15 07:14:12] Epoch 1 | architecture=[49, 49] train_loss=0.004767 val_loss=0.005843 best=0.005843 es=0/10
[2026-06-15 07:14:12] Epoch 1 | architecture=[49, 49] train_loss=0.003807 val_loss=0.005652 best=0.005652 es=0/10
[2026-06-15 07:14:12] Epoch 1 | architecture=[49, 49] train_loss=0.003310 val_loss=0.006894 best=0.006894 es=0/10
[2026-06-15 07:14:13] Epoch 1 | architecture=[49, 49] train_loss=0.003822 val_loss=0.006445 best=0.006445 es=0/10
[2026-06-15 07:14:13] Epoch 1 | architecture=[49, 49] train_loss=0.003358 val_loss=0.006043 best=0.006043 es=0/10
[2026-06-15 07:14:13] Epoch 1 | architecture=[49, 49] train_loss=0.003184 val_loss=0.006221 best=0.006221 es=0/10
[2026-06-15 07:14:14] Epoch 1 | architecture=[49, 49] train_loss=0.004385 val_loss=0.005584 best=0.005584 es=0/10
[2026-06-15 07:14:14] Epoch 1 | architecture=[49, 49] train_loss=0.003168 val_loss=0.005590 best=0.005590 es=0/10
[2026-06-15 07:14:14] Epoch 1 | architecture=[49, 49] train_loss=0.004425 val_loss=0.004758 best=0.004758 es=0/10
[2026-06-15 07:14:14] Epoch 1 | architecture=[49, 49] train_loss=0.003394 val_loss=0.004676 best=0.004676 es=0/10
[2026-06-15 07:14:14] Epoch 1 | architecture=[49, 49] train_loss=0.002880 val_loss=0.004754 best=0.004754 es=0/10
[2026-06-15 07:14:15] Epoch 1 | architecture=[49, 49] train_loss=0.005065 val_loss=0.005710 best=0.005710 es=0/10
[2026-06-15 07:14:15] Epoch 1 | architecture=[49, 49] train_loss=0.002742 val_loss=0.005572 best=0.005572 es=0/10
[2026-06-15 07:14:15] Epoch 1 | architecture=[49, 49] train_loss=0.003043 val_loss=0.004930 best=0.004930 es=0/10
[2026-06-15 07:14:15] Epoch 1 | architecture=[49, 49] train_loss=0.003054 val_loss=0.004213 best=0.004213 es=0/10
[2026-06-15 07:14:16] Epoch 1 | architecture=[49, 49] train_loss=0.002301 val_loss=0.004452 best=0.004452 es=0/10
[2026-06-15 07:14:16] Epoch 1 | architecture=[49, 49] train_loss=0.002583 val_loss=0.004784 best=0.004784 es=0/10
[2026-06-15 07:14:16] Epoch 1 | architecture=[49, 49] train_loss=0.002953 val_loss=0.003997 best=0.003997 es=0/10
[2026-06-15 07:14:17] Epoch 1 | architecture=[49, 49] train_loss=0.003956 val_loss=0.004183 best=0.004183 es=0/10
[2026-06-15 07:14:17] Epoch 1 | architecture=[49, 49] train_loss=0.002982 val_loss=0.004208 best=0.004208 es=0/10
[2026-06-15 07:14:17] Epoch 1 | architecture=[49, 49] train_loss=0.002892 val_loss=0.004564 best=0.004564 es=0/10
[2026-06-15 07:14:17] Epoch 1 | architecture=[49, 49] train_loss=0.003292 val_loss=0.004170 best=0.004170 es=0/10
[2026-06-15 07:14:18] Epoch 1 | architecture=[49, 49] train_loss=0.002266 val_loss=0.004181 best=0.004181 es=0/10
[2026-06-15 07:14:18] Epoch 1 | architecture=[49, 49] train_loss=0.003086 val_loss=0.004210 best=0.004210 es=0/10
[2026-06-15 07:14:18] Epoch 1 | architecture=[49, 49] train_loss=0.003179 val_loss=0.004023 best=0.004023 es=0/10
[2026-06-15 07:14:18] Epoch 1 | architecture=[49, 49] train_loss=0.002795 val_loss=0.003963 best=0.003963 es=0/10
[2026-06-15 07:14:19] Epoch 1 | architecture=[49, 49] train_loss=0.003933 val_loss=0.004201 best=0.004201 es=0/10
[2026-06-15 07:14:19] Epoch 1 | architecture=[49, 49] train_loss=0.004279 val_loss=0.004440 best=0.004440 es=0/10
