[2026-05-20 08:22:41] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:22:41] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_006_d1_w7/training_log.txt
[2026-05-20 08:22:41] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_006_d1_w7/training_stats.csv
[2026-05-20 08:22:41] [CANDIDATE] task=autoencoding phase=ae_alt_width index=6 search_phase=width architecture=[7]
[2026-05-20 08:22:43] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=1 architecture=[7] train_loss=0.770756 val_loss=0.769764 best=0.764137 es=0/5
[2026-05-20 08:22:45] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=2 architecture=[7] train_loss=0.762110 val_loss=0.766818 best=0.764137 es=0/5
[2026-05-20 08:22:47] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=3 architecture=[7] train_loss=0.758000 val_loss=0.763672 best=0.763672 es=0/5
[2026-05-20 08:22:49] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=4 architecture=[7] train_loss=0.755115 val_loss=0.761175 best=0.761175 es=0/5
[2026-05-20 08:22:51] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=5 architecture=[7] train_loss=0.752941 val_loss=0.759094 best=0.759094 es=0/5
[2026-05-20 08:22:53] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=6 architecture=[7] train_loss=0.751055 val_loss=0.757223 best=0.757223 es=0/5
[2026-05-20 08:22:56] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=7 architecture=[7] train_loss=0.749271 val_loss=0.755453 best=0.755453 es=0/5
[2026-05-20 08:22:58] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=8 architecture=[7] train_loss=0.747653 val_loss=0.753894 best=0.753894 es=0/5
[2026-05-20 08:23:00] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=9 architecture=[7] train_loss=0.746195 val_loss=0.752503 best=0.752503 es=0/5
[2026-05-20 08:23:02] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=10 architecture=[7] train_loss=0.744897 val_loss=0.751218 best=0.751218 es=0/5
[2026-05-20 08:23:04] [autoencoding][ae_alt_width][cand_006_d1_w7] epoch=11 architecture=[7] train_loss=0.743704 val_loss=0.750085 best=0.750085 es=0/5
