task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct
autoencoding,ae_depth_to_width,23,cand_023_d10_w3,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",0.927113730999441,58,63,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_023_d10_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_023_d10_w3/checkpoint_last.pt,False,width,0,2,2,False,0,0.9493515955429496,
autoencoding,ae_depth_to_width,24,cand_024_d10_w3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",0.9265901120102419,14,19,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_024_d10_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_024_d10_w3/checkpoint_last.pt,False,width,0,2,2,False,0,0.9493515955429496,
autoencoding,ae_depth_to_width,25,cand_025_d10_w3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.9350037003865933,1,6,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_025_d10_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_025_d10_w3/checkpoint_last.pt,False,width,1,2,3,False,0,0.9253246543672158,2.5308791061748193
autoencoding,ae_depth_to_width,26,cand_026_d10_w4,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8812281210179054,120,125,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_026_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_026_d10_w4/checkpoint_last.pt,True,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,27,cand_027_d10_w4,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]",0.8811584303964672,7,12,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_027_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_027_d10_w4/checkpoint_last.pt,False,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,28,cand_028_d10_w4,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",0.8798740888907433,15,20,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_028_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_028_d10_w4/checkpoint_last.pt,True,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,29,cand_029_d10_w4,"[4, 4, 4, 4, 3, 3, 3, 3, 3, 3]",0.9251376656785819,17,22,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_029_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_029_d10_w4/checkpoint_last.pt,False,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,30,cand_030_d10_w4,"[4, 4, 4, 4, 4, 3, 3, 3, 3, 3]",0.9130690915178603,46,51,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_030_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_030_d10_w4/checkpoint_last.pt,False,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,31,cand_031_d10_w4,"[4, 4, 4, 4, 4, 4, 3, 3, 3, 3]",0.9117474900562278,28,33,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_031_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_031_d10_w4/checkpoint_last.pt,False,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,32,cand_032_d10_w4,"[4, 4, 4, 4, 4, 4, 4, 3, 3, 3]",0.8901246170856376,55,60,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_032_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_032_d10_w4/checkpoint_last.pt,False,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,33,cand_033_d10_w4,"[4, 4, 4, 4, 4, 4, 4, 4, 3, 3]",0.8896859614363357,13,18,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_033_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_033_d10_w4/checkpoint_last.pt,False,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,34,cand_034_d10_w4,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 3]",0.8892349751339799,16,21,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_034_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_034_d10_w4/checkpoint_last.pt,False,width,1,0,3,True,0,0.9253246543672158,
autoencoding,ae_depth_to_width,35,cand_035_d10_w4,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.8632488694015102,52,57,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_035_d10_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_035_d10_w4/checkpoint_last.pt,True,width,0,0,0,False,0,0.8632488694015102,6.708541123672548
autoencoding,ae_depth_to_width,36,cand_036_d10_w5,"[5, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.8626893518748697,19,24,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_036_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_036_d10_w5/checkpoint_last.pt,True,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,37,cand_037_d10_w5,"[5, 5, 4, 4, 4, 4, 4, 4, 4, 4]",0.865837321070348,9,14,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_037_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_037_d10_w5/checkpoint_last.pt,False,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,38,cand_038_d10_w5,"[5, 5, 5, 4, 4, 4, 4, 4, 4, 4]",0.869051790708716,45,50,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_038_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_038_d10_w5/checkpoint_last.pt,False,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,39,cand_039_d10_w5,"[5, 5, 5, 5, 4, 4, 4, 4, 4, 4]",0.8669077600251561,15,20,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_039_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_039_d10_w5/checkpoint_last.pt,False,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,40,cand_040_d10_w5,"[5, 5, 5, 5, 5, 4, 4, 4, 4, 4]",0.8784159719641366,17,22,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_040_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_040_d10_w5/checkpoint_last.pt,False,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,41,cand_041_d10_w5,"[5, 5, 5, 5, 5, 5, 4, 4, 4, 4]",0.8732588936333787,45,50,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_041_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_041_d10_w5/checkpoint_last.pt,False,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,42,cand_042_d10_w5,"[5, 5, 5, 5, 5, 5, 5, 4, 4, 4]",0.8614534692767073,54,59,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_042_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_042_d10_w5/checkpoint_last.pt,True,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,43,cand_043_d10_w5,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 4]",0.8579076280553001,47,52,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_043_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_043_d10_w5/checkpoint_last.pt,True,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,44,cand_044_d10_w5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4]",0.8586779460609724,11,16,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_044_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_044_d10_w5/checkpoint_last.pt,False,width,0,0,0,True,0,0.8632488694015102,
autoencoding,ae_depth_to_width,45,cand_045_d10_w5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.8375078561525497,52,57,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_045_d10_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_045_d10_w5/checkpoint_last.pt,True,width,0,0,0,False,0,0.8375078561525497,2.9818762770933858
autoencoding,ae_depth_to_width,46,cand_046_d10_w6,"[6, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.8364408906689056,30,35,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_046_d10_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_046_d10_w6/checkpoint_last.pt,True,width,0,0,0,True,0,0.8375078561525497,
autoencoding,ae_depth_to_width,47,cand_047_d10_w6,"[6, 6, 5, 5, 5, 5, 5, 5, 5, 5]",0.8358267120298478,45,50,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_047_d10_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_047_d10_w6/checkpoint_last.pt,True,width,0,0,0,True,0,0.8375078561525497,
autoencoding,ae_depth_to_width,48,cand_048_d10_w6,"[6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",0.8343249318690019,18,23,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_048_d10_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_depth_to_width/cand_048_d10_w6/checkpoint_last.pt,True,width,0,0,0,True,0,0.8375078561525497,
