[2026-05-18 03:30:45] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:30:45] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_209_d1_w210/training_log.txt
[2026-05-18 03:30:45] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_209_d1_w210/training_stats.csv
[2026-05-18 03:30:45] [CANDIDATE] task=representation phase=ae_alt_width index=209 search_phase=width architecture=[210]
[2026-05-18 03:30:53] [representation][ae_alt_width][cand_209_d1_w210] epoch=1 architecture=[210] train_loss=0.314305 val_loss=0.299937 best=0.289920 es=0/5
[2026-05-18 03:30:55] [representation][ae_alt_width][cand_209_d1_w210] epoch=2 architecture=[210] train_loss=0.288335 val_loss=0.293567 best=0.289920 es=0/5
[2026-05-18 03:30:57] [representation][ae_alt_width][cand_209_d1_w210] epoch=3 architecture=[210] train_loss=0.285109 val_loss=0.292358 best=0.289920 es=0/5
[2026-05-18 03:31:00] [representation][ae_alt_width][cand_209_d1_w210] epoch=4 architecture=[210] train_loss=0.283752 val_loss=0.290555 best=0.289920 es=0/5
[2026-05-18 03:31:07] [representation][ae_alt_width][cand_209_d1_w210] epoch=5 architecture=[210] train_loss=0.283485 val_loss=0.291265 best=0.289920 es=1/5
[2026-05-18 03:31:10] [representation][ae_alt_width][cand_209_d1_w210] epoch=6 architecture=[210] train_loss=0.283548 val_loss=0.291150 best=0.289920 es=2/5
[2026-05-18 03:31:12] [representation][ae_alt_width][cand_209_d1_w210] epoch=7 architecture=[210] train_loss=0.283678 val_loss=0.289489 best=0.289489 es=0/5
[2026-05-18 03:31:15] [representation][ae_alt_width][cand_209_d1_w210] epoch=8 architecture=[210] train_loss=0.283081 val_loss=0.291304 best=0.289489 es=1/5
[2026-05-18 03:31:17] [representation][ae_alt_width][cand_209_d1_w210] epoch=9 architecture=[210] train_loss=0.283060 val_loss=0.291059 best=0.289489 es=2/5
[2026-05-18 03:31:24] [representation][ae_alt_width][cand_209_d1_w210] epoch=10 architecture=[210] train_loss=0.283776 val_loss=0.295382 best=0.289489 es=3/5
[2026-05-18 03:31:27] [representation][ae_alt_width][cand_209_d1_w210] epoch=11 architecture=[210] train_loss=0.283943 val_loss=0.288929 best=0.288929 es=0/5
[2026-05-18 03:31:29] [representation][ae_alt_width][cand_209_d1_w210] epoch=12 architecture=[210] train_loss=0.283051 val_loss=0.290373 best=0.288929 es=1/5
[2026-05-18 03:31:32] [representation][ae_alt_width][cand_209_d1_w210] epoch=13 architecture=[210] train_loss=0.283243 val_loss=0.290908 best=0.288929 es=2/5
[2026-05-18 03:31:34] [representation][ae_alt_width][cand_209_d1_w210] epoch=14 architecture=[210] train_loss=0.284296 val_loss=0.290478 best=0.288929 es=3/5
[2026-05-18 03:31:42] [representation][ae_alt_width][cand_209_d1_w210] epoch=15 architecture=[210] train_loss=0.283313 val_loss=0.292097 best=0.288929 es=4/5
[2026-05-18 03:31:44] [representation][ae_alt_width][cand_209_d1_w210] epoch=16 architecture=[210] train_loss=0.282817 val_loss=0.289450 best=0.288929 es=5/5
