[2026-06-15 08:35:39] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:35:39] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_746_d6_w125/training_log.txt
[2026-06-15 08:35:39] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_746_d6_w125/training_stats.csv
[2026-06-15 08:35:39] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.004138 val_loss=0.001611 best=0.001611 es=0/10
[2026-06-15 08:35:39] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000915 val_loss=0.004249 best=0.004249 es=0/10
[2026-06-15 08:35:40] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.005055 val_loss=0.001909 best=0.001909 es=0/10
[2026-06-15 08:35:40] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.002858 val_loss=0.000762 best=0.000762 es=0/10
[2026-06-15 08:35:40] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.001876 val_loss=0.001820 best=0.001820 es=0/10
[2026-06-15 08:35:40] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.002105 val_loss=0.000981 best=0.000981 es=0/10
[2026-06-15 08:35:40] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.002419 val_loss=0.000438 best=0.000438 es=0/10
[2026-06-15 08:35:41] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000619 val_loss=0.001242 best=0.001242 es=0/10
[2026-06-15 08:35:41] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.001117 val_loss=0.001067 best=0.001067 es=0/10
[2026-06-15 08:35:41] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.002189 val_loss=0.000465 best=0.000465 es=0/10
[2026-06-15 08:35:42] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.001189 val_loss=0.000652 best=0.000652 es=0/10
[2026-06-15 08:35:42] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000596 val_loss=0.000837 best=0.000837 es=0/10
[2026-06-15 08:35:42] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.002010 val_loss=0.000401 best=0.000401 es=0/10
[2026-06-15 08:35:43] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000370 val_loss=0.000365 best=0.000365 es=0/10
[2026-06-15 08:35:43] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000678 val_loss=0.000531 best=0.000531 es=0/10
[2026-06-15 08:35:43] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000828 val_loss=0.000441 best=0.000441 es=0/10
[2026-06-15 08:35:43] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.001917 val_loss=0.000307 best=0.000307 es=0/10
[2026-06-15 08:35:44] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000567 val_loss=0.000283 best=0.000283 es=0/10
[2026-06-15 08:35:44] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000286 val_loss=0.000254 best=0.000254 es=0/10
[2026-06-15 08:35:44] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.001341 val_loss=0.000320 best=0.000320 es=0/10
[2026-06-15 08:35:44] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000414 val_loss=0.000303 best=0.000303 es=0/10
[2026-06-15 08:35:45] Epoch 1 | architecture=[125, 125, 125, 124, 124, 124] train_loss=0.000524 val_loss=0.000364 best=0.000364 es=0/10
