[2026-05-18 03:33:07] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:33:07] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_212_d1_w213/training_log.txt
[2026-05-18 03:33:07] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_212_d1_w213/training_stats.csv
[2026-05-18 03:33:07] [CANDIDATE] task=representation phase=ae_alt_width index=212 search_phase=width architecture=[213]
[2026-05-18 03:33:15] [representation][ae_alt_width][cand_212_d1_w213] epoch=1 architecture=[213] train_loss=0.311439 val_loss=0.296628 best=0.287459 es=0/5
[2026-05-18 03:33:17] [representation][ae_alt_width][cand_212_d1_w213] epoch=2 architecture=[213] train_loss=0.285899 val_loss=0.298180 best=0.287459 es=1/5
[2026-05-18 03:33:20] [representation][ae_alt_width][cand_212_d1_w213] epoch=3 architecture=[213] train_loss=0.285320 val_loss=0.291762 best=0.287459 es=0/5
[2026-05-18 03:33:22] [representation][ae_alt_width][cand_212_d1_w213] epoch=4 architecture=[213] train_loss=0.282521 val_loss=0.289978 best=0.287459 es=0/5
[2026-05-18 03:33:33] [representation][ae_alt_width][cand_212_d1_w213] epoch=5 architecture=[213] train_loss=0.282548 val_loss=0.290219 best=0.287459 es=1/5
[2026-05-18 03:33:36] [representation][ae_alt_width][cand_212_d1_w213] epoch=6 architecture=[213] train_loss=0.282687 val_loss=0.291276 best=0.287459 es=2/5
[2026-05-18 03:33:38] [representation][ae_alt_width][cand_212_d1_w213] epoch=7 architecture=[213] train_loss=0.282860 val_loss=0.290108 best=0.287459 es=3/5
[2026-05-18 03:33:41] [representation][ae_alt_width][cand_212_d1_w213] epoch=8 architecture=[213] train_loss=0.281814 val_loss=0.290779 best=0.287459 es=4/5
[2026-05-18 03:33:44] [representation][ae_alt_width][cand_212_d1_w213] epoch=9 architecture=[213] train_loss=0.282718 val_loss=0.289816 best=0.287459 es=0/5
[2026-05-18 03:33:58] [representation][ae_alt_width][cand_212_d1_w213] epoch=10 architecture=[213] train_loss=0.282624 val_loss=0.289726 best=0.287459 es=1/5
[2026-05-18 03:34:00] [representation][ae_alt_width][cand_212_d1_w213] epoch=11 architecture=[213] train_loss=0.282809 val_loss=0.289779 best=0.287459 es=2/5
[2026-05-18 03:34:03] [representation][ae_alt_width][cand_212_d1_w213] epoch=12 architecture=[213] train_loss=0.281727 val_loss=0.289860 best=0.287459 es=3/5
[2026-05-18 03:34:05] [representation][ae_alt_width][cand_212_d1_w213] epoch=13 architecture=[213] train_loss=0.282539 val_loss=0.287459 best=0.287459 es=0/5
[2026-05-18 03:34:07] [representation][ae_alt_width][cand_212_d1_w213] epoch=14 architecture=[213] train_loss=0.282182 val_loss=0.289650 best=0.287459 es=1/5
[2026-05-18 03:34:15] [representation][ae_alt_width][cand_212_d1_w213] epoch=15 architecture=[213] train_loss=0.282372 val_loss=0.291403 best=0.287459 es=2/5
[2026-05-18 03:34:17] [representation][ae_alt_width][cand_212_d1_w213] epoch=16 architecture=[213] train_loss=0.282609 val_loss=0.291100 best=0.287459 es=3/5
[2026-05-18 03:34:19] [representation][ae_alt_width][cand_212_d1_w213] epoch=17 architecture=[213] train_loss=0.281771 val_loss=0.288903 best=0.287459 es=4/5
[2026-05-18 03:34:22] [representation][ae_alt_width][cand_212_d1_w213] epoch=18 architecture=[213] train_loss=0.281934 val_loss=0.288452 best=0.287459 es=5/5
