2025-10-03 09:31:20 - INFO - ======== [Run 8/200] width=80 depth=3 ========
2025-10-03 09:31:20 - INFO - Device=cuda | dataset=cifar10 | batch=64 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-03 09:31:20 - INFO - Model params=118650 | neurons=320 | pooling=[1, 3]
2025-10-03 09:31:33 - INFO - [epoch 1/50] train_loss=1.6025 | val_loss=1.4906 | val_acc=0.4616 | best_val=1.4906@1 | bad=0/10 | lr=1.00e-03 | dt=12.7s
2025-10-03 09:31:45 - INFO - [epoch 2/50] train_loss=1.2920 | val_loss=1.2757 | val_acc=0.5514 | best_val=1.2757@2 | bad=0/10 | lr=1.00e-03 | dt=12.5s
2025-10-03 09:31:57 - INFO - [epoch 3/50] train_loss=1.1772 | val_loss=1.2182 | val_acc=0.5716 | best_val=1.2182@3 | bad=0/10 | lr=1.00e-03 | dt=12.2s
2025-10-03 09:32:10 - INFO - [epoch 4/50] train_loss=1.0965 | val_loss=1.4171 | val_acc=0.5090 | best_val=1.2182@3 | bad=1/10 | lr=1.00e-03 | dt=12.2s
2025-10-03 09:32:22 - INFO - [epoch 5/50] train_loss=1.0431 | val_loss=1.1561 | val_acc=0.5826 | best_val=1.1561@5 | bad=0/10 | lr=1.00e-03 | dt=12.1s
2025-10-03 09:32:35 - INFO - [epoch 6/50] train_loss=0.9969 | val_loss=1.1967 | val_acc=0.5942 | best_val=1.1561@5 | bad=1/10 | lr=1.00e-03 | dt=12.9s
2025-10-03 09:32:47 - INFO - [epoch 7/50] train_loss=0.9578 | val_loss=1.0271 | val_acc=0.6456 | best_val=1.0271@7 | bad=0/10 | lr=1.00e-03 | dt=12.1s
2025-10-03 09:32:59 - INFO - [epoch 8/50] train_loss=0.9200 | val_loss=0.9754 | val_acc=0.6536 | best_val=0.9754@8 | bad=0/10 | lr=1.00e-03 | dt=12.2s
2025-10-03 09:33:11 - INFO - [epoch 9/50] train_loss=0.8920 | val_loss=0.9410 | val_acc=0.6602 | best_val=0.9410@9 | bad=0/10 | lr=1.00e-03 | dt=12.1s
2025-10-03 09:33:23 - INFO - [epoch 10/50] train_loss=0.8588 | val_loss=0.9109 | val_acc=0.6792 | best_val=0.9109@10 | bad=0/10 | lr=1.00e-03 | dt=12.2s
2025-10-03 09:33:35 - INFO - [epoch 11/50] train_loss=0.8422 | val_loss=0.9270 | val_acc=0.6754 | best_val=0.9109@10 | bad=1/10 | lr=1.00e-03 | dt=12.1s
