2025-10-04 13:34:24 - INFO - ======== [Run 63/140] width=30 depth=7 ========
2025-10-04 13:34:24 - INFO - Device=cuda | dataset=cifar10 | batch=64 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-04 13:34:24 - INFO - Model params=50140 | neurons=240 | pooling=[1, 3]
2025-10-04 13:34:45 - INFO - [epoch 1/50] train_loss=1.5613 | val_loss=1.3854 | val_acc=0.4956 | best_val=1.3854@1 | bad=0/10 | lr=1.00e-03 | dt=21.4s
2025-10-04 13:35:06 - INFO - [epoch 2/50] train_loss=1.1717 | val_loss=1.2975 | val_acc=0.5758 | best_val=1.2975@2 | bad=0/10 | lr=1.00e-03 | dt=20.6s
2025-10-04 13:35:28 - INFO - [epoch 3/50] train_loss=0.9948 | val_loss=0.9966 | val_acc=0.6452 | best_val=0.9966@3 | bad=0/10 | lr=1.00e-03 | dt=22.2s
2025-10-04 13:35:50 - INFO - [epoch 4/50] train_loss=0.8928 | val_loss=0.8820 | val_acc=0.6780 | best_val=0.8820@4 | bad=0/10 | lr=1.00e-03 | dt=21.7s
2025-10-04 13:36:10 - INFO - [epoch 5/50] train_loss=0.8253 | val_loss=0.7837 | val_acc=0.7264 | best_val=0.7837@5 | bad=0/10 | lr=1.00e-03 | dt=20.5s
2025-10-04 13:36:31 - INFO - [epoch 6/50] train_loss=0.7678 | val_loss=0.7777 | val_acc=0.7304 | best_val=0.7777@6 | bad=0/10 | lr=1.00e-03 | dt=20.5s
2025-10-04 13:36:52 - INFO - [epoch 7/50] train_loss=0.7333 | val_loss=0.7837 | val_acc=0.7342 | best_val=0.7777@6 | bad=1/10 | lr=1.00e-03 | dt=21.6s
2025-10-04 13:37:13 - INFO - [epoch 8/50] train_loss=0.7056 | val_loss=0.7067 | val_acc=0.7466 | best_val=0.7067@8 | bad=0/10 | lr=1.00e-03 | dt=20.3s
2025-10-04 13:37:33 - INFO - [epoch 9/50] train_loss=0.6780 | val_loss=0.6670 | val_acc=0.7642 | best_val=0.6670@9 | bad=0/10 | lr=1.00e-03 | dt=20.6s
2025-10-04 13:37:55 - INFO - [epoch 10/50] train_loss=0.6574 | val_loss=0.7957 | val_acc=0.7266 | best_val=0.6670@9 | bad=1/10 | lr=1.00e-03 | dt=21.5s
