2025-10-04 14:04:33 - INFO - ======== [Run 65/140] width=50 depth=7 ========
2025-10-04 14:04:33 - INFO - Device=cuda | dataset=cifar10 | batch=64 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-04 14:04:33 - INFO - Model params=137560 | neurons=400 | pooling=[1, 3]
2025-10-04 14:04:55 - INFO - [epoch 1/50] train_loss=1.5516 | val_loss=1.2666 | val_acc=0.5418 | best_val=1.2666@1 | bad=0/10 | lr=1.00e-03 | dt=21.5s
2025-10-04 14:05:15 - INFO - [epoch 2/50] train_loss=1.0894 | val_loss=1.1383 | val_acc=0.5984 | best_val=1.1383@2 | bad=0/10 | lr=1.00e-03 | dt=20.3s
2025-10-04 14:05:36 - INFO - [epoch 3/50] train_loss=0.9200 | val_loss=0.8854 | val_acc=0.6712 | best_val=0.8854@3 | bad=0/10 | lr=1.00e-03 | dt=21.2s
2025-10-04 14:05:57 - INFO - [epoch 4/50] train_loss=0.8123 | val_loss=0.8761 | val_acc=0.6998 | best_val=0.8761@4 | bad=0/10 | lr=1.00e-03 | dt=20.8s
2025-10-04 14:06:19 - INFO - [epoch 5/50] train_loss=0.7291 | val_loss=0.8039 | val_acc=0.7276 | best_val=0.8039@5 | bad=0/10 | lr=1.00e-03 | dt=21.7s
2025-10-04 14:06:40 - INFO - [epoch 6/50] train_loss=0.6769 | val_loss=0.7039 | val_acc=0.7582 | best_val=0.7039@6 | bad=0/10 | lr=1.00e-03 | dt=21.2s
2025-10-04 14:07:02 - INFO - [epoch 7/50] train_loss=0.6281 | val_loss=0.6863 | val_acc=0.7660 | best_val=0.6863@7 | bad=0/10 | lr=1.00e-03 | dt=21.9s
2025-10-04 14:07:23 - INFO - [epoch 8/50] train_loss=0.6053 | val_loss=0.6890 | val_acc=0.7668 | best_val=0.6863@7 | bad=1/10 | lr=1.00e-03 | dt=21.0s
2025-10-04 14:07:44 - INFO - [epoch 9/50] train_loss=0.5749 | val_loss=0.5826 | val_acc=0.7972 | best_val=0.5826@9 | bad=0/10 | lr=1.00e-03 | dt=21.3s
2025-10-04 14:08:05 - INFO - [epoch 10/50] train_loss=0.5528 | val_loss=0.6061 | val_acc=0.7944 | best_val=0.5826@9 | bad=1/10 | lr=1.00e-03 | dt=20.8s
2025-10-04 14:08:26 - INFO - [epoch 11/50] train_loss=0.5306 | val_loss=0.5836 | val_acc=0.8056 | best_val=0.5826@9 | bad=2/10 | lr=1.00e-03 | dt=20.9s
2025-10-04 14:08:48 - INFO - [epoch 12/50] train_loss=0.5159 | val_loss=0.5294 | val_acc=0.8174 | best_val=0.5294@12 | bad=0/10 | lr=1.00e-03 | dt=22.4s
2025-10-04 14:09:12 - INFO - [epoch 13/50] train_loss=0.4954 | val_loss=0.5703 | val_acc=0.8096 | best_val=0.5294@12 | bad=1/10 | lr=1.00e-03 | dt=23.4s
2025-10-04 14:09:34 - INFO - [epoch 14/50] train_loss=0.4857 | val_loss=0.5459 | val_acc=0.8140 | best_val=0.5294@12 | bad=2/10 | lr=1.00e-03 | dt=22.7s
2025-10-04 14:09:56 - INFO - [epoch 15/50] train_loss=0.4737 | val_loss=0.5211 | val_acc=0.8252 | best_val=0.5211@15 | bad=0/10 | lr=1.00e-03 | dt=22.2s
2025-10-04 14:10:17 - INFO - [epoch 16/50] train_loss=0.4640 | val_loss=0.4991 | val_acc=0.8340 | best_val=0.4991@16 | bad=0/10 | lr=1.00e-03 | dt=20.8s
2025-10-04 14:10:39 - INFO - [epoch 17/50] train_loss=0.4499 | val_loss=0.5390 | val_acc=0.8184 | best_val=0.4991@16 | bad=1/10 | lr=1.00e-03 | dt=21.6s
2025-10-04 14:11:01 - INFO - [epoch 18/50] train_loss=0.4409 | val_loss=0.4978 | val_acc=0.8366 | best_val=0.4978@18 | bad=0/10 | lr=1.00e-03 | dt=22.0s
