2025-10-04 12:22:37 - INFO - ======== [Run 59/140] width=190 depth=6 ========
2025-10-04 12:22:37 - INFO - Device=cuda | dataset=cifar10 | batch=64 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-04 12:22:37 - INFO - Model params=1633820 | neurons=1330 | pooling=[1, 3]
2025-10-04 12:23:14 - INFO - [epoch 1/50] train_loss=1.4423 | val_loss=1.1592 | val_acc=0.5848 | best_val=1.1592@1 | bad=0/10 | lr=1.00e-03 | dt=36.9s
2025-10-04 12:23:50 - INFO - [epoch 2/50] train_loss=1.0272 | val_loss=1.0809 | val_acc=0.6262 | best_val=1.0809@2 | bad=0/10 | lr=1.00e-03 | dt=36.6s
2025-10-04 12:24:27 - INFO - [epoch 3/50] train_loss=0.8481 | val_loss=0.8632 | val_acc=0.6918 | best_val=0.8632@3 | bad=0/10 | lr=1.00e-03 | dt=36.3s
2025-10-04 12:25:02 - INFO - [epoch 4/50] train_loss=0.7162 | val_loss=0.6822 | val_acc=0.7624 | best_val=0.6822@4 | bad=0/10 | lr=1.00e-03 | dt=35.6s
2025-10-04 12:25:39 - INFO - [epoch 5/50] train_loss=0.6285 | val_loss=0.7029 | val_acc=0.7526 | best_val=0.6822@4 | bad=1/10 | lr=1.00e-03 | dt=37.0s
2025-10-04 12:26:15 - INFO - [epoch 6/50] train_loss=0.5726 | val_loss=0.7819 | val_acc=0.7534 | best_val=0.6822@4 | bad=2/10 | lr=1.00e-03 | dt=35.4s
2025-10-04 12:26:51 - INFO - [epoch 7/50] train_loss=0.5235 | val_loss=0.5512 | val_acc=0.8120 | best_val=0.5512@7 | bad=0/10 | lr=1.00e-03 | dt=36.0s
2025-10-04 12:27:27 - INFO - [epoch 8/50] train_loss=0.4911 | val_loss=0.5265 | val_acc=0.8196 | best_val=0.5265@8 | bad=0/10 | lr=1.00e-03 | dt=36.5s
2025-10-04 12:28:03 - INFO - [epoch 9/50] train_loss=0.4561 | val_loss=0.5754 | val_acc=0.8076 | best_val=0.5265@8 | bad=1/10 | lr=1.00e-03 | dt=35.5s
2025-10-04 12:28:38 - INFO - [epoch 10/50] train_loss=0.4275 | val_loss=0.5288 | val_acc=0.8216 | best_val=0.5265@8 | bad=2/10 | lr=1.00e-03 | dt=35.8s
