2025-10-03 09:21:21 - INFO - ======== [Run 7/200] width=70 depth=3 ========
2025-10-03 09:21:21 - INFO - Device=cuda | dataset=cifar10 | batch=64 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-03 09:21:21 - INFO - Model params=91220 | neurons=280 | pooling=[1, 3]
2025-10-03 09:21:34 - INFO - [epoch 1/50] train_loss=1.6328 | val_loss=1.5562 | val_acc=0.4336 | best_val=1.5562@1 | bad=0/10 | lr=1.00e-03 | dt=12.4s
2025-10-03 09:21:45 - INFO - [epoch 2/50] train_loss=1.3191 | val_loss=1.3693 | val_acc=0.5154 | best_val=1.3693@2 | bad=0/10 | lr=1.00e-03 | dt=11.6s
2025-10-03 09:21:57 - INFO - [epoch 3/50] train_loss=1.1912 | val_loss=1.2914 | val_acc=0.5612 | best_val=1.2914@3 | bad=0/10 | lr=1.00e-03 | dt=11.7s
2025-10-03 09:22:09 - INFO - [epoch 4/50] train_loss=1.1030 | val_loss=1.3910 | val_acc=0.5278 | best_val=1.2914@3 | bad=1/10 | lr=1.00e-03 | dt=11.9s
2025-10-03 09:22:21 - INFO - [epoch 5/50] train_loss=1.0492 | val_loss=1.2937 | val_acc=0.5554 | best_val=1.2914@3 | bad=2/10 | lr=1.00e-03 | dt=11.8s
2025-10-03 09:22:33 - INFO - [epoch 6/50] train_loss=1.0012 | val_loss=1.1422 | val_acc=0.6040 | best_val=1.1422@6 | bad=0/10 | lr=1.00e-03 | dt=11.9s
2025-10-03 09:22:45 - INFO - [epoch 7/50] train_loss=0.9698 | val_loss=1.0091 | val_acc=0.6446 | best_val=1.0091@7 | bad=0/10 | lr=1.00e-03 | dt=11.8s
2025-10-03 09:22:56 - INFO - [epoch 8/50] train_loss=0.9297 | val_loss=0.9489 | val_acc=0.6562 | best_val=0.9489@8 | bad=0/10 | lr=1.00e-03 | dt=11.7s
2025-10-03 09:23:08 - INFO - [epoch 9/50] train_loss=0.9003 | val_loss=1.1465 | val_acc=0.6182 | best_val=0.9489@8 | bad=1/10 | lr=1.00e-03 | dt=11.7s
2025-10-03 09:23:20 - INFO - [epoch 10/50] train_loss=0.8771 | val_loss=0.8948 | val_acc=0.6818 | best_val=0.8948@10 | bad=0/10 | lr=1.00e-03 | dt=11.7s
2025-10-03 09:23:32 - INFO - [epoch 11/50] train_loss=0.8546 | val_loss=0.9024 | val_acc=0.6852 | best_val=0.8948@10 | bad=1/10 | lr=1.00e-03 | dt=11.9s
2025-10-03 09:23:43 - INFO - [epoch 12/50] train_loss=0.8309 | val_loss=0.9438 | val_acc=0.6702 | best_val=0.8948@10 | bad=2/10 | lr=1.00e-03 | dt=11.7s
2025-10-03 09:23:55 - INFO - [epoch 13/50] train_loss=0.8118 | val_loss=0.9170 | val_acc=0.6922 | best_val=0.8948@10 | bad=3/10 | lr=1.00e-03 | dt=11.7s
