[2026-05-16 18:24:35] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 18:25:13] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=12 train_loss=0.217117 val_loss=0.202519 best=0.202519 es=0/5
[2026-05-16 18:25:16] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=13 train_loss=0.214780 val_loss=0.200425 best=0.200425 es=0/5
[2026-05-16 18:25:19] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=14 train_loss=0.213221 val_loss=0.199098 best=0.199098 es=0/5
[2026-05-16 18:25:22] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=15 train_loss=0.212528 val_loss=0.198549 best=0.198549 es=0/5
[2026-05-16 18:25:25] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=16 train_loss=0.212168 val_loss=0.197963 best=0.197963 es=0/5
[2026-05-16 18:25:28] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=17 train_loss=0.211208 val_loss=0.197209 best=0.197209 es=0/5
[2026-05-16 18:25:31] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=18 train_loss=0.210956 val_loss=0.197092 best=0.197092 es=0/5
[2026-05-16 18:25:34] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=19 train_loss=0.210934 val_loss=0.197125 best=0.197092 es=1/5
[2026-05-16 18:25:37] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=20 train_loss=0.210582 val_loss=0.196963 best=0.196963 es=0/5
[2026-05-16 18:25:41] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=21 train_loss=0.210288 val_loss=0.196930 best=0.196963 es=1/5
[2026-05-16 18:25:44] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=22 train_loss=0.210459 val_loss=0.197072 best=0.196963 es=2/5
[2026-05-16 18:25:47] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=23 train_loss=0.210389 val_loss=0.196924 best=0.196963 es=3/5
[2026-05-16 18:25:50] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=24 train_loss=0.210514 val_loss=0.196856 best=0.196856 es=0/5
[2026-05-16 18:25:53] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=25 train_loss=0.210389 val_loss=0.196693 best=0.196693 es=0/5
[2026-05-16 18:25:56] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=26 train_loss=0.210262 val_loss=0.196649 best=0.196693 es=1/5
[2026-05-16 18:25:59] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=27 train_loss=0.210080 val_loss=0.196585 best=0.196585 es=0/5
[2026-05-16 18:26:02] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=28 train_loss=0.210465 val_loss=0.197078 best=0.196585 es=1/5
[2026-05-16 18:26:05] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=29 train_loss=0.210147 val_loss=0.196735 best=0.196585 es=2/5
[2026-05-16 18:26:08] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=30 train_loss=0.209952 val_loss=0.196643 best=0.196585 es=3/5
[2026-05-16 18:26:11] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=31 train_loss=0.209863 val_loss=0.196429 best=0.196429 es=0/5
[2026-05-16 18:26:14] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=32 train_loss=0.209782 val_loss=0.196359 best=0.196429 es=1/5
[2026-05-16 18:26:17] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=33 train_loss=0.209967 val_loss=0.196335 best=0.196429 es=2/5
[2026-05-16 18:26:20] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=34 train_loss=0.209792 val_loss=0.196372 best=0.196429 es=3/5
[2026-05-16 18:26:23] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=35 train_loss=0.209819 val_loss=0.196473 best=0.196429 es=4/5
[2026-05-16 18:26:26] [autoencoding][ae_width_to_depth][cand_032_d2_w34] epoch=36 train_loss=0.209764 val_loss=0.196543 best=0.196429 es=5/5
