[2026-05-20 11:07:19] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:07:19] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_002_d1_w3/training_log.txt
[2026-05-20 11:07:19] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_002_d1_w3/training_stats.csv
[2026-05-20 11:07:19] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=2 search_phase=width architecture=[3]
[2026-05-20 11:07:52] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=11 architecture=[3] train_loss=0.878322 val_loss=0.886251 best=0.886251 es=0/5
[2026-05-20 11:07:55] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=12 architecture=[3] train_loss=0.877804 val_loss=0.885787 best=0.885787 es=0/5
[2026-05-20 11:07:59] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=13 architecture=[3] train_loss=0.877369 val_loss=0.885369 best=0.885369 es=0/5
[2026-05-20 11:08:02] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=14 architecture=[3] train_loss=0.876965 val_loss=0.884968 best=0.884968 es=0/5
[2026-05-20 11:08:05] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=15 architecture=[3] train_loss=0.876570 val_loss=0.884572 best=0.884572 es=0/5
[2026-05-20 11:08:08] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=16 architecture=[3] train_loss=0.876192 val_loss=0.884198 best=0.884198 es=0/5
[2026-05-20 11:08:12] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=17 architecture=[3] train_loss=0.875818 val_loss=0.883830 best=0.883830 es=0/5
[2026-05-20 11:08:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=18 architecture=[3] train_loss=0.875467 val_loss=0.883473 best=0.883473 es=0/5
[2026-05-20 11:08:18] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=19 architecture=[3] train_loss=0.875111 val_loss=0.883120 best=0.883120 es=0/5
[2026-05-20 11:08:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=20 architecture=[3] train_loss=0.874773 val_loss=0.882774 best=0.882774 es=0/5
[2026-05-20 11:08:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=21 architecture=[3] train_loss=0.874429 val_loss=0.882441 best=0.882441 es=0/5
[2026-05-20 11:08:27] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=22 architecture=[3] train_loss=0.874103 val_loss=0.882115 best=0.882115 es=0/5
[2026-05-20 11:08:30] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=23 architecture=[3] train_loss=0.873801 val_loss=0.881791 best=0.881791 es=0/5
[2026-05-20 11:08:33] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=24 architecture=[3] train_loss=0.873488 val_loss=0.881500 best=0.881500 es=0/5
[2026-05-20 11:08:36] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=25 architecture=[3] train_loss=0.873193 val_loss=0.881208 best=0.881208 es=0/5
[2026-05-20 11:08:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=26 architecture=[3] train_loss=0.872917 val_loss=0.880923 best=0.880923 es=0/5
[2026-05-20 11:08:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=27 architecture=[3] train_loss=0.872634 val_loss=0.880652 best=0.880652 es=0/5
[2026-05-20 11:08:44] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=28 architecture=[3] train_loss=0.872368 val_loss=0.880378 best=0.880378 es=0/5
[2026-05-20 11:08:47] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=29 architecture=[3] train_loss=0.872115 val_loss=0.880118 best=0.880118 es=0/5
[2026-05-20 11:08:50] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=30 architecture=[3] train_loss=0.871864 val_loss=0.879882 best=0.879882 es=0/5
[2026-05-20 11:08:53] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=31 architecture=[3] train_loss=0.871622 val_loss=0.879648 best=0.879648 es=0/5
[2026-05-20 11:08:56] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=32 architecture=[3] train_loss=0.871397 val_loss=0.879419 best=0.879419 es=0/5
[2026-05-20 11:08:59] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=33 architecture=[3] train_loss=0.871174 val_loss=0.879199 best=0.879199 es=0/5
[2026-05-20 11:09:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=34 architecture=[3] train_loss=0.870974 val_loss=0.878985 best=0.878985 es=0/5
[2026-05-20 11:09:04] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=35 architecture=[3] train_loss=0.870762 val_loss=0.878788 best=0.878788 es=0/5
[2026-05-20 11:09:07] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=36 architecture=[3] train_loss=0.870572 val_loss=0.878597 best=0.878597 es=0/5
[2026-05-20 11:09:10] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=37 architecture=[3] train_loss=0.870387 val_loss=0.878409 best=0.878409 es=0/5
[2026-05-20 11:09:13] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=38 architecture=[3] train_loss=0.870203 val_loss=0.878236 best=0.878236 es=0/5
[2026-05-20 11:09:16] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=39 architecture=[3] train_loss=0.870031 val_loss=0.878062 best=0.878062 es=0/5
[2026-05-20 11:09:19] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=40 architecture=[3] train_loss=0.869866 val_loss=0.877899 best=0.877899 es=0/5
[2026-05-20 11:09:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=41 architecture=[3] train_loss=0.869696 val_loss=0.877741 best=0.877741 es=0/5
[2026-05-20 11:09:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=42 architecture=[3] train_loss=0.869548 val_loss=0.877595 best=0.877595 es=0/5
[2026-05-20 11:09:27] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=43 architecture=[3] train_loss=0.869392 val_loss=0.877437 best=0.877437 es=0/5
[2026-05-20 11:09:30] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=44 architecture=[3] train_loss=0.869246 val_loss=0.877288 best=0.877288 es=0/5
[2026-05-20 11:09:33] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=45 architecture=[3] train_loss=0.869105 val_loss=0.877148 best=0.877148 es=0/5
[2026-05-20 11:09:36] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=46 architecture=[3] train_loss=0.868967 val_loss=0.877022 best=0.877022 es=0/5
[2026-05-20 11:09:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=47 architecture=[3] train_loss=0.868839 val_loss=0.876884 best=0.876884 es=0/5
[2026-05-20 11:09:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=48 architecture=[3] train_loss=0.868715 val_loss=0.876753 best=0.876753 es=0/5
[2026-05-20 11:09:44] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=49 architecture=[3] train_loss=0.868571 val_loss=0.876618 best=0.876618 es=0/5
[2026-05-20 11:09:47] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=50 architecture=[3] train_loss=0.868443 val_loss=0.876487 best=0.876487 es=0/5
[2026-05-20 11:09:50] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=51 architecture=[3] train_loss=0.868315 val_loss=0.876358 best=0.876358 es=0/5
[2026-05-20 11:09:53] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=52 architecture=[3] train_loss=0.868188 val_loss=0.876232 best=0.876232 es=0/5
[2026-05-20 11:09:56] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=53 architecture=[3] train_loss=0.868060 val_loss=0.876107 best=0.876107 es=0/5
[2026-05-20 11:09:58] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=54 architecture=[3] train_loss=0.867930 val_loss=0.875962 best=0.875962 es=0/5
[2026-05-20 11:10:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=55 architecture=[3] train_loss=0.867780 val_loss=0.875815 best=0.875815 es=0/5
[2026-05-20 11:10:04] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=56 architecture=[3] train_loss=0.867628 val_loss=0.875661 best=0.875661 es=0/5
[2026-05-20 11:10:07] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=57 architecture=[3] train_loss=0.867491 val_loss=0.875517 best=0.875517 es=0/5
[2026-05-20 11:10:10] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=58 architecture=[3] train_loss=0.867345 val_loss=0.875370 best=0.875370 es=0/5
[2026-05-20 11:10:13] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=59 architecture=[3] train_loss=0.867213 val_loss=0.875235 best=0.875235 es=0/5
[2026-05-20 11:10:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=60 architecture=[3] train_loss=0.867067 val_loss=0.875091 best=0.875091 es=0/5
[2026-05-20 11:10:18] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=61 architecture=[3] train_loss=0.866923 val_loss=0.874944 best=0.874944 es=0/5
[2026-05-20 11:10:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=62 architecture=[3] train_loss=0.866778 val_loss=0.874794 best=0.874794 es=0/5
[2026-05-20 11:10:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=63 architecture=[3] train_loss=0.866634 val_loss=0.874646 best=0.874646 es=0/5
[2026-05-20 11:10:27] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=64 architecture=[3] train_loss=0.866483 val_loss=0.874492 best=0.874492 es=0/5
[2026-05-20 11:10:30] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=65 architecture=[3] train_loss=0.866324 val_loss=0.874320 best=0.874320 es=0/5
[2026-05-20 11:10:33] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=66 architecture=[3] train_loss=0.866167 val_loss=0.874152 best=0.874152 es=0/5
[2026-05-20 11:10:35] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=67 architecture=[3] train_loss=0.865999 val_loss=0.873979 best=0.873979 es=0/5
[2026-05-20 11:10:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=68 architecture=[3] train_loss=0.865835 val_loss=0.873801 best=0.873801 es=0/5
[2026-05-20 11:10:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=69 architecture=[3] train_loss=0.865667 val_loss=0.873633 best=0.873633 es=0/5
[2026-05-20 11:10:44] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=70 architecture=[3] train_loss=0.865498 val_loss=0.873456 best=0.873456 es=0/5
[2026-05-20 11:10:47] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=71 architecture=[3] train_loss=0.865327 val_loss=0.873286 best=0.873286 es=0/5
[2026-05-20 11:10:50] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=72 architecture=[3] train_loss=0.865157 val_loss=0.873108 best=0.873108 es=0/5
[2026-05-20 11:10:52] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=73 architecture=[3] train_loss=0.864984 val_loss=0.872933 best=0.872933 es=0/5
[2026-05-20 11:10:55] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=74 architecture=[3] train_loss=0.864808 val_loss=0.872749 best=0.872749 es=0/5
[2026-05-20 11:10:58] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=75 architecture=[3] train_loss=0.864631 val_loss=0.872569 best=0.872569 es=0/5
[2026-05-20 11:11:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=76 architecture=[3] train_loss=0.864454 val_loss=0.872382 best=0.872382 es=0/5
[2026-05-20 11:11:04] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=77 architecture=[3] train_loss=0.864276 val_loss=0.872198 best=0.872198 es=0/5
[2026-05-20 11:11:07] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=78 architecture=[3] train_loss=0.864096 val_loss=0.872013 best=0.872013 es=0/5
[2026-05-20 11:11:10] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=79 architecture=[3] train_loss=0.863919 val_loss=0.871826 best=0.871826 es=0/5
[2026-05-20 11:11:12] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=80 architecture=[3] train_loss=0.863736 val_loss=0.871631 best=0.871631 es=0/5
[2026-05-20 11:11:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=81 architecture=[3] train_loss=0.863553 val_loss=0.871444 best=0.871444 es=0/5
[2026-05-20 11:11:18] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=82 architecture=[3] train_loss=0.863369 val_loss=0.871258 best=0.871258 es=0/5
[2026-05-20 11:11:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=83 architecture=[3] train_loss=0.863175 val_loss=0.871053 best=0.871053 es=0/5
[2026-05-20 11:11:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=84 architecture=[3] train_loss=0.862979 val_loss=0.870836 best=0.870836 es=0/5
[2026-05-20 11:11:27] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=85 architecture=[3] train_loss=0.862772 val_loss=0.870629 best=0.870629 es=0/5
[2026-05-20 11:11:29] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=86 architecture=[3] train_loss=0.862566 val_loss=0.870420 best=0.870420 es=0/5
[2026-05-20 11:11:32] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=87 architecture=[3] train_loss=0.862370 val_loss=0.870215 best=0.870215 es=0/5
[2026-05-20 11:11:35] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=88 architecture=[3] train_loss=0.862172 val_loss=0.870006 best=0.870006 es=0/5
[2026-05-20 11:11:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=89 architecture=[3] train_loss=0.861973 val_loss=0.869810 best=0.869810 es=0/5
[2026-05-20 11:11:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=90 architecture=[3] train_loss=0.861780 val_loss=0.869609 best=0.869609 es=0/5
[2026-05-20 11:11:44] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=91 architecture=[3] train_loss=0.861592 val_loss=0.869416 best=0.869416 es=0/5
[2026-05-20 11:11:47] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=92 architecture=[3] train_loss=0.861396 val_loss=0.869223 best=0.869223 es=0/5
[2026-05-20 11:11:49] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=93 architecture=[3] train_loss=0.861206 val_loss=0.869021 best=0.869021 es=0/5
[2026-05-20 11:11:52] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=94 architecture=[3] train_loss=0.861016 val_loss=0.868831 best=0.868831 es=0/5
[2026-05-20 11:11:55] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=95 architecture=[3] train_loss=0.860827 val_loss=0.868642 best=0.868642 es=0/5
[2026-05-20 11:11:58] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=96 architecture=[3] train_loss=0.860643 val_loss=0.868459 best=0.868459 es=0/5
[2026-05-20 11:12:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=97 architecture=[3] train_loss=0.860463 val_loss=0.868267 best=0.868267 es=0/5
[2026-05-20 11:12:04] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=98 architecture=[3] train_loss=0.860284 val_loss=0.868085 best=0.868085 es=0/5
[2026-05-20 11:12:06] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=99 architecture=[3] train_loss=0.860101 val_loss=0.867898 best=0.867898 es=0/5
[2026-05-20 11:12:09] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=100 architecture=[3] train_loss=0.859923 val_loss=0.867713 best=0.867713 es=0/5
[2026-05-20 11:12:12] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=101 architecture=[3] train_loss=0.859750 val_loss=0.867528 best=0.867528 es=0/5
[2026-05-20 11:12:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=102 architecture=[3] train_loss=0.859576 val_loss=0.867346 best=0.867346 es=0/5
[2026-05-20 11:12:18] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=103 architecture=[3] train_loss=0.859401 val_loss=0.867171 best=0.867171 es=0/5
[2026-05-20 11:12:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=104 architecture=[3] train_loss=0.859229 val_loss=0.866993 best=0.866993 es=0/5
[2026-05-20 11:12:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=105 architecture=[3] train_loss=0.859059 val_loss=0.866821 best=0.866821 es=0/5
[2026-05-20 11:12:26] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=106 architecture=[3] train_loss=0.858894 val_loss=0.866658 best=0.866658 es=0/5
[2026-05-20 11:12:29] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=107 architecture=[3] train_loss=0.858729 val_loss=0.866496 best=0.866496 es=0/5
[2026-05-20 11:12:32] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=108 architecture=[3] train_loss=0.858560 val_loss=0.866328 best=0.866328 es=0/5
[2026-05-20 11:12:35] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=109 architecture=[3] train_loss=0.858402 val_loss=0.866170 best=0.866170 es=0/5
[2026-05-20 11:12:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=110 architecture=[3] train_loss=0.858251 val_loss=0.866012 best=0.866012 es=0/5
[2026-05-20 11:12:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=111 architecture=[3] train_loss=0.858090 val_loss=0.865843 best=0.865843 es=0/5
[2026-05-20 11:12:43] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=112 architecture=[3] train_loss=0.857933 val_loss=0.865685 best=0.865685 es=0/5
[2026-05-20 11:12:46] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=113 architecture=[3] train_loss=0.857788 val_loss=0.865535 best=0.865535 es=0/5
[2026-05-20 11:12:49] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=114 architecture=[3] train_loss=0.857621 val_loss=0.865368 best=0.865368 es=0/5
[2026-05-20 11:12:52] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=115 architecture=[3] train_loss=0.857468 val_loss=0.865214 best=0.865214 es=0/5
[2026-05-20 11:12:55] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=116 architecture=[3] train_loss=0.857316 val_loss=0.865068 best=0.865068 es=0/5
[2026-05-20 11:12:58] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=117 architecture=[3] train_loss=0.857168 val_loss=0.864919 best=0.864919 es=0/5
[2026-05-20 11:13:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=118 architecture=[3] train_loss=0.857016 val_loss=0.864770 best=0.864770 es=0/5
[2026-05-20 11:13:04] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=119 architecture=[3] train_loss=0.856864 val_loss=0.864620 best=0.864620 es=0/5
[2026-05-20 11:13:07] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=120 architecture=[3] train_loss=0.856715 val_loss=0.864464 best=0.864464 es=0/5
[2026-05-20 11:13:09] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=121 architecture=[3] train_loss=0.856562 val_loss=0.864321 best=0.864321 es=0/5
[2026-05-20 11:13:12] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=122 architecture=[3] train_loss=0.856410 val_loss=0.864154 best=0.864154 es=0/5
[2026-05-20 11:13:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=123 architecture=[3] train_loss=0.856249 val_loss=0.864006 best=0.864006 es=0/5
[2026-05-20 11:13:18] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=124 architecture=[3] train_loss=0.856096 val_loss=0.863855 best=0.863855 es=0/5
[2026-05-20 11:13:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=125 architecture=[3] train_loss=0.855945 val_loss=0.863705 best=0.863705 es=0/5
[2026-05-20 11:13:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=126 architecture=[3] train_loss=0.855793 val_loss=0.863550 best=0.863550 es=0/5
[2026-05-20 11:13:27] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=127 architecture=[3] train_loss=0.855644 val_loss=0.863409 best=0.863409 es=0/5
[2026-05-20 11:13:29] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=128 architecture=[3] train_loss=0.855487 val_loss=0.863256 best=0.863256 es=0/5
[2026-05-20 11:13:32] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=129 architecture=[3] train_loss=0.855336 val_loss=0.863109 best=0.863109 es=0/5
[2026-05-20 11:13:35] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=130 architecture=[3] train_loss=0.855183 val_loss=0.862965 best=0.862965 es=0/5
[2026-05-20 11:13:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=131 architecture=[3] train_loss=0.855025 val_loss=0.862809 best=0.862809 es=0/5
[2026-05-20 11:13:41] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=132 architecture=[3] train_loss=0.854867 val_loss=0.862658 best=0.862658 es=0/5
[2026-05-20 11:13:44] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=133 architecture=[3] train_loss=0.854708 val_loss=0.862504 best=0.862504 es=0/5
[2026-05-20 11:13:47] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=134 architecture=[3] train_loss=0.854552 val_loss=0.862352 best=0.862352 es=0/5
[2026-05-20 11:13:49] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=135 architecture=[3] train_loss=0.854386 val_loss=0.862196 best=0.862196 es=0/5
[2026-05-20 11:13:52] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=136 architecture=[3] train_loss=0.854223 val_loss=0.862054 best=0.862054 es=0/5
[2026-05-20 11:13:55] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=137 architecture=[3] train_loss=0.854065 val_loss=0.861909 best=0.861909 es=0/5
[2026-05-20 11:13:58] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=138 architecture=[3] train_loss=0.853903 val_loss=0.861760 best=0.861760 es=0/5
[2026-05-20 11:14:01] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=139 architecture=[3] train_loss=0.853744 val_loss=0.861608 best=0.861608 es=0/5
[2026-05-20 11:14:03] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=140 architecture=[3] train_loss=0.853580 val_loss=0.861455 best=0.861455 es=0/5
[2026-05-20 11:14:06] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=141 architecture=[3] train_loss=0.853421 val_loss=0.861311 best=0.861311 es=0/5
[2026-05-20 11:14:09] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=142 architecture=[3] train_loss=0.853265 val_loss=0.861169 best=0.861169 es=0/5
[2026-05-20 11:14:12] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=143 architecture=[3] train_loss=0.853113 val_loss=0.861022 best=0.861022 es=0/5
[2026-05-20 11:14:15] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=144 architecture=[3] train_loss=0.852950 val_loss=0.860883 best=0.860883 es=0/5
[2026-05-20 11:14:18] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=145 architecture=[3] train_loss=0.852792 val_loss=0.860745 best=0.860745 es=0/5
[2026-05-20 11:14:21] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=146 architecture=[3] train_loss=0.852644 val_loss=0.860611 best=0.860611 es=0/5
[2026-05-20 11:14:24] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=147 architecture=[3] train_loss=0.852496 val_loss=0.860473 best=0.860473 es=0/5
[2026-05-20 11:14:26] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=148 architecture=[3] train_loss=0.852356 val_loss=0.860338 best=0.860338 es=0/5
[2026-05-20 11:14:29] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=149 architecture=[3] train_loss=0.852216 val_loss=0.860226 best=0.860226 es=0/5
[2026-05-20 11:14:32] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=150 architecture=[3] train_loss=0.852082 val_loss=0.860110 best=0.860110 es=0/5
[2026-05-20 11:14:35] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=151 architecture=[3] train_loss=0.851942 val_loss=0.859999 best=0.859999 es=0/5
[2026-05-20 11:14:38] [autoencoding][ae_width_to_depth][cand_002_d1_w3] epoch=152 architecture=[3] train_loss=0.851804 val_loss=0.859873 best=0.859873 es=0/5
