timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput,auroc
2026-06-16 13:57:23,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,1,26,10,0.7998140054682963,0.782615717540596,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.782615717540596,1,0,True,,,,0.5783648475571677
2026-06-16 13:57:25,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,2,26,10,0.7444781075121514,0.7527475960878101,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.7527475960878101,2,0,True,,,,
2026-06-16 13:57:27,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,3,26,10,0.7073914986636222,0.7016028001507236,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.7016028001507236,3,0,True,,,,
2026-06-16 13:57:29,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,4,26,10,0.646789652052774,0.6317638222696561,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.6317638222696561,4,0,True,,,,
2026-06-16 13:57:32,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,5,26,10,0.5729996791377778,0.550762457463529,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.550762457463529,5,0,True,,,,0.6336172265880808
2026-06-16 13:57:34,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,6,26,10,0.49236362378780774,0.47000702456594934,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.47000702456594934,6,0,True,,,,
2026-06-16 13:57:37,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,7,26,10,0.4142454729528729,0.39587148829609986,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.39587148829609986,7,0,True,,,,
2026-06-16 13:57:38,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,8,26,10,0.3507320577757277,0.34164405516515184,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.34164405516515184,8,0,True,,,,
2026-06-16 13:57:40,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,9,26,10,0.3061382765122797,0.3040045793091649,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.3040045793091649,9,0,True,,,,
2026-06-16 13:57:43,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,10,26,10,0.27364310109903733,0.2739118228260252,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.2739118228260252,10,0,True,,,,0.7011319059837204
2026-06-16 13:57:45,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,11,26,10,0.2485645374761606,0.25025178609554294,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.25025178609554294,11,0,True,,,,
2026-06-16 13:57:47,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,12,26,10,0.2261895473007568,0.22860218723998174,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.22860218723998174,12,0,True,,,,
2026-06-16 13:57:49,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,13,26,10,0.20789378301475156,0.21122352254032345,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.21122352254032345,13,0,True,,,,
2026-06-16 13:57:51,anomaly_stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,14,26,10,0.19277672242121321,0.1958828168333219,anomaly,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,cand_000_d10_w26,314,0.1958828168333219,14,0,True,,,,
