task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
anomaly,1,ablation_stl,stl_ablation_r01_d04_w1806_1806_1806_1806_1806,"[1806, 1806, 1806, 1806]",10001682,0.0005462264723801627,9,19,0.2511807527718563,
anomaly,2,ablation_stl,stl_ablation_r02_d04_w1806_1806_1806_1806_1806,"[1806, 1806, 1806, 1806]",10001682,0.0003017562097531463,25,35,0.2574405351280243,
anomaly,3,ablation_stl,stl_ablation_r03_d04_w1806_1806_1806_1806_1806,"[1806, 1806, 1806, 1806]",10001682,0.0005409302546125554,11,21,0.2587586369227152,
anomaly,4,ablation_stl,stl_ablation_r04_d04_w1806_1806_1806_1806_1806,"[1806, 1806, 1806, 1806]",10001682,0.0005948258187754953,9,19,0.2627263749105351,
anomaly,5,ablation_stl,stl_ablation_r05_d04_w1806_1806_1806_1806_1806,"[1806, 1806, 1806, 1806]",10001682,0.0005832497679001916,9,19,0.2553540518173726,
