[2026-05-18 02:18:24] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:18:24] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_109_d1_w110/training_log.txt
[2026-05-18 02:18:24] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_109_d1_w110/training_stats.csv
[2026-05-18 02:18:24] [CANDIDATE] task=representation phase=ae_alt_width index=109 search_phase=width architecture=[110]
[2026-05-18 02:18:29] [representation][ae_alt_width][cand_109_d1_w110] epoch=1 architecture=[110] train_loss=0.362269 val_loss=0.354284 best=0.348865 es=0/5
[2026-05-18 02:18:32] [representation][ae_alt_width][cand_109_d1_w110] epoch=2 architecture=[110] train_loss=0.348535 val_loss=0.350357 best=0.348865 es=0/5
[2026-05-18 02:18:34] [representation][ae_alt_width][cand_109_d1_w110] epoch=3 architecture=[110] train_loss=0.346909 val_loss=0.349497 best=0.348865 es=0/5
[2026-05-18 02:18:36] [representation][ae_alt_width][cand_109_d1_w110] epoch=4 architecture=[110] train_loss=0.345714 val_loss=0.350067 best=0.348865 es=1/5
[2026-05-18 02:18:42] [representation][ae_alt_width][cand_109_d1_w110] epoch=5 architecture=[110] train_loss=0.345706 val_loss=0.348896 best=0.348865 es=0/5
[2026-05-18 02:18:45] [representation][ae_alt_width][cand_109_d1_w110] epoch=6 architecture=[110] train_loss=0.346276 val_loss=0.349457 best=0.348865 es=1/5
[2026-05-18 02:18:47] [representation][ae_alt_width][cand_109_d1_w110] epoch=7 architecture=[110] train_loss=0.346054 val_loss=0.348720 best=0.348720 es=0/5
[2026-05-18 02:18:50] [representation][ae_alt_width][cand_109_d1_w110] epoch=8 architecture=[110] train_loss=0.345721 val_loss=0.349362 best=0.348720 es=1/5
[2026-05-18 02:18:53] [representation][ae_alt_width][cand_109_d1_w110] epoch=9 architecture=[110] train_loss=0.345598 val_loss=0.347900 best=0.347900 es=0/5
[2026-05-18 02:19:02] [representation][ae_alt_width][cand_109_d1_w110] epoch=10 architecture=[110] train_loss=0.345044 val_loss=0.348017 best=0.347900 es=1/5
[2026-05-18 02:19:05] [representation][ae_alt_width][cand_109_d1_w110] epoch=11 architecture=[110] train_loss=0.344868 val_loss=0.349345 best=0.347900 es=2/5
[2026-05-18 02:19:08] [representation][ae_alt_width][cand_109_d1_w110] epoch=12 architecture=[110] train_loss=0.345292 val_loss=0.348740 best=0.347900 es=3/5
[2026-05-18 02:19:10] [representation][ae_alt_width][cand_109_d1_w110] epoch=13 architecture=[110] train_loss=0.345136 val_loss=0.347270 best=0.347270 es=0/5
[2026-05-18 02:19:13] [representation][ae_alt_width][cand_109_d1_w110] epoch=14 architecture=[110] train_loss=0.344569 val_loss=0.347008 best=0.347008 es=0/5
[2026-05-18 02:19:21] [representation][ae_alt_width][cand_109_d1_w110] epoch=15 architecture=[110] train_loss=0.343951 val_loss=0.348258 best=0.347008 es=1/5
[2026-05-18 02:19:23] [representation][ae_alt_width][cand_109_d1_w110] epoch=16 architecture=[110] train_loss=0.344456 val_loss=0.348451 best=0.347008 es=2/5
[2026-05-18 02:19:26] [representation][ae_alt_width][cand_109_d1_w110] epoch=17 architecture=[110] train_loss=0.344866 val_loss=0.348636 best=0.347008 es=3/5
[2026-05-18 02:19:28] [representation][ae_alt_width][cand_109_d1_w110] epoch=18 architecture=[110] train_loss=0.344088 val_loss=0.346807 best=0.346807 es=0/5
[2026-05-18 02:19:30] [representation][ae_alt_width][cand_109_d1_w110] epoch=19 architecture=[110] train_loss=0.343962 val_loss=0.346979 best=0.346807 es=1/5
[2026-05-18 02:19:36] [representation][ae_alt_width][cand_109_d1_w110] epoch=20 architecture=[110] train_loss=0.344625 val_loss=0.346617 best=0.346617 es=0/5
[2026-05-18 02:19:39] [representation][ae_alt_width][cand_109_d1_w110] epoch=21 architecture=[110] train_loss=0.343492 val_loss=0.347050 best=0.346617 es=1/5
[2026-05-18 02:19:41] [representation][ae_alt_width][cand_109_d1_w110] epoch=22 architecture=[110] train_loss=0.343770 val_loss=0.347585 best=0.346617 es=2/5
[2026-05-18 02:19:43] [representation][ae_alt_width][cand_109_d1_w110] epoch=23 architecture=[110] train_loss=0.344086 val_loss=0.347030 best=0.346617 es=3/5
[2026-05-18 02:19:46] [representation][ae_alt_width][cand_109_d1_w110] epoch=24 architecture=[110] train_loss=0.344446 val_loss=0.347807 best=0.346617 es=4/5
[2026-05-18 02:19:51] [representation][ae_alt_width][cand_109_d1_w110] epoch=25 architecture=[110] train_loss=0.344626 val_loss=0.348117 best=0.346617 es=5/5
