[2026-05-16 20:55:18] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 20:56:18] [representation][random][cand_036_d2_w108] epoch=19 train_loss=0.016024 val_loss=0.013365 best=0.013365 es=0/5
[2026-05-16 20:56:21] [representation][random][cand_036_d2_w108] epoch=20 train_loss=0.014806 val_loss=0.012489 best=0.012489 es=0/5
[2026-05-16 20:56:24] [representation][random][cand_036_d2_w108] epoch=21 train_loss=0.013927 val_loss=0.011823 best=0.011823 es=0/5
[2026-05-16 20:56:27] [representation][random][cand_036_d2_w108] epoch=22 train_loss=0.014200 val_loss=0.011227 best=0.011227 es=0/5
[2026-05-16 20:56:30] [representation][random][cand_036_d2_w108] epoch=23 train_loss=0.012331 val_loss=0.010504 best=0.010504 es=0/5
[2026-05-16 20:56:33] [representation][random][cand_036_d2_w108] epoch=24 train_loss=0.011745 val_loss=0.009876 best=0.009876 es=0/5
[2026-05-16 20:56:36] [representation][random][cand_036_d2_w108] epoch=25 train_loss=0.012490 val_loss=0.009595 best=0.009595 es=0/5
[2026-05-16 20:56:39] [representation][random][cand_036_d2_w108] epoch=26 train_loss=0.010731 val_loss=0.008943 best=0.008943 es=0/5
[2026-05-16 20:56:43] [representation][random][cand_036_d2_w108] epoch=27 train_loss=0.010358 val_loss=0.008858 best=0.008943 es=1/5
[2026-05-16 20:56:46] [representation][random][cand_036_d2_w108] epoch=28 train_loss=0.010050 val_loss=0.008466 best=0.008466 es=0/5
[2026-05-16 20:56:49] [representation][random][cand_036_d2_w108] epoch=29 train_loss=0.009436 val_loss=0.008257 best=0.008257 es=0/5
[2026-05-16 20:56:52] [representation][random][cand_036_d2_w108] epoch=30 train_loss=0.009548 val_loss=0.008286 best=0.008257 es=1/5
[2026-05-16 20:56:55] [representation][random][cand_036_d2_w108] epoch=31 train_loss=0.010449 val_loss=0.007898 best=0.007898 es=0/5
[2026-05-16 20:56:59] [representation][random][cand_036_d2_w108] epoch=32 train_loss=0.008735 val_loss=0.007385 best=0.007385 es=0/5
[2026-05-16 20:57:02] [representation][random][cand_036_d2_w108] epoch=33 train_loss=0.008660 val_loss=0.007356 best=0.007385 es=1/5
[2026-05-16 20:57:05] [representation][random][cand_036_d2_w108] epoch=34 train_loss=0.008972 val_loss=0.007164 best=0.007164 es=0/5
[2026-05-16 20:57:08] [representation][random][cand_036_d2_w108] epoch=35 train_loss=0.010036 val_loss=0.008060 best=0.007164 es=1/5
[2026-05-16 20:57:11] [representation][random][cand_036_d2_w108] epoch=36 train_loss=0.008623 val_loss=0.006789 best=0.006789 es=0/5
[2026-05-16 20:57:15] [representation][random][cand_036_d2_w108] epoch=37 train_loss=0.008786 val_loss=0.006620 best=0.006620 es=0/5
[2026-05-16 20:57:18] [representation][random][cand_036_d2_w108] epoch=38 train_loss=0.007458 val_loss=0.006182 best=0.006182 es=0/5
[2026-05-16 20:57:21] [representation][random][cand_036_d2_w108] epoch=39 train_loss=0.007315 val_loss=0.006204 best=0.006182 es=1/5
[2026-05-16 20:57:24] [representation][random][cand_036_d2_w108] epoch=40 train_loss=0.007173 val_loss=0.006044 best=0.006044 es=0/5
[2026-05-16 20:57:27] [representation][random][cand_036_d2_w108] epoch=41 train_loss=0.006732 val_loss=0.005651 best=0.005651 es=0/5
[2026-05-16 20:57:30] [representation][random][cand_036_d2_w108] epoch=42 train_loss=0.006514 val_loss=0.005452 best=0.005452 es=0/5
[2026-05-16 20:57:33] [representation][random][cand_036_d2_w108] epoch=43 train_loss=0.006374 val_loss=0.005665 best=0.005452 es=1/5
[2026-05-16 20:57:37] [representation][random][cand_036_d2_w108] epoch=44 train_loss=0.006352 val_loss=0.005393 best=0.005452 es=2/5
[2026-05-16 20:57:40] [representation][random][cand_036_d2_w108] epoch=45 train_loss=0.006164 val_loss=0.005133 best=0.005133 es=0/5
[2026-05-16 20:57:43] [representation][random][cand_036_d2_w108] epoch=46 train_loss=0.005811 val_loss=0.005058 best=0.005133 es=1/5
[2026-05-16 20:57:46] [representation][random][cand_036_d2_w108] epoch=47 train_loss=0.005919 val_loss=0.005209 best=0.005133 es=2/5
[2026-05-16 20:57:49] [representation][random][cand_036_d2_w108] epoch=48 train_loss=0.005759 val_loss=0.005016 best=0.005016 es=0/5
[2026-05-16 20:57:53] [representation][random][cand_036_d2_w108] epoch=49 train_loss=0.005623 val_loss=0.004722 best=0.004722 es=0/5
[2026-05-16 20:57:56] [representation][random][cand_036_d2_w108] epoch=50 train_loss=0.005487 val_loss=0.004675 best=0.004722 es=1/5
[2026-05-16 20:57:59] [representation][random][cand_036_d2_w108] epoch=51 train_loss=0.005433 val_loss=0.004656 best=0.004722 es=2/5
[2026-05-16 20:58:02] [representation][random][cand_036_d2_w108] epoch=52 train_loss=0.005182 val_loss=0.004597 best=0.004597 es=0/5
[2026-05-16 20:58:06] [representation][random][cand_036_d2_w108] epoch=53 train_loss=0.005345 val_loss=0.004723 best=0.004597 es=1/5
[2026-05-16 20:58:09] [representation][random][cand_036_d2_w108] epoch=54 train_loss=0.005228 val_loss=0.004315 best=0.004315 es=0/5
[2026-05-16 20:58:12] [representation][random][cand_036_d2_w108] epoch=55 train_loss=0.005115 val_loss=0.004263 best=0.004315 es=1/5
[2026-05-16 20:58:15] [representation][random][cand_036_d2_w108] epoch=56 train_loss=0.005767 val_loss=0.004582 best=0.004315 es=2/5
[2026-05-16 20:58:18] [representation][random][cand_036_d2_w108] epoch=57 train_loss=0.006308 val_loss=0.005746 best=0.004315 es=3/5
[2026-05-16 20:58:21] [representation][random][cand_036_d2_w108] epoch=58 train_loss=0.007012 val_loss=0.005906 best=0.004315 es=4/5
[2026-05-16 20:58:24] [representation][random][cand_036_d2_w108] epoch=59 train_loss=0.005534 val_loss=0.004651 best=0.004315 es=5/5
