[2026-06-13 20:26:50] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:26:50] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_067_d2_w49/training_log.txt
[2026-06-13 20:26:50] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_067_d2_w49/training_stats.csv
[2026-06-13 20:26:50] Epoch 1 | architecture=[49, 19] train_loss=0.009593 val_loss=0.015581 best=0.015581 es=0/10
[2026-06-13 20:26:50] Epoch 1 | architecture=[49, 19] train_loss=0.008140 val_loss=0.009443 best=0.009443 es=0/10
[2026-06-13 20:26:51] Epoch 1 | architecture=[49, 19] train_loss=0.006539 val_loss=0.007184 best=0.007184 es=0/10
[2026-06-13 20:26:51] Epoch 1 | architecture=[49, 19] train_loss=0.006063 val_loss=0.007549 best=0.007549 es=0/10
[2026-06-13 20:26:51] Epoch 1 | architecture=[49, 19] train_loss=0.006729 val_loss=0.009114 best=0.009114 es=0/10
[2026-06-13 20:26:51] Epoch 1 | architecture=[49, 19] train_loss=0.006862 val_loss=0.010159 best=0.010159 es=0/10
[2026-06-13 20:26:52] Epoch 1 | architecture=[49, 19] train_loss=0.007456 val_loss=0.007855 best=0.007855 es=0/10
[2026-06-13 20:26:52] Epoch 1 | architecture=[49, 19] train_loss=0.006226 val_loss=0.006912 best=0.006912 es=0/10
[2026-06-13 20:26:52] Epoch 1 | architecture=[49, 19] train_loss=0.007178 val_loss=0.007790 best=0.007790 es=0/10
[2026-06-13 20:26:52] Epoch 1 | architecture=[49, 19] train_loss=0.006579 val_loss=0.007349 best=0.007349 es=0/10
[2026-06-13 20:26:53] Epoch 1 | architecture=[49, 19] train_loss=0.005418 val_loss=0.006459 best=0.006459 es=0/10
[2026-06-13 20:26:53] Epoch 1 | architecture=[49, 19] train_loss=0.005046 val_loss=0.006339 best=0.006339 es=0/10
[2026-06-13 20:26:53] Epoch 1 | architecture=[49, 19] train_loss=0.006074 val_loss=0.006083 best=0.006083 es=0/10
[2026-06-13 20:26:53] Epoch 1 | architecture=[49, 19] train_loss=0.005123 val_loss=0.006483 best=0.006483 es=0/10
[2026-06-13 20:26:53] Epoch 1 | architecture=[49, 19] train_loss=0.004482 val_loss=0.006342 best=0.006342 es=0/10
[2026-06-13 20:26:54] Epoch 1 | architecture=[49, 19] train_loss=0.004886 val_loss=0.006204 best=0.006204 es=0/10
[2026-06-13 20:26:54] Epoch 1 | architecture=[49, 19] train_loss=0.005195 val_loss=0.006137 best=0.006137 es=0/10
[2026-06-13 20:26:54] Epoch 1 | architecture=[49, 19] train_loss=0.004235 val_loss=0.005736 best=0.005736 es=0/10
[2026-06-13 20:26:54] Epoch 1 | architecture=[49, 19] train_loss=0.006716 val_loss=0.005501 best=0.005501 es=0/10
[2026-06-13 20:26:54] Epoch 1 | architecture=[49, 19] train_loss=0.004947 val_loss=0.005477 best=0.005477 es=0/10
[2026-06-13 20:26:55] Epoch 1 | architecture=[49, 19] train_loss=0.005018 val_loss=0.005552 best=0.005552 es=0/10
[2026-06-13 20:26:55] Epoch 1 | architecture=[49, 19] train_loss=0.004261 val_loss=0.005588 best=0.005588 es=0/10
[2026-06-13 20:26:55] Epoch 1 | architecture=[49, 19] train_loss=0.004271 val_loss=0.005436 best=0.005436 es=0/10
[2026-06-13 20:26:55] Epoch 1 | architecture=[49, 19] train_loss=0.004087 val_loss=0.005325 best=0.005325 es=0/10
[2026-06-13 20:26:55] Epoch 1 | architecture=[49, 19] train_loss=0.004459 val_loss=0.005161 best=0.005161 es=0/10
[2026-06-13 20:26:56] Epoch 1 | architecture=[49, 19] train_loss=0.004249 val_loss=0.005082 best=0.005082 es=0/10
[2026-06-13 20:26:56] Epoch 1 | architecture=[49, 19] train_loss=0.004179 val_loss=0.005212 best=0.005212 es=0/10
[2026-06-13 20:26:56] Epoch 1 | architecture=[49, 19] train_loss=0.003950 val_loss=0.005300 best=0.005300 es=0/10
[2026-06-13 20:26:56] Epoch 1 | architecture=[49, 19] train_loss=0.004373 val_loss=0.005503 best=0.005503 es=0/10
[2026-06-13 20:26:56] Epoch 1 | architecture=[49, 19] train_loss=0.005484 val_loss=0.005607 best=0.005607 es=0/10
[2026-06-13 20:26:56] Epoch 1 | architecture=[49, 19] train_loss=0.004715 val_loss=0.005375 best=0.005375 es=0/10
[2026-06-13 20:26:57] Epoch 1 | architecture=[49, 19] train_loss=0.006396 val_loss=0.005422 best=0.005422 es=0/10
[2026-06-13 20:26:57] Epoch 1 | architecture=[49, 19] train_loss=0.004416 val_loss=0.004855 best=0.004855 es=0/10
[2026-06-13 20:26:57] Epoch 1 | architecture=[49, 19] train_loss=0.003923 val_loss=0.004806 best=0.004806 es=0/10
[2026-06-13 20:26:57] Epoch 1 | architecture=[49, 19] train_loss=0.004222 val_loss=0.004952 best=0.004952 es=0/10
[2026-06-13 20:26:57] Epoch 1 | architecture=[49, 19] train_loss=0.005576 val_loss=0.005104 best=0.005104 es=0/10
[2026-06-13 20:26:58] Epoch 1 | architecture=[49, 19] train_loss=0.006036 val_loss=0.005453 best=0.005453 es=0/10
[2026-06-13 20:26:58] Epoch 1 | architecture=[49, 19] train_loss=0.004447 val_loss=0.005665 best=0.005665 es=0/10
[2026-06-13 20:26:58] Epoch 1 | architecture=[49, 19] train_loss=0.004662 val_loss=0.005699 best=0.005699 es=0/10
[2026-06-13 20:26:58] Epoch 1 | architecture=[49, 19] train_loss=0.007129 val_loss=0.005242 best=0.005242 es=0/10
[2026-06-13 20:26:58] Epoch 1 | architecture=[49, 19] train_loss=0.004019 val_loss=0.004797 best=0.004797 es=0/10
[2026-06-13 20:26:59] Epoch 1 | architecture=[49, 19] train_loss=0.004550 val_loss=0.004587 best=0.004587 es=0/10
[2026-06-13 20:26:59] Epoch 1 | architecture=[49, 19] train_loss=0.004634 val_loss=0.004739 best=0.004739 es=0/10
[2026-06-13 20:26:59] Epoch 1 | architecture=[49, 19] train_loss=0.004400 val_loss=0.004821 best=0.004821 es=0/10
[2026-06-13 20:26:59] Epoch 1 | architecture=[49, 19] train_loss=0.005494 val_loss=0.004789 best=0.004789 es=0/10
[2026-06-13 20:26:59] Epoch 1 | architecture=[49, 19] train_loss=0.005386 val_loss=0.005034 best=0.005034 es=0/10
[2026-06-13 20:27:00] Epoch 1 | architecture=[49, 19] train_loss=0.003976 val_loss=0.005064 best=0.005064 es=0/10
[2026-06-13 20:27:00] Epoch 1 | architecture=[49, 19] train_loss=0.006009 val_loss=0.005012 best=0.005012 es=0/10
[2026-06-13 20:27:00] Epoch 1 | architecture=[49, 19] train_loss=0.006885 val_loss=0.006180 best=0.006180 es=0/10
[2026-06-13 20:27:00] Epoch 1 | architecture=[49, 19] train_loss=0.005739 val_loss=0.005725 best=0.005725 es=0/10
[2026-06-13 20:27:01] Epoch 1 | architecture=[49, 19] train_loss=0.004670 val_loss=0.004623 best=0.004623 es=0/10
[2026-06-13 20:27:01] Epoch 1 | architecture=[49, 19] train_loss=0.005141 val_loss=0.004605 best=0.004605 es=0/10
