[2026-05-16 22:34:02] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 22:35:02] [representation][random][cand_054_d3_w108] epoch=19 train_loss=0.020736 val_loss=0.018206 best=0.017938 es=1/5
[2026-05-16 22:35:05] [representation][random][cand_054_d3_w108] epoch=20 train_loss=0.022254 val_loss=0.017407 best=0.017407 es=0/5
[2026-05-16 22:35:08] [representation][random][cand_054_d3_w108] epoch=21 train_loss=0.019472 val_loss=0.015996 best=0.015996 es=0/5
[2026-05-16 22:35:11] [representation][random][cand_054_d3_w108] epoch=22 train_loss=0.017342 val_loss=0.014333 best=0.014333 es=0/5
[2026-05-16 22:35:14] [representation][random][cand_054_d3_w108] epoch=23 train_loss=0.015500 val_loss=0.013004 best=0.013004 es=0/5
[2026-05-16 22:35:18] [representation][random][cand_054_d3_w108] epoch=24 train_loss=0.013969 val_loss=0.011629 best=0.011629 es=0/5
[2026-05-16 22:35:21] [representation][random][cand_054_d3_w108] epoch=25 train_loss=0.014304 val_loss=0.011100 best=0.011100 es=0/5
[2026-05-16 22:35:24] [representation][random][cand_054_d3_w108] epoch=26 train_loss=0.012681 val_loss=0.011027 best=0.011100 es=1/5
[2026-05-16 22:35:28] [representation][random][cand_054_d3_w108] epoch=27 train_loss=0.012356 val_loss=0.010138 best=0.010138 es=0/5
[2026-05-16 22:35:31] [representation][random][cand_054_d3_w108] epoch=28 train_loss=0.011424 val_loss=0.009846 best=0.009846 es=0/5
[2026-05-16 22:35:34] [representation][random][cand_054_d3_w108] epoch=29 train_loss=0.011054 val_loss=0.009552 best=0.009552 es=0/5
[2026-05-16 22:35:37] [representation][random][cand_054_d3_w108] epoch=30 train_loss=0.012300 val_loss=0.010580 best=0.009552 es=1/5
[2026-05-16 22:35:40] [representation][random][cand_054_d3_w108] epoch=31 train_loss=0.011432 val_loss=0.009631 best=0.009552 es=2/5
[2026-05-16 22:35:44] [representation][random][cand_054_d3_w108] epoch=32 train_loss=0.010402 val_loss=0.009514 best=0.009552 es=3/5
[2026-05-16 22:35:47] [representation][random][cand_054_d3_w108] epoch=33 train_loss=0.009786 val_loss=0.008220 best=0.008220 es=0/5
[2026-05-16 22:35:50] [representation][random][cand_054_d3_w108] epoch=34 train_loss=0.009174 val_loss=0.007908 best=0.007908 es=0/5
[2026-05-16 22:35:53] [representation][random][cand_054_d3_w108] epoch=35 train_loss=0.008841 val_loss=0.008000 best=0.007908 es=1/5
[2026-05-16 22:35:56] [representation][random][cand_054_d3_w108] epoch=36 train_loss=0.008804 val_loss=0.007657 best=0.007657 es=0/5
[2026-05-16 22:35:59] [representation][random][cand_054_d3_w108] epoch=37 train_loss=0.008655 val_loss=0.007574 best=0.007657 es=1/5
[2026-05-16 22:36:03] [representation][random][cand_054_d3_w108] epoch=38 train_loss=0.008149 val_loss=0.007436 best=0.007436 es=0/5
[2026-05-16 22:36:06] [representation][random][cand_054_d3_w108] epoch=39 train_loss=0.009534 val_loss=0.010375 best=0.007436 es=1/5
[2026-05-16 22:36:09] [representation][random][cand_054_d3_w108] epoch=40 train_loss=0.010399 val_loss=0.008182 best=0.007436 es=2/5
[2026-05-16 22:36:12] [representation][random][cand_054_d3_w108] epoch=41 train_loss=0.008111 val_loss=0.006931 best=0.006931 es=0/5
[2026-05-16 22:36:15] [representation][random][cand_054_d3_w108] epoch=42 train_loss=0.007352 val_loss=0.006564 best=0.006564 es=0/5
[2026-05-16 22:36:18] [representation][random][cand_054_d3_w108] epoch=43 train_loss=0.007148 val_loss=0.006435 best=0.006435 es=0/5
[2026-05-16 22:36:21] [representation][random][cand_054_d3_w108] epoch=44 train_loss=0.008486 val_loss=0.008365 best=0.006435 es=1/5
[2026-05-16 22:36:24] [representation][random][cand_054_d3_w108] epoch=45 train_loss=0.009390 val_loss=0.007332 best=0.006435 es=2/5
[2026-05-16 22:36:28] [representation][random][cand_054_d3_w108] epoch=46 train_loss=0.007245 val_loss=0.006204 best=0.006204 es=0/5
[2026-05-16 22:36:31] [representation][random][cand_054_d3_w108] epoch=47 train_loss=0.006831 val_loss=0.006173 best=0.006204 es=1/5
[2026-05-16 22:36:34] [representation][random][cand_054_d3_w108] epoch=48 train_loss=0.006404 val_loss=0.005357 best=0.005357 es=0/5
[2026-05-16 22:36:37] [representation][random][cand_054_d3_w108] epoch=49 train_loss=0.006406 val_loss=0.006068 best=0.005357 es=1/5
[2026-05-16 22:36:40] [representation][random][cand_054_d3_w108] epoch=50 train_loss=0.007232 val_loss=0.005909 best=0.005357 es=2/5
[2026-05-16 22:36:43] [representation][random][cand_054_d3_w108] epoch=51 train_loss=0.006708 val_loss=0.005487 best=0.005357 es=3/5
[2026-05-16 22:36:46] [representation][random][cand_054_d3_w108] epoch=52 train_loss=0.006859 val_loss=0.006586 best=0.005357 es=4/5
[2026-05-16 22:36:49] [representation][random][cand_054_d3_w108] epoch=53 train_loss=0.007191 val_loss=0.005658 best=0.005357 es=5/5
