[2026-05-18 01:39:57] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:39:57] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_059_d1_w60/training_log.txt
[2026-05-18 01:39:57] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_059_d1_w60/training_stats.csv
[2026-05-18 01:39:57] [CANDIDATE] task=representation phase=ae_alt_width index=59 search_phase=width architecture=[60]
[2026-05-18 01:40:01] [representation][ae_alt_width][cand_059_d1_w60] epoch=1 architecture=[60] train_loss=0.413603 val_loss=0.411425 best=0.408765 es=0/5
[2026-05-18 01:40:04] [representation][ae_alt_width][cand_059_d1_w60] epoch=2 architecture=[60] train_loss=0.407454 val_loss=0.410266 best=0.408765 es=0/5
[2026-05-18 01:40:06] [representation][ae_alt_width][cand_059_d1_w60] epoch=3 architecture=[60] train_loss=0.407989 val_loss=0.409410 best=0.408765 es=0/5
[2026-05-18 01:40:08] [representation][ae_alt_width][cand_059_d1_w60] epoch=4 architecture=[60] train_loss=0.406668 val_loss=0.408920 best=0.408765 es=0/5
[2026-05-18 01:40:13] [representation][ae_alt_width][cand_059_d1_w60] epoch=5 architecture=[60] train_loss=0.406413 val_loss=0.408108 best=0.408108 es=0/5
[2026-05-18 01:40:15] [representation][ae_alt_width][cand_059_d1_w60] epoch=6 architecture=[60] train_loss=0.405948 val_loss=0.409470 best=0.408108 es=1/5
[2026-05-18 01:40:17] [representation][ae_alt_width][cand_059_d1_w60] epoch=7 architecture=[60] train_loss=0.406225 val_loss=0.408190 best=0.408108 es=2/5
[2026-05-18 01:40:19] [representation][ae_alt_width][cand_059_d1_w60] epoch=8 architecture=[60] train_loss=0.405644 val_loss=0.407959 best=0.407959 es=0/5
[2026-05-18 01:40:21] [representation][ae_alt_width][cand_059_d1_w60] epoch=9 architecture=[60] train_loss=0.405376 val_loss=0.409102 best=0.407959 es=1/5
[2026-05-18 01:40:26] [representation][ae_alt_width][cand_059_d1_w60] epoch=10 architecture=[60] train_loss=0.405319 val_loss=0.407540 best=0.407540 es=0/5
[2026-05-18 01:40:28] [representation][ae_alt_width][cand_059_d1_w60] epoch=11 architecture=[60] train_loss=0.405217 val_loss=0.407740 best=0.407540 es=1/5
[2026-05-18 01:40:30] [representation][ae_alt_width][cand_059_d1_w60] epoch=12 architecture=[60] train_loss=0.405121 val_loss=0.408390 best=0.407540 es=2/5
[2026-05-18 01:40:33] [representation][ae_alt_width][cand_059_d1_w60] epoch=13 architecture=[60] train_loss=0.405341 val_loss=0.408361 best=0.407540 es=3/5
[2026-05-18 01:40:35] [representation][ae_alt_width][cand_059_d1_w60] epoch=14 architecture=[60] train_loss=0.405985 val_loss=0.407946 best=0.407540 es=4/5
[2026-05-18 01:40:40] [representation][ae_alt_width][cand_059_d1_w60] epoch=15 architecture=[60] train_loss=0.404744 val_loss=0.407884 best=0.407540 es=5/5
