[2026-05-18 03:13:13] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:13:13] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_188_d1_w189/training_log.txt
[2026-05-18 03:13:13] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_188_d1_w189/training_stats.csv
[2026-05-18 03:13:13] [CANDIDATE] task=representation phase=ae_alt_width index=188 search_phase=width architecture=[189]
[2026-05-18 03:13:20] [representation][ae_alt_width][cand_188_d1_w189] epoch=1 architecture=[189] train_loss=0.317518 val_loss=0.312347 best=0.302730 es=0/5
[2026-05-18 03:13:23] [representation][ae_alt_width][cand_188_d1_w189] epoch=2 architecture=[189] train_loss=0.301746 val_loss=0.305278 best=0.302730 es=0/5
[2026-05-18 03:13:25] [representation][ae_alt_width][cand_188_d1_w189] epoch=3 architecture=[189] train_loss=0.299119 val_loss=0.304869 best=0.302730 es=0/5
[2026-05-18 03:13:27] [representation][ae_alt_width][cand_188_d1_w189] epoch=4 architecture=[189] train_loss=0.297526 val_loss=0.303651 best=0.302730 es=0/5
[2026-05-18 03:13:34] [representation][ae_alt_width][cand_188_d1_w189] epoch=5 architecture=[189] train_loss=0.297897 val_loss=0.307618 best=0.302730 es=1/5
[2026-05-18 03:13:37] [representation][ae_alt_width][cand_188_d1_w189] epoch=6 architecture=[189] train_loss=0.298717 val_loss=0.306162 best=0.302730 es=2/5
[2026-05-18 03:13:39] [representation][ae_alt_width][cand_188_d1_w189] epoch=7 architecture=[189] train_loss=0.298911 val_loss=0.307125 best=0.302730 es=3/5
[2026-05-18 03:13:42] [representation][ae_alt_width][cand_188_d1_w189] epoch=8 architecture=[189] train_loss=0.296905 val_loss=0.305119 best=0.302730 es=4/5
[2026-05-18 03:13:44] [representation][ae_alt_width][cand_188_d1_w189] epoch=9 architecture=[189] train_loss=0.297219 val_loss=0.302723 best=0.302723 es=0/5
[2026-05-18 03:13:51] [representation][ae_alt_width][cand_188_d1_w189] epoch=10 architecture=[189] train_loss=0.296752 val_loss=0.304155 best=0.302723 es=1/5
[2026-05-18 03:13:54] [representation][ae_alt_width][cand_188_d1_w189] epoch=11 architecture=[189] train_loss=0.297080 val_loss=0.305818 best=0.302723 es=2/5
[2026-05-18 03:13:56] [representation][ae_alt_width][cand_188_d1_w189] epoch=12 architecture=[189] train_loss=0.297335 val_loss=0.302432 best=0.302432 es=0/5
[2026-05-18 03:13:59] [representation][ae_alt_width][cand_188_d1_w189] epoch=13 architecture=[189] train_loss=0.295781 val_loss=0.304262 best=0.302432 es=1/5
[2026-05-18 03:14:01] [representation][ae_alt_width][cand_188_d1_w189] epoch=14 architecture=[189] train_loss=0.296794 val_loss=0.304422 best=0.302432 es=2/5
[2026-05-18 03:14:08] [representation][ae_alt_width][cand_188_d1_w189] epoch=15 architecture=[189] train_loss=0.297549 val_loss=0.304311 best=0.302432 es=3/5
[2026-05-18 03:14:11] [representation][ae_alt_width][cand_188_d1_w189] epoch=16 architecture=[189] train_loss=0.296942 val_loss=0.303634 best=0.302432 es=4/5
[2026-05-18 03:14:13] [representation][ae_alt_width][cand_188_d1_w189] epoch=17 architecture=[189] train_loss=0.295965 val_loss=0.301442 best=0.301442 es=0/5
[2026-05-18 03:14:15] [representation][ae_alt_width][cand_188_d1_w189] epoch=18 architecture=[189] train_loss=0.296705 val_loss=0.303939 best=0.301442 es=1/5
[2026-05-18 03:14:18] [representation][ae_alt_width][cand_188_d1_w189] epoch=19 architecture=[189] train_loss=0.296312 val_loss=0.303423 best=0.301442 es=2/5
[2026-05-18 03:14:25] [representation][ae_alt_width][cand_188_d1_w189] epoch=20 architecture=[189] train_loss=0.296444 val_loss=0.304804 best=0.301442 es=3/5
[2026-05-18 03:14:28] [representation][ae_alt_width][cand_188_d1_w189] epoch=21 architecture=[189] train_loss=0.297709 val_loss=0.305923 best=0.301442 es=4/5
[2026-05-18 03:14:30] [representation][ae_alt_width][cand_188_d1_w189] epoch=22 architecture=[189] train_loss=0.299675 val_loss=0.304728 best=0.301442 es=5/5
