[2026-06-13 20:51:15] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:51:15] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_255_d3_w86/training_log.txt
[2026-06-13 20:51:15] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_255_d3_w86/training_stats.csv
[2026-06-13 20:51:15] Epoch 1 | architecture=[86, 85, 85] train_loss=0.007791 val_loss=0.010192 best=0.010192 es=0/10
[2026-06-13 20:51:16] Epoch 1 | architecture=[86, 85, 85] train_loss=0.003665 val_loss=0.004902 best=0.004902 es=0/10
[2026-06-13 20:51:16] Epoch 1 | architecture=[86, 85, 85] train_loss=0.004236 val_loss=0.003373 best=0.003373 es=0/10
[2026-06-13 20:51:16] Epoch 1 | architecture=[86, 85, 85] train_loss=0.002688 val_loss=0.001814 best=0.001814 es=0/10
[2026-06-13 20:51:16] Epoch 1 | architecture=[86, 85, 85] train_loss=0.002108 val_loss=0.002971 best=0.002971 es=0/10
[2026-06-13 20:51:17] Epoch 1 | architecture=[86, 85, 85] train_loss=0.002325 val_loss=0.002647 best=0.002647 es=0/10
[2026-06-13 20:51:17] Epoch 1 | architecture=[86, 85, 85] train_loss=0.002173 val_loss=0.001154 best=0.001154 es=0/10
[2026-06-13 20:51:17] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001370 val_loss=0.000889 best=0.000889 es=0/10
[2026-06-13 20:51:17] Epoch 1 | architecture=[86, 85, 85] train_loss=0.002593 val_loss=0.001445 best=0.001445 es=0/10
[2026-06-13 20:51:17] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001732 val_loss=0.001372 best=0.001372 es=0/10
[2026-06-13 20:51:18] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001711 val_loss=0.000755 best=0.000755 es=0/10
[2026-06-13 20:51:18] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001074 val_loss=0.001022 best=0.001022 es=0/10
[2026-06-13 20:51:18] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000967 val_loss=0.000770 best=0.000770 es=0/10
[2026-06-13 20:51:19] Epoch 1 | architecture=[86, 85, 85] train_loss=0.003387 val_loss=0.000735 best=0.000735 es=0/10
[2026-06-13 20:51:19] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001194 val_loss=0.000901 best=0.000901 es=0/10
[2026-06-13 20:51:19] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001586 val_loss=0.000822 best=0.000822 es=0/10
[2026-06-13 20:51:19] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001819 val_loss=0.000585 best=0.000585 es=0/10
[2026-06-13 20:51:19] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001071 val_loss=0.000697 best=0.000697 es=0/10
[2026-06-13 20:51:19] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001329 val_loss=0.000717 best=0.000717 es=0/10
[2026-06-13 20:51:20] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001270 val_loss=0.000937 best=0.000937 es=0/10
[2026-06-13 20:51:20] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000867 val_loss=0.000723 best=0.000723 es=0/10
[2026-06-13 20:51:20] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001095 val_loss=0.000528 best=0.000528 es=0/10
[2026-06-13 20:51:20] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000501 val_loss=0.000466 best=0.000466 es=0/10
[2026-06-13 20:51:21] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001496 val_loss=0.000509 best=0.000509 es=0/10
[2026-06-13 20:51:21] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000723 val_loss=0.000651 best=0.000651 es=0/10
[2026-06-13 20:51:21] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001266 val_loss=0.000778 best=0.000778 es=0/10
[2026-06-13 20:51:21] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001341 val_loss=0.000581 best=0.000581 es=0/10
[2026-06-13 20:51:22] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000591 val_loss=0.000655 best=0.000655 es=0/10
[2026-06-13 20:51:22] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000642 val_loss=0.000612 best=0.000612 es=0/10
[2026-06-13 20:51:22] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001015 val_loss=0.000565 best=0.000565 es=0/10
[2026-06-13 20:51:22] Epoch 1 | architecture=[86, 85, 85] train_loss=0.001294 val_loss=0.000759 best=0.000759 es=0/10
[2026-06-13 20:51:23] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000755 val_loss=0.000451 best=0.000451 es=0/10
[2026-06-13 20:51:23] Epoch 1 | architecture=[86, 85, 85] train_loss=0.000847 val_loss=0.000608 best=0.000608 es=0/10
