[2026-05-18 02:06:26] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:06:26] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_093_d1_w94/training_log.txt
[2026-05-18 02:06:26] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_093_d1_w94/training_stats.csv
[2026-05-18 02:06:26] [CANDIDATE] task=representation phase=ae_alt_width index=93 search_phase=width architecture=[94]
[2026-05-18 02:06:31] [representation][ae_alt_width][cand_093_d1_w94] epoch=1 architecture=[94] train_loss=0.374482 val_loss=0.366575 best=0.364136 es=0/5
[2026-05-18 02:06:33] [representation][ae_alt_width][cand_093_d1_w94] epoch=2 architecture=[94] train_loss=0.363768 val_loss=0.365482 best=0.364136 es=0/5
[2026-05-18 02:06:35] [representation][ae_alt_width][cand_093_d1_w94] epoch=3 architecture=[94] train_loss=0.362927 val_loss=0.365972 best=0.364136 es=1/5
[2026-05-18 02:06:37] [representation][ae_alt_width][cand_093_d1_w94] epoch=4 architecture=[94] train_loss=0.362221 val_loss=0.364446 best=0.364136 es=0/5
[2026-05-18 02:06:43] [representation][ae_alt_width][cand_093_d1_w94] epoch=5 architecture=[94] train_loss=0.362440 val_loss=0.363621 best=0.363621 es=0/5
[2026-05-18 02:06:45] [representation][ae_alt_width][cand_093_d1_w94] epoch=6 architecture=[94] train_loss=0.362637 val_loss=0.366303 best=0.363621 es=1/5
[2026-05-18 02:06:47] [representation][ae_alt_width][cand_093_d1_w94] epoch=7 architecture=[94] train_loss=0.362902 val_loss=0.365065 best=0.363621 es=2/5
[2026-05-18 02:06:49] [representation][ae_alt_width][cand_093_d1_w94] epoch=8 architecture=[94] train_loss=0.362018 val_loss=0.363370 best=0.363370 es=0/5
[2026-05-18 02:06:51] [representation][ae_alt_width][cand_093_d1_w94] epoch=9 architecture=[94] train_loss=0.361612 val_loss=0.362956 best=0.362956 es=0/5
[2026-05-18 02:06:56] [representation][ae_alt_width][cand_093_d1_w94] epoch=10 architecture=[94] train_loss=0.361234 val_loss=0.364200 best=0.362956 es=1/5
[2026-05-18 02:06:59] [representation][ae_alt_width][cand_093_d1_w94] epoch=11 architecture=[94] train_loss=0.361395 val_loss=0.363590 best=0.362956 es=2/5
[2026-05-18 02:07:01] [representation][ae_alt_width][cand_093_d1_w94] epoch=12 architecture=[94] train_loss=0.360650 val_loss=0.363291 best=0.362956 es=3/5
[2026-05-18 02:07:03] [representation][ae_alt_width][cand_093_d1_w94] epoch=13 architecture=[94] train_loss=0.361443 val_loss=0.365648 best=0.362956 es=4/5
[2026-05-18 02:07:06] [representation][ae_alt_width][cand_093_d1_w94] epoch=14 architecture=[94] train_loss=0.361551 val_loss=0.364114 best=0.362956 es=5/5
