[2026-06-14 03:09:22] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:09:22] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_552_d5_w111/training_log.txt
[2026-06-14 03:09:22] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_552_d5_w111/training_stats.csv
[2026-06-14 03:09:22] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.005238 val_loss=0.003761 best=0.003761 es=0/10
[2026-06-14 03:09:22] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.002239 val_loss=0.004604 best=0.004604 es=0/10
[2026-06-14 03:09:23] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.005260 val_loss=0.001500 best=0.001500 es=0/10
[2026-06-14 03:09:23] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.004254 val_loss=0.001182 best=0.001182 es=0/10
[2026-06-14 03:09:23] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001838 val_loss=0.002397 best=0.002397 es=0/10
[2026-06-14 03:09:24] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.002672 val_loss=0.002434 best=0.002434 es=0/10
[2026-06-14 03:09:24] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001461 val_loss=0.001529 best=0.001529 es=0/10
[2026-06-14 03:09:25] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001066 val_loss=0.001066 best=0.001066 es=0/10
[2026-06-14 03:09:25] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001589 val_loss=0.000596 best=0.000596 es=0/10
[2026-06-14 03:09:26] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001737 val_loss=0.000482 best=0.000482 es=0/10
[2026-06-14 03:09:26] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001162 val_loss=0.000798 best=0.000798 es=0/10
[2026-06-14 03:09:26] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001079 val_loss=0.000596 best=0.000596 es=0/10
[2026-06-14 03:09:26] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000645 val_loss=0.000717 best=0.000717 es=0/10
[2026-06-14 03:09:27] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000636 val_loss=0.000591 best=0.000591 es=0/10
[2026-06-14 03:09:27] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000561 val_loss=0.000343 best=0.000343 es=0/10
[2026-06-14 03:09:28] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000372 val_loss=0.000284 best=0.000284 es=0/10
[2026-06-14 03:09:28] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001108 val_loss=0.000283 best=0.000283 es=0/10
[2026-06-14 03:09:28] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001283 val_loss=0.000288 best=0.000288 es=0/10
[2026-06-14 03:09:28] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000674 val_loss=0.000395 best=0.000395 es=0/10
[2026-06-14 03:09:29] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000421 val_loss=0.000278 best=0.000278 es=0/10
[2026-06-14 03:09:29] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000308 val_loss=0.000313 best=0.000313 es=0/10
[2026-06-14 03:09:29] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000896 val_loss=0.000349 best=0.000349 es=0/10
[2026-06-14 03:09:30] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.002974 val_loss=0.000205 best=0.000205 es=0/10
[2026-06-14 03:09:30] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000483 val_loss=0.000302 best=0.000302 es=0/10
[2026-06-14 03:09:30] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.001109 val_loss=0.000304 best=0.000304 es=0/10
[2026-06-14 03:09:31] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000856 val_loss=0.000345 best=0.000345 es=0/10
[2026-06-14 03:09:31] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000407 val_loss=0.000265 best=0.000265 es=0/10
[2026-06-14 03:09:31] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000957 val_loss=0.000214 best=0.000214 es=0/10
[2026-06-14 03:09:32] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.002286 val_loss=0.000335 best=0.000335 es=0/10
[2026-06-14 03:09:32] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.002195 val_loss=0.000486 best=0.000486 es=0/10
[2026-06-14 03:09:32] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.002055 val_loss=0.000507 best=0.000507 es=0/10
[2026-06-14 03:09:33] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000491 val_loss=0.000343 best=0.000343 es=0/10
[2026-06-14 03:09:33] Epoch 1 | architecture=[111, 111, 111, 110, 110] train_loss=0.000774 val_loss=0.000567 best=0.000567 es=0/10
