[2026-06-15 07:00:01] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:00:01] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_021_d1_w22/training_log.txt
[2026-06-15 07:00:01] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_021_d1_w22/training_stats.csv
[2026-06-15 07:00:01] Epoch 1 | architecture=[22] train_loss=0.026186 val_loss=0.026164 best=0.026164 es=0/10
[2026-06-15 07:00:02] Epoch 1 | architecture=[22] train_loss=0.023640 val_loss=0.023659 best=0.023659 es=0/10
[2026-06-15 07:00:02] Epoch 1 | architecture=[22] train_loss=0.022234 val_loss=0.024829 best=0.024829 es=0/10
[2026-06-15 07:00:02] Epoch 1 | architecture=[22] train_loss=0.021969 val_loss=0.025741 best=0.025741 es=0/10
[2026-06-15 07:00:02] Epoch 1 | architecture=[22] train_loss=0.022172 val_loss=0.026102 best=0.026102 es=0/10
[2026-06-15 07:00:02] Epoch 1 | architecture=[22] train_loss=0.022497 val_loss=0.026259 best=0.026259 es=0/10
[2026-06-15 07:00:03] Epoch 1 | architecture=[22] train_loss=0.021835 val_loss=0.026570 best=0.026570 es=0/10
[2026-06-15 07:00:03] Epoch 1 | architecture=[22] train_loss=0.021328 val_loss=0.025569 best=0.025569 es=0/10
[2026-06-15 07:00:03] Epoch 1 | architecture=[22] train_loss=0.021556 val_loss=0.023843 best=0.023843 es=0/10
[2026-06-15 07:00:03] Epoch 1 | architecture=[22] train_loss=0.021166 val_loss=0.021796 best=0.021796 es=0/10
[2026-06-15 07:00:04] Epoch 1 | architecture=[22] train_loss=0.020901 val_loss=0.021116 best=0.021116 es=0/10
[2026-06-15 07:00:04] Epoch 1 | architecture=[22] train_loss=0.020849 val_loss=0.021339 best=0.021339 es=0/10
[2026-06-15 07:00:04] Epoch 1 | architecture=[22] train_loss=0.021059 val_loss=0.021580 best=0.021580 es=0/10
[2026-06-15 07:00:04] Epoch 1 | architecture=[22] train_loss=0.021255 val_loss=0.023091 best=0.023091 es=0/10
[2026-06-15 07:00:04] Epoch 1 | architecture=[22] train_loss=0.020497 val_loss=0.024157 best=0.024157 es=0/10
[2026-06-15 07:00:05] Epoch 1 | architecture=[22] train_loss=0.021139 val_loss=0.023936 best=0.023936 es=0/10
[2026-06-15 07:00:05] Epoch 1 | architecture=[22] train_loss=0.020374 val_loss=0.022506 best=0.022506 es=0/10
[2026-06-15 07:00:05] Epoch 1 | architecture=[22] train_loss=0.020867 val_loss=0.021193 best=0.021193 es=0/10
[2026-06-15 07:00:05] Epoch 1 | architecture=[22] train_loss=0.021054 val_loss=0.020813 best=0.020813 es=0/10
[2026-06-15 07:00:06] Epoch 1 | architecture=[22] train_loss=0.020383 val_loss=0.021203 best=0.021203 es=0/10
[2026-06-15 07:00:06] Epoch 1 | architecture=[22] train_loss=0.020769 val_loss=0.022194 best=0.022194 es=0/10
[2026-06-15 07:00:06] Epoch 1 | architecture=[22] train_loss=0.020536 val_loss=0.023383 best=0.023383 es=0/10
[2026-06-15 07:00:06] Epoch 1 | architecture=[22] train_loss=0.020883 val_loss=0.023104 best=0.023104 es=0/10
[2026-06-15 07:00:07] Epoch 1 | architecture=[22] train_loss=0.020051 val_loss=0.021753 best=0.021753 es=0/10
[2026-06-15 07:00:07] Epoch 1 | architecture=[22] train_loss=0.020360 val_loss=0.020801 best=0.020801 es=0/10
[2026-06-15 07:00:07] Epoch 1 | architecture=[22] train_loss=0.019799 val_loss=0.020435 best=0.020435 es=0/10
[2026-06-15 07:00:07] Epoch 1 | architecture=[22] train_loss=0.019693 val_loss=0.020317 best=0.020317 es=0/10
[2026-06-15 07:00:08] Epoch 1 | architecture=[22] train_loss=0.019903 val_loss=0.020537 best=0.020537 es=0/10
[2026-06-15 07:00:08] Epoch 1 | architecture=[22] train_loss=0.019969 val_loss=0.020784 best=0.020784 es=0/10
[2026-06-15 07:00:08] Epoch 1 | architecture=[22] train_loss=0.020141 val_loss=0.021171 best=0.021171 es=0/10
[2026-06-15 07:00:08] Epoch 1 | architecture=[22] train_loss=0.019664 val_loss=0.021429 best=0.021429 es=0/10
[2026-06-15 07:00:09] Epoch 1 | architecture=[22] train_loss=0.020073 val_loss=0.021428 best=0.021428 es=0/10
[2026-06-15 07:00:09] Epoch 1 | architecture=[22] train_loss=0.019743 val_loss=0.020917 best=0.020917 es=0/10
[2026-06-15 07:00:09] Epoch 1 | architecture=[22] train_loss=0.019868 val_loss=0.020533 best=0.020533 es=0/10
[2026-06-15 07:00:09] Epoch 1 | architecture=[22] train_loss=0.020239 val_loss=0.020827 best=0.020827 es=0/10
[2026-06-15 07:00:10] Epoch 1 | architecture=[22] train_loss=0.019296 val_loss=0.021343 best=0.021343 es=0/10
[2026-06-15 07:00:10] Epoch 1 | architecture=[22] train_loss=0.019727 val_loss=0.021805 best=0.021805 es=0/10
