[2026-05-16 11:33:41] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:34:26] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=18 train_loss=0.180132 val_loss=0.170201 best=0.170201 es=0/5
[2026-05-16 11:34:28] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=19 train_loss=0.179441 val_loss=0.169281 best=0.169281 es=0/5
[2026-05-16 11:34:31] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=20 train_loss=0.178836 val_loss=0.168795 best=0.168795 es=0/5
[2026-05-16 11:34:33] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=21 train_loss=0.178440 val_loss=0.168390 best=0.168390 es=0/5
[2026-05-16 11:34:36] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=22 train_loss=0.177910 val_loss=0.167995 best=0.167995 es=0/5
[2026-05-16 11:34:38] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=23 train_loss=0.177392 val_loss=0.167689 best=0.167689 es=0/5
[2026-05-16 11:34:41] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=24 train_loss=0.177202 val_loss=0.167117 best=0.167117 es=0/5
[2026-05-16 11:34:43] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=25 train_loss=0.176739 val_loss=0.166960 best=0.166960 es=0/5
[2026-05-16 11:34:46] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=26 train_loss=0.176509 val_loss=0.166827 best=0.166827 es=0/5
[2026-05-16 11:34:48] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=27 train_loss=0.176419 val_loss=0.166372 best=0.166372 es=0/5
[2026-05-16 11:34:51] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=28 train_loss=0.176134 val_loss=0.166365 best=0.166372 es=1/5
[2026-05-16 11:34:53] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=29 train_loss=0.175934 val_loss=0.166140 best=0.166140 es=0/5
[2026-05-16 11:34:56] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=30 train_loss=0.175684 val_loss=0.166114 best=0.166140 es=1/5
[2026-05-16 11:34:58] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=31 train_loss=0.175428 val_loss=0.165698 best=0.165698 es=0/5
[2026-05-16 11:35:01] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=32 train_loss=0.175291 val_loss=0.165728 best=0.165698 es=1/5
[2026-05-16 11:35:03] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=33 train_loss=0.175121 val_loss=0.165462 best=0.165462 es=0/5
[2026-05-16 11:35:06] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=34 train_loss=0.175075 val_loss=0.165467 best=0.165462 es=1/5
[2026-05-16 11:35:08] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=35 train_loss=0.175002 val_loss=0.165133 best=0.165133 es=0/5
[2026-05-16 11:35:11] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=36 train_loss=0.174735 val_loss=0.165193 best=0.165133 es=1/5
[2026-05-16 11:35:13] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=37 train_loss=0.174791 val_loss=0.165156 best=0.165133 es=2/5
[2026-05-16 11:35:16] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=38 train_loss=0.174630 val_loss=0.165063 best=0.165133 es=3/5
[2026-05-16 11:35:18] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=39 train_loss=0.174531 val_loss=0.164953 best=0.164953 es=0/5
[2026-05-16 11:35:21] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=40 train_loss=0.174512 val_loss=0.165163 best=0.164953 es=1/5
[2026-05-16 11:35:23] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=41 train_loss=0.174350 val_loss=0.164996 best=0.164953 es=2/5
[2026-05-16 11:35:26] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=42 train_loss=0.174530 val_loss=0.165360 best=0.164953 es=3/5
[2026-05-16 11:35:28] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=43 train_loss=0.174386 val_loss=0.164965 best=0.164953 es=4/5
[2026-05-16 11:35:31] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=44 train_loss=0.174009 val_loss=0.164696 best=0.164696 es=0/5
[2026-05-16 11:35:33] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=45 train_loss=0.173805 val_loss=0.164691 best=0.164696 es=1/5
[2026-05-16 11:35:36] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=46 train_loss=0.174172 val_loss=0.164845 best=0.164696 es=2/5
[2026-05-16 11:35:38] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=47 train_loss=0.174035 val_loss=0.164807 best=0.164696 es=3/5
[2026-05-16 11:35:41] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=48 train_loss=0.173981 val_loss=0.164541 best=0.164541 es=0/5
[2026-05-16 11:35:43] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=49 train_loss=0.173557 val_loss=0.164363 best=0.164363 es=0/5
[2026-05-16 11:35:46] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=50 train_loss=0.173696 val_loss=0.164347 best=0.164363 es=1/5
[2026-05-16 11:35:48] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=51 train_loss=0.173667 val_loss=0.164299 best=0.164363 es=2/5
[2026-05-16 11:35:51] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=52 train_loss=0.173572 val_loss=0.164467 best=0.164363 es=3/5
[2026-05-16 11:35:53] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=53 train_loss=0.173467 val_loss=0.164233 best=0.164233 es=0/5
[2026-05-16 11:35:56] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=54 train_loss=0.173584 val_loss=0.164376 best=0.164233 es=1/5
[2026-05-16 11:35:58] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=55 train_loss=0.173461 val_loss=0.164098 best=0.164098 es=0/5
[2026-05-16 11:36:01] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=56 train_loss=0.173335 val_loss=0.164155 best=0.164098 es=1/5
[2026-05-16 11:36:03] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=57 train_loss=0.173515 val_loss=0.164208 best=0.164098 es=2/5
[2026-05-16 11:36:06] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=58 train_loss=0.173610 val_loss=0.164062 best=0.164098 es=3/5
[2026-05-16 11:36:08] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=59 train_loss=0.173400 val_loss=0.164041 best=0.164098 es=4/5
[2026-05-16 11:36:11] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=60 train_loss=0.173129 val_loss=0.163923 best=0.163923 es=0/5
[2026-05-16 11:36:13] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=61 train_loss=0.173122 val_loss=0.163989 best=0.163923 es=1/5
[2026-05-16 11:36:16] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=62 train_loss=0.173368 val_loss=0.163781 best=0.163781 es=0/5
[2026-05-16 11:36:18] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=63 train_loss=0.173101 val_loss=0.163747 best=0.163781 es=1/5
[2026-05-16 11:36:21] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=64 train_loss=0.173037 val_loss=0.163685 best=0.163781 es=2/5
[2026-05-16 11:36:23] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=65 train_loss=0.173316 val_loss=0.163891 best=0.163781 es=3/5
[2026-05-16 11:36:26] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=66 train_loss=0.173233 val_loss=0.163674 best=0.163674 es=0/5
[2026-05-16 11:36:28] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=67 train_loss=0.173084 val_loss=0.163697 best=0.163674 es=1/5
[2026-05-16 11:36:31] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=68 train_loss=0.172965 val_loss=0.163666 best=0.163674 es=2/5
[2026-05-16 11:36:33] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=69 train_loss=0.172867 val_loss=0.163537 best=0.163537 es=0/5
[2026-05-16 11:36:36] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=70 train_loss=0.172967 val_loss=0.163366 best=0.163366 es=0/5
[2026-05-16 11:36:39] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=71 train_loss=0.172856 val_loss=0.163633 best=0.163366 es=1/5
[2026-05-16 11:36:41] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=72 train_loss=0.172851 val_loss=0.163495 best=0.163366 es=2/5
[2026-05-16 11:36:44] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=73 train_loss=0.172720 val_loss=0.163489 best=0.163366 es=3/5
[2026-05-16 11:36:46] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=74 train_loss=0.172882 val_loss=0.163466 best=0.163366 es=4/5
[2026-05-16 11:36:49] [representation][ae_width_to_depth][cand_034_d2_w36] epoch=75 train_loss=0.173039 val_loss=0.163580 best=0.163366 es=5/5
