task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct
representation,ae_width_to_depth,0,cand_000_d1_w1,[1],0.9426583141846098,353,358,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_000_d1_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_000_d1_w1/checkpoint_last.pt,True,width,0,0,0,False,0,0.9426583141846098,inf
representation,ae_width_to_depth,1,cand_001_d1_w2,[2],0.6934890436382602,513,518,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_001_d1_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_001_d1_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.6934890436382602,26.4326179270883
representation,ae_width_to_depth,2,cand_002_d1_w3,[3],0.6592598359508196,189,194,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_002_d1_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_002_d1_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.6592598359508196,4.935796463036175
representation,ae_width_to_depth,3,cand_003_d1_w4,[4],0.63453887416476,96,101,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_003_d1_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_003_d1_w4/checkpoint_last.pt,True,width,0,0,0,False,0,0.63453887416476,3.749805530076887
representation,ae_width_to_depth,4,cand_004_d1_w5,[5],0.6188148118658006,67,72,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_004_d1_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_004_d1_w5/checkpoint_last.pt,True,width,0,0,0,False,0,0.6188148118658006,2.47802978496107
representation,ae_width_to_depth,5,cand_005_d1_w6,[6],0.6082372069502449,64,69,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_005_d1_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_005_d1_w6/checkpoint_last.pt,True,width,0,0,0,False,0,0.6082372069502449,1.7093328589958865
representation,ae_width_to_depth,6,cand_006_d1_w7,[7],0.5900649642355891,112,117,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_006_d1_w7/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_006_d1_w7/checkpoint_last.pt,True,width,0,0,0,False,0,0.5900649642355891,2.9876900832444986
representation,ae_width_to_depth,7,cand_007_d1_w8,[8],0.5794378324079504,54,59,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_007_d1_w8/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_007_d1_w8/checkpoint_last.pt,True,width,0,0,0,False,0,0.5794378324079504,1.8010104771100512
representation,ae_width_to_depth,8,cand_008_d1_w9,[9],0.5719280920739251,39,44,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_008_d1_w9/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_008_d1_w9/checkpoint_last.pt,True,width,0,0,0,False,0,0.5719280920739251,1.2960390078116435
representation,ae_width_to_depth,9,cand_009_d1_w10,[10],0.5627819951008471,42,47,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_009_d1_w10/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_width_to_depth/cand_009_d1_w10/checkpoint_last.pt,True,width,0,0,0,False,0,0.5627819951008471,1.5991690388755746
