[2026-05-18 03:12:00] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:12:00] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_186_d1_w187/training_log.txt
[2026-05-18 03:12:00] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_186_d1_w187/training_stats.csv
[2026-05-18 03:12:00] [CANDIDATE] task=representation phase=ae_alt_width index=186 search_phase=width architecture=[187]
[2026-05-18 03:12:07] [representation][ae_alt_width][cand_186_d1_w187] epoch=1 architecture=[187] train_loss=0.333353 val_loss=0.309420 best=0.303509 es=0/5
[2026-05-18 03:12:09] [representation][ae_alt_width][cand_186_d1_w187] epoch=2 architecture=[187] train_loss=0.302503 val_loss=0.306288 best=0.303509 es=0/5
[2026-05-18 03:12:12] [representation][ae_alt_width][cand_186_d1_w187] epoch=3 architecture=[187] train_loss=0.299803 val_loss=0.306103 best=0.303509 es=0/5
[2026-05-18 03:12:14] [representation][ae_alt_width][cand_186_d1_w187] epoch=4 architecture=[187] train_loss=0.299034 val_loss=0.305942 best=0.303509 es=0/5
[2026-05-18 03:12:21] [representation][ae_alt_width][cand_186_d1_w187] epoch=5 architecture=[187] train_loss=0.299783 val_loss=0.306651 best=0.303509 es=1/5
[2026-05-18 03:12:23] [representation][ae_alt_width][cand_186_d1_w187] epoch=6 architecture=[187] train_loss=0.299998 val_loss=0.303828 best=0.303509 es=0/5
[2026-05-18 03:12:26] [representation][ae_alt_width][cand_186_d1_w187] epoch=7 architecture=[187] train_loss=0.297958 val_loss=0.303082 best=0.303082 es=0/5
[2026-05-18 03:12:28] [representation][ae_alt_width][cand_186_d1_w187] epoch=8 architecture=[187] train_loss=0.297927 val_loss=0.302730 best=0.302730 es=0/5
[2026-05-18 03:12:30] [representation][ae_alt_width][cand_186_d1_w187] epoch=9 architecture=[187] train_loss=0.297055 val_loss=0.306887 best=0.302730 es=1/5
[2026-05-18 03:12:37] [representation][ae_alt_width][cand_186_d1_w187] epoch=10 architecture=[187] train_loss=0.297952 val_loss=0.302896 best=0.302730 es=2/5
[2026-05-18 03:12:40] [representation][ae_alt_width][cand_186_d1_w187] epoch=11 architecture=[187] train_loss=0.298373 val_loss=0.305463 best=0.302730 es=3/5
[2026-05-18 03:12:42] [representation][ae_alt_width][cand_186_d1_w187] epoch=12 architecture=[187] train_loss=0.297609 val_loss=0.302747 best=0.302730 es=4/5
[2026-05-18 03:12:44] [representation][ae_alt_width][cand_186_d1_w187] epoch=13 architecture=[187] train_loss=0.297404 val_loss=0.304484 best=0.302730 es=5/5
