task,repeat,ablation_phase,ablation_architecture,ablation_parameter_count,ablation_best_val,reference_kind,reference_phase,reference_architecture,reference_best_val,winner,winner_value
denoising,1,stl_ablation_r01_d03_w10560_10560_10560_10560,"[10560, 10560, 10560]",224262774,0.012683844768613456,adp,ae_alt_depth,"[101, 101, 101, 101, 101, 101]",0.0028221183732265857,adp,0.0028221183732265857
denoising,1,stl_ablation_r01_d03_w10560_10560_10560_10560,"[10560, 10560, 10560]",224262774,0.012683844768613456,adp,ae_alt_width,[54],0.0008199942890532851,adp,0.0008199942890532851
denoising,1,stl_ablation_r01_d03_w10560_10560_10560_10560,"[10560, 10560, 10560]",224262774,0.012683844768613456,adp,ae_width_to_depth,[54],0.0009473693990331499,adp,0.0009473693990331499
denoising,1,stl_ablation_r01_d03_w10560_10560_10560_10560,"[10560, 10560, 10560]",224262774,0.012683844768613456,paired_stl,stl_from_ae_alt_depth,"[101, 101, 101, 101, 101, 101]",0.008895457736336465,paired_stl,0.008895457736336465
denoising,1,stl_ablation_r01_d03_w10560_10560_10560_10560,"[10560, 10560, 10560]",224262774,0.012683844768613456,paired_stl,stl_from_ae_alt_width,[54],0.02836939498250111,ablation_stl,0.012683844768613456
denoising,1,stl_ablation_r01_d03_w10560_10560_10560_10560,"[10560, 10560, 10560]",224262774,0.012683844768613456,paired_stl,stl_from_ae_width_to_depth,[54],0.02918747294844156,ablation_stl,0.012683844768613456
