[2026-05-30 02:00:12] Initialized ContinuousLogger for autoencoding_ae_width_only (Mode: ae_width_only)
[2026-05-30 02:00:12] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_015_d1_w16/training_log.txt
[2026-05-30 02:00:12] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_015_d1_w16/training_stats.csv
[2026-05-30 02:00:12] [CANDIDATE] task=autoencoding phase=ae_width_only index=15 search_phase=width architecture=[16]
[2026-05-30 02:00:17] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=1 architecture=[16] train_loss=0.569288 val_loss=0.573497 candidate_best=0.573497 global_best=0.573497 es=0/10
[2026-05-30 02:00:23] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=2 architecture=[16] train_loss=0.565335 val_loss=0.570787 candidate_best=0.570787 global_best=0.570787 es=0/10
[2026-05-30 02:00:28] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=3 architecture=[16] train_loss=0.562997 val_loss=0.568795 candidate_best=0.568795 global_best=0.568795 es=0/10
[2026-05-30 02:00:34] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=4 architecture=[16] train_loss=0.561119 val_loss=0.567054 candidate_best=0.567054 global_best=0.567054 es=0/10
[2026-05-30 02:00:39] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=5 architecture=[16] train_loss=0.559417 val_loss=0.565439 candidate_best=0.565439 global_best=0.565439 es=0/10
[2026-05-30 02:00:45] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=6 architecture=[16] train_loss=0.557867 val_loss=0.563913 candidate_best=0.563913 global_best=0.563913 es=0/10
[2026-05-30 02:00:50] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=7 architecture=[16] train_loss=0.556412 val_loss=0.562486 candidate_best=0.562486 global_best=0.562486 es=0/10
[2026-05-30 02:00:55] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=8 architecture=[16] train_loss=0.555102 val_loss=0.561263 candidate_best=0.561263 global_best=0.561263 es=0/10
[2026-05-30 02:01:01] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=9 architecture=[16] train_loss=0.553972 val_loss=0.560242 candidate_best=0.560242 global_best=0.560242 es=0/10
[2026-05-30 02:01:06] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=10 architecture=[16] train_loss=0.553063 val_loss=0.559447 candidate_best=0.559447 global_best=0.559447 es=0/10
[2026-05-30 02:01:12] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=11 architecture=[16] train_loss=0.552375 val_loss=0.558802 candidate_best=0.558802 global_best=0.558802 es=0/10
[2026-05-30 02:01:17] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=12 architecture=[16] train_loss=0.551814 val_loss=0.558287 candidate_best=0.558287 global_best=0.558287 es=0/10
[2026-05-30 02:01:22] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=13 architecture=[16] train_loss=0.551373 val_loss=0.557920 candidate_best=0.557920 global_best=0.557920 es=0/10
[2026-05-30 02:01:28] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=14 architecture=[16] train_loss=0.551083 val_loss=0.557660 candidate_best=0.557660 global_best=0.557660 es=0/10
[2026-05-30 02:01:33] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=15 architecture=[16] train_loss=0.550822 val_loss=0.557445 candidate_best=0.557445 global_best=0.557445 es=0/10
[2026-05-30 02:01:39] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=16 architecture=[16] train_loss=0.550641 val_loss=0.557289 candidate_best=0.557289 global_best=0.557289 es=0/10
[2026-05-30 02:01:44] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=17 architecture=[16] train_loss=0.550483 val_loss=0.557193 candidate_best=0.557289 global_best=0.557289 es=1/10
[2026-05-30 02:01:50] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=18 architecture=[16] train_loss=0.550387 val_loss=0.557065 candidate_best=0.557065 global_best=0.557065 es=0/10
[2026-05-30 02:01:55] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=19 architecture=[16] train_loss=0.550277 val_loss=0.556993 candidate_best=0.557065 global_best=0.557065 es=1/10
[2026-05-30 02:02:00] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=20 architecture=[16] train_loss=0.550185 val_loss=0.556889 candidate_best=0.556889 global_best=0.556889 es=0/10
[2026-05-30 02:02:06] [autoencoding][ae_width_only][cand_015_d1_w16] epoch=21 architecture=[16] train_loss=0.550133 val_loss=0.556837 candidate_best=0.556889 global_best=0.556889 es=1/10
