[2026-06-15 08:35:33] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:35:33] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_745_d6_w125/training_log.txt
[2026-06-15 08:35:33] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_745_d6_w125/training_stats.csv
[2026-06-15 08:35:34] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.006510 val_loss=0.002029 best=0.002029 es=0/10
[2026-06-15 08:35:34] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.002685 val_loss=0.001849 best=0.001849 es=0/10
[2026-06-15 08:35:34] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.004108 val_loss=0.001666 best=0.001666 es=0/10
[2026-06-15 08:35:35] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001789 val_loss=0.000877 best=0.000877 es=0/10
[2026-06-15 08:35:35] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001153 val_loss=0.000673 best=0.000673 es=0/10
[2026-06-15 08:35:35] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.002106 val_loss=0.000760 best=0.000760 es=0/10
[2026-06-15 08:35:36] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001214 val_loss=0.000510 best=0.000510 es=0/10
[2026-06-15 08:35:36] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001532 val_loss=0.000576 best=0.000576 es=0/10
[2026-06-15 08:35:36] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.003689 val_loss=0.000493 best=0.000493 es=0/10
[2026-06-15 08:35:36] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.000738 val_loss=0.000299 best=0.000299 es=0/10
[2026-06-15 08:35:37] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.002017 val_loss=0.000471 best=0.000471 es=0/10
[2026-06-15 08:35:37] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001057 val_loss=0.000629 best=0.000629 es=0/10
[2026-06-15 08:35:37] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001305 val_loss=0.000431 best=0.000431 es=0/10
[2026-06-15 08:35:37] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.000575 val_loss=0.000356 best=0.000356 es=0/10
[2026-06-15 08:35:37] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001524 val_loss=0.000721 best=0.000721 es=0/10
[2026-06-15 08:35:38] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.000888 val_loss=0.000384 best=0.000384 es=0/10
[2026-06-15 08:35:38] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.000579 val_loss=0.000574 best=0.000574 es=0/10
[2026-06-15 08:35:38] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.000981 val_loss=0.000308 best=0.000308 es=0/10
[2026-06-15 08:35:38] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.001307 val_loss=0.000249 best=0.000249 es=0/10
[2026-06-15 08:35:39] Epoch 1 | architecture=[125, 125, 124, 124, 124, 124] train_loss=0.000335 val_loss=0.000537 best=0.000537 es=0/10
