[2026-05-16 17:45:27] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 17:46:46] [representation][random][cand_010_d3_w16] epoch=32 train_loss=0.598717 val_loss=0.605416 best=0.605416 es=0/5
[2026-05-16 17:46:48] [representation][random][cand_010_d3_w16] epoch=33 train_loss=0.596773 val_loss=0.603769 best=0.603769 es=0/5
[2026-05-16 17:46:51] [representation][random][cand_010_d3_w16] epoch=34 train_loss=0.594972 val_loss=0.601925 best=0.601925 es=0/5
[2026-05-16 17:46:53] [representation][random][cand_010_d3_w16] epoch=35 train_loss=0.593487 val_loss=0.600485 best=0.600485 es=0/5
[2026-05-16 17:46:55] [representation][random][cand_010_d3_w16] epoch=36 train_loss=0.591906 val_loss=0.598751 best=0.598751 es=0/5
[2026-05-16 17:46:58] [representation][random][cand_010_d3_w16] epoch=37 train_loss=0.590782 val_loss=0.597788 best=0.597788 es=0/5
[2026-05-16 17:47:00] [representation][random][cand_010_d3_w16] epoch=38 train_loss=0.589665 val_loss=0.596657 best=0.596657 es=0/5
[2026-05-16 17:47:03] [representation][random][cand_010_d3_w16] epoch=39 train_loss=0.588246 val_loss=0.595772 best=0.595772 es=0/5
[2026-05-16 17:47:05] [representation][random][cand_010_d3_w16] epoch=40 train_loss=0.587140 val_loss=0.594700 best=0.594700 es=0/5
[2026-05-16 17:47:08] [representation][random][cand_010_d3_w16] epoch=41 train_loss=0.586285 val_loss=0.593272 best=0.593272 es=0/5
[2026-05-16 17:47:10] [representation][random][cand_010_d3_w16] epoch=42 train_loss=0.585114 val_loss=0.592398 best=0.592398 es=0/5
[2026-05-16 17:47:13] [representation][random][cand_010_d3_w16] epoch=43 train_loss=0.584196 val_loss=0.591787 best=0.591787 es=0/5
[2026-05-16 17:47:15] [representation][random][cand_010_d3_w16] epoch=44 train_loss=0.583506 val_loss=0.590882 best=0.590882 es=0/5
[2026-05-16 17:47:18] [representation][random][cand_010_d3_w16] epoch=45 train_loss=0.582556 val_loss=0.590030 best=0.590030 es=0/5
[2026-05-16 17:47:20] [representation][random][cand_010_d3_w16] epoch=46 train_loss=0.581858 val_loss=0.589265 best=0.589265 es=0/5
[2026-05-16 17:47:22] [representation][random][cand_010_d3_w16] epoch=47 train_loss=0.581561 val_loss=0.588904 best=0.588904 es=0/5
[2026-05-16 17:47:25] [representation][random][cand_010_d3_w16] epoch=48 train_loss=0.580677 val_loss=0.588063 best=0.588063 es=0/5
[2026-05-16 17:47:27] [representation][random][cand_010_d3_w16] epoch=49 train_loss=0.579774 val_loss=0.587313 best=0.587313 es=0/5
[2026-05-16 17:47:30] [representation][random][cand_010_d3_w16] epoch=50 train_loss=0.579473 val_loss=0.587418 best=0.587313 es=1/5
[2026-05-16 17:47:32] [representation][random][cand_010_d3_w16] epoch=51 train_loss=0.579324 val_loss=0.586653 best=0.586653 es=0/5
[2026-05-16 17:47:35] [representation][random][cand_010_d3_w16] epoch=52 train_loss=0.578731 val_loss=0.586373 best=0.586373 es=0/5
[2026-05-16 17:47:37] [representation][random][cand_010_d3_w16] epoch=53 train_loss=0.577994 val_loss=0.585519 best=0.585519 es=0/5
[2026-05-16 17:47:39] [representation][random][cand_010_d3_w16] epoch=54 train_loss=0.577410 val_loss=0.584948 best=0.584948 es=0/5
[2026-05-16 17:47:42] [representation][random][cand_010_d3_w16] epoch=55 train_loss=0.576761 val_loss=0.584804 best=0.584804 es=0/5
[2026-05-16 17:47:44] [representation][random][cand_010_d3_w16] epoch=56 train_loss=0.576552 val_loss=0.584222 best=0.584222 es=0/5
[2026-05-16 17:47:47] [representation][random][cand_010_d3_w16] epoch=57 train_loss=0.576146 val_loss=0.583622 best=0.583622 es=0/5
[2026-05-16 17:47:49] [representation][random][cand_010_d3_w16] epoch=58 train_loss=0.575481 val_loss=0.583182 best=0.583182 es=0/5
[2026-05-16 17:47:51] [representation][random][cand_010_d3_w16] epoch=59 train_loss=0.575227 val_loss=0.582804 best=0.582804 es=0/5
[2026-05-16 17:47:54] [representation][random][cand_010_d3_w16] epoch=60 train_loss=0.574665 val_loss=0.582266 best=0.582266 es=0/5
[2026-05-16 17:47:56] [representation][random][cand_010_d3_w16] epoch=61 train_loss=0.574300 val_loss=0.581928 best=0.581928 es=0/5
[2026-05-16 17:47:59] [representation][random][cand_010_d3_w16] epoch=62 train_loss=0.573899 val_loss=0.581443 best=0.581443 es=0/5
[2026-05-16 17:48:01] [representation][random][cand_010_d3_w16] epoch=63 train_loss=0.573634 val_loss=0.581043 best=0.581043 es=0/5
[2026-05-16 17:48:04] [representation][random][cand_010_d3_w16] epoch=64 train_loss=0.573038 val_loss=0.580703 best=0.580703 es=0/5
[2026-05-16 17:48:06] [representation][random][cand_010_d3_w16] epoch=65 train_loss=0.572726 val_loss=0.580571 best=0.580571 es=0/5
[2026-05-16 17:48:09] [representation][random][cand_010_d3_w16] epoch=66 train_loss=0.572329 val_loss=0.579880 best=0.579880 es=0/5
[2026-05-16 17:48:11] [representation][random][cand_010_d3_w16] epoch=67 train_loss=0.572110 val_loss=0.579508 best=0.579508 es=0/5
[2026-05-16 17:48:14] [representation][random][cand_010_d3_w16] epoch=68 train_loss=0.571675 val_loss=0.579479 best=0.579508 es=1/5
[2026-05-16 17:48:16] [representation][random][cand_010_d3_w16] epoch=69 train_loss=0.571416 val_loss=0.579345 best=0.579345 es=0/5
[2026-05-16 17:48:18] [representation][random][cand_010_d3_w16] epoch=70 train_loss=0.571183 val_loss=0.578964 best=0.578964 es=0/5
[2026-05-16 17:48:21] [representation][random][cand_010_d3_w16] epoch=71 train_loss=0.570897 val_loss=0.578383 best=0.578383 es=0/5
[2026-05-16 17:48:23] [representation][random][cand_010_d3_w16] epoch=72 train_loss=0.570388 val_loss=0.578350 best=0.578383 es=1/5
[2026-05-16 17:48:26] [representation][random][cand_010_d3_w16] epoch=73 train_loss=0.570429 val_loss=0.578092 best=0.578092 es=0/5
[2026-05-16 17:48:28] [representation][random][cand_010_d3_w16] epoch=74 train_loss=0.570022 val_loss=0.577473 best=0.577473 es=0/5
[2026-05-16 17:48:31] [representation][random][cand_010_d3_w16] epoch=75 train_loss=0.569546 val_loss=0.577068 best=0.577068 es=0/5
[2026-05-16 17:48:33] [representation][random][cand_010_d3_w16] epoch=76 train_loss=0.569189 val_loss=0.576772 best=0.576772 es=0/5
[2026-05-16 17:48:36] [representation][random][cand_010_d3_w16] epoch=77 train_loss=0.569153 val_loss=0.576678 best=0.576772 es=1/5
[2026-05-16 17:48:38] [representation][random][cand_010_d3_w16] epoch=78 train_loss=0.568815 val_loss=0.576494 best=0.576494 es=0/5
[2026-05-16 17:48:41] [representation][random][cand_010_d3_w16] epoch=79 train_loss=0.568515 val_loss=0.576139 best=0.576139 es=0/5
[2026-05-16 17:48:43] [representation][random][cand_010_d3_w16] epoch=80 train_loss=0.568192 val_loss=0.575849 best=0.575849 es=0/5
[2026-05-16 17:48:45] [representation][random][cand_010_d3_w16] epoch=81 train_loss=0.568116 val_loss=0.575788 best=0.575849 es=1/5
[2026-05-16 17:48:48] [representation][random][cand_010_d3_w16] epoch=82 train_loss=0.567933 val_loss=0.575495 best=0.575495 es=0/5
[2026-05-16 17:48:50] [representation][random][cand_010_d3_w16] epoch=83 train_loss=0.567704 val_loss=0.575257 best=0.575257 es=0/5
[2026-05-16 17:48:53] [representation][random][cand_010_d3_w16] epoch=84 train_loss=0.567553 val_loss=0.575072 best=0.575072 es=0/5
[2026-05-16 17:48:55] [representation][random][cand_010_d3_w16] epoch=85 train_loss=0.567296 val_loss=0.575024 best=0.575072 es=1/5
[2026-05-16 17:48:58] [representation][random][cand_010_d3_w16] epoch=86 train_loss=0.567194 val_loss=0.574729 best=0.574729 es=0/5
[2026-05-16 17:49:00] [representation][random][cand_010_d3_w16] epoch=87 train_loss=0.567020 val_loss=0.574433 best=0.574433 es=0/5
[2026-05-16 17:49:03] [representation][random][cand_010_d3_w16] epoch=88 train_loss=0.566863 val_loss=0.574405 best=0.574433 es=1/5
[2026-05-16 17:49:05] [representation][random][cand_010_d3_w16] epoch=89 train_loss=0.566844 val_loss=0.574041 best=0.574041 es=0/5
[2026-05-16 17:49:08] [representation][random][cand_010_d3_w16] epoch=90 train_loss=0.566534 val_loss=0.574127 best=0.574041 es=1/5
[2026-05-16 17:49:10] [representation][random][cand_010_d3_w16] epoch=91 train_loss=0.566356 val_loss=0.573825 best=0.573825 es=0/5
[2026-05-16 17:49:12] [representation][random][cand_010_d3_w16] epoch=92 train_loss=0.566037 val_loss=0.573600 best=0.573600 es=0/5
[2026-05-16 17:49:15] [representation][random][cand_010_d3_w16] epoch=93 train_loss=0.566115 val_loss=0.574298 best=0.573600 es=1/5
[2026-05-16 17:49:17] [representation][random][cand_010_d3_w16] epoch=94 train_loss=0.566499 val_loss=0.573473 best=0.573473 es=0/5
[2026-05-16 17:49:20] [representation][random][cand_010_d3_w16] epoch=95 train_loss=0.565792 val_loss=0.573351 best=0.573351 es=0/5
[2026-05-16 17:49:22] [representation][random][cand_010_d3_w16] epoch=96 train_loss=0.565524 val_loss=0.572863 best=0.572863 es=0/5
[2026-05-16 17:49:25] [representation][random][cand_010_d3_w16] epoch=97 train_loss=0.565489 val_loss=0.572756 best=0.572756 es=0/5
[2026-05-16 17:49:27] [representation][random][cand_010_d3_w16] epoch=98 train_loss=0.565292 val_loss=0.572621 best=0.572621 es=0/5
[2026-05-16 17:49:30] [representation][random][cand_010_d3_w16] epoch=99 train_loss=0.565095 val_loss=0.572649 best=0.572621 es=1/5
[2026-05-16 17:49:32] [representation][random][cand_010_d3_w16] epoch=100 train_loss=0.564747 val_loss=0.572313 best=0.572313 es=0/5
[2026-05-16 17:49:35] [representation][random][cand_010_d3_w16] epoch=101 train_loss=0.564619 val_loss=0.572245 best=0.572313 es=1/5
[2026-05-16 17:49:37] [representation][random][cand_010_d3_w16] epoch=102 train_loss=0.564405 val_loss=0.571861 best=0.571861 es=0/5
[2026-05-16 17:49:40] [representation][random][cand_010_d3_w16] epoch=103 train_loss=0.564200 val_loss=0.571978 best=0.571861 es=1/5
[2026-05-16 17:49:42] [representation][random][cand_010_d3_w16] epoch=104 train_loss=0.564170 val_loss=0.571472 best=0.571472 es=0/5
[2026-05-16 17:49:44] [representation][random][cand_010_d3_w16] epoch=105 train_loss=0.563924 val_loss=0.571251 best=0.571251 es=0/5
[2026-05-16 17:49:47] [representation][random][cand_010_d3_w16] epoch=106 train_loss=0.564107 val_loss=0.571309 best=0.571251 es=1/5
[2026-05-16 17:49:49] [representation][random][cand_010_d3_w16] epoch=107 train_loss=0.564256 val_loss=0.571513 best=0.571251 es=2/5
[2026-05-16 17:49:52] [representation][random][cand_010_d3_w16] epoch=108 train_loss=0.564063 val_loss=0.571253 best=0.571251 es=3/5
[2026-05-16 17:49:54] [representation][random][cand_010_d3_w16] epoch=109 train_loss=0.563827 val_loss=0.571544 best=0.571251 es=4/5
[2026-05-16 17:49:57] [representation][random][cand_010_d3_w16] epoch=110 train_loss=0.563521 val_loss=0.570578 best=0.570578 es=0/5
[2026-05-16 17:49:59] [representation][random][cand_010_d3_w16] epoch=111 train_loss=0.563282 val_loss=0.570516 best=0.570578 es=1/5
[2026-05-16 17:50:01] [representation][random][cand_010_d3_w16] epoch=112 train_loss=0.563172 val_loss=0.570461 best=0.570461 es=0/5
[2026-05-16 17:50:04] [representation][random][cand_010_d3_w16] epoch=113 train_loss=0.563333 val_loss=0.570898 best=0.570461 es=1/5
[2026-05-16 17:50:06] [representation][random][cand_010_d3_w16] epoch=114 train_loss=0.563250 val_loss=0.570128 best=0.570128 es=0/5
[2026-05-16 17:50:09] [representation][random][cand_010_d3_w16] epoch=115 train_loss=0.562945 val_loss=0.570082 best=0.570128 es=1/5
[2026-05-16 17:50:11] [representation][random][cand_010_d3_w16] epoch=116 train_loss=0.562762 val_loss=0.569988 best=0.569988 es=0/5
[2026-05-16 17:50:14] [representation][random][cand_010_d3_w16] epoch=117 train_loss=0.562839 val_loss=0.569912 best=0.569988 es=1/5
[2026-05-16 17:50:16] [representation][random][cand_010_d3_w16] epoch=118 train_loss=0.562542 val_loss=0.569879 best=0.569879 es=0/5
[2026-05-16 17:50:19] [representation][random][cand_010_d3_w16] epoch=119 train_loss=0.562383 val_loss=0.569563 best=0.569563 es=0/5
[2026-05-16 17:50:21] [representation][random][cand_010_d3_w16] epoch=120 train_loss=0.562285 val_loss=0.569604 best=0.569563 es=1/5
[2026-05-16 17:50:23] [representation][random][cand_010_d3_w16] epoch=121 train_loss=0.562015 val_loss=0.569515 best=0.569563 es=2/5
[2026-05-16 17:50:26] [representation][random][cand_010_d3_w16] epoch=122 train_loss=0.561977 val_loss=0.569334 best=0.569334 es=0/5
[2026-05-16 17:50:28] [representation][random][cand_010_d3_w16] epoch=123 train_loss=0.562040 val_loss=0.569387 best=0.569334 es=1/5
[2026-05-16 17:50:31] [representation][random][cand_010_d3_w16] epoch=124 train_loss=0.562099 val_loss=0.569461 best=0.569334 es=2/5
[2026-05-16 17:50:33] [representation][random][cand_010_d3_w16] epoch=125 train_loss=0.561902 val_loss=0.569043 best=0.569043 es=0/5
[2026-05-16 17:50:36] [representation][random][cand_010_d3_w16] epoch=126 train_loss=0.561715 val_loss=0.568810 best=0.568810 es=0/5
[2026-05-16 17:50:38] [representation][random][cand_010_d3_w16] epoch=127 train_loss=0.561739 val_loss=0.569133 best=0.568810 es=1/5
[2026-05-16 17:50:40] [representation][random][cand_010_d3_w16] epoch=128 train_loss=0.561748 val_loss=0.568762 best=0.568810 es=2/5
[2026-05-16 17:50:43] [representation][random][cand_010_d3_w16] epoch=129 train_loss=0.561726 val_loss=0.569096 best=0.568810 es=3/5
[2026-05-16 17:50:45] [representation][random][cand_010_d3_w16] epoch=130 train_loss=0.561646 val_loss=0.568617 best=0.568617 es=0/5
[2026-05-16 17:50:48] [representation][random][cand_010_d3_w16] epoch=131 train_loss=0.561196 val_loss=0.568500 best=0.568500 es=0/5
[2026-05-16 17:50:50] [representation][random][cand_010_d3_w16] epoch=132 train_loss=0.561205 val_loss=0.568735 best=0.568500 es=1/5
[2026-05-16 17:50:53] [representation][random][cand_010_d3_w16] epoch=133 train_loss=0.561218 val_loss=0.568274 best=0.568274 es=0/5
[2026-05-16 17:50:55] [representation][random][cand_010_d3_w16] epoch=134 train_loss=0.561033 val_loss=0.568047 best=0.568047 es=0/5
[2026-05-16 17:50:58] [representation][random][cand_010_d3_w16] epoch=135 train_loss=0.560827 val_loss=0.568016 best=0.568047 es=1/5
[2026-05-16 17:51:00] [representation][random][cand_010_d3_w16] epoch=136 train_loss=0.560761 val_loss=0.567990 best=0.568047 es=2/5
[2026-05-16 17:51:02] [representation][random][cand_010_d3_w16] epoch=137 train_loss=0.560953 val_loss=0.567869 best=0.567869 es=0/5
[2026-05-16 17:51:05] [representation][random][cand_010_d3_w16] epoch=138 train_loss=0.560969 val_loss=0.568032 best=0.567869 es=1/5
[2026-05-16 17:51:07] [representation][random][cand_010_d3_w16] epoch=139 train_loss=0.560755 val_loss=0.567738 best=0.567738 es=0/5
[2026-05-16 17:51:10] [representation][random][cand_010_d3_w16] epoch=140 train_loss=0.560502 val_loss=0.567559 best=0.567559 es=0/5
[2026-05-16 17:51:12] [representation][random][cand_010_d3_w16] epoch=141 train_loss=0.560185 val_loss=0.567428 best=0.567428 es=0/5
[2026-05-16 17:51:14] [representation][random][cand_010_d3_w16] epoch=142 train_loss=0.560335 val_loss=0.567395 best=0.567428 es=1/5
[2026-05-16 17:51:17] [representation][random][cand_010_d3_w16] epoch=143 train_loss=0.560236 val_loss=0.567815 best=0.567428 es=2/5
[2026-05-16 17:51:19] [representation][random][cand_010_d3_w16] epoch=144 train_loss=0.560606 val_loss=0.568242 best=0.567428 es=3/5
[2026-05-16 17:51:22] [representation][random][cand_010_d3_w16] epoch=145 train_loss=0.560773 val_loss=0.567165 best=0.567165 es=0/5
[2026-05-16 17:51:24] [representation][random][cand_010_d3_w16] epoch=146 train_loss=0.560338 val_loss=0.567217 best=0.567165 es=1/5
[2026-05-16 17:51:27] [representation][random][cand_010_d3_w16] epoch=147 train_loss=0.560064 val_loss=0.567512 best=0.567165 es=2/5
[2026-05-16 17:51:29] [representation][random][cand_010_d3_w16] epoch=148 train_loss=0.560069 val_loss=0.566957 best=0.566957 es=0/5
[2026-05-16 17:51:32] [representation][random][cand_010_d3_w16] epoch=149 train_loss=0.560049 val_loss=0.567354 best=0.566957 es=1/5
[2026-05-16 17:51:34] [representation][random][cand_010_d3_w16] epoch=150 train_loss=0.560307 val_loss=0.566883 best=0.566957 es=2/5
[2026-05-16 17:51:37] [representation][random][cand_010_d3_w16] epoch=151 train_loss=0.560064 val_loss=0.566965 best=0.566957 es=3/5
[2026-05-16 17:51:39] [representation][random][cand_010_d3_w16] epoch=152 train_loss=0.560139 val_loss=0.566898 best=0.566957 es=4/5
[2026-05-16 17:51:42] [representation][random][cand_010_d3_w16] epoch=153 train_loss=0.559665 val_loss=0.566543 best=0.566543 es=0/5
[2026-05-16 17:51:44] [representation][random][cand_010_d3_w16] epoch=154 train_loss=0.559574 val_loss=0.566766 best=0.566543 es=1/5
[2026-05-16 17:51:46] [representation][random][cand_010_d3_w16] epoch=155 train_loss=0.559721 val_loss=0.566312 best=0.566312 es=0/5
[2026-05-16 17:51:49] [representation][random][cand_010_d3_w16] epoch=156 train_loss=0.559728 val_loss=0.566620 best=0.566312 es=1/5
[2026-05-16 17:51:51] [representation][random][cand_010_d3_w16] epoch=157 train_loss=0.559502 val_loss=0.566382 best=0.566312 es=2/5
[2026-05-16 17:51:54] [representation][random][cand_010_d3_w16] epoch=158 train_loss=0.559449 val_loss=0.566702 best=0.566312 es=3/5
[2026-05-16 17:51:56] [representation][random][cand_010_d3_w16] epoch=159 train_loss=0.559633 val_loss=0.566564 best=0.566312 es=4/5
[2026-05-16 17:51:59] [representation][random][cand_010_d3_w16] epoch=160 train_loss=0.559553 val_loss=0.566081 best=0.566081 es=0/5
[2026-05-16 17:52:01] [representation][random][cand_010_d3_w16] epoch=161 train_loss=0.559108 val_loss=0.566161 best=0.566081 es=1/5
[2026-05-16 17:52:04] [representation][random][cand_010_d3_w16] epoch=162 train_loss=0.559392 val_loss=0.566192 best=0.566081 es=2/5
[2026-05-16 17:52:06] [representation][random][cand_010_d3_w16] epoch=163 train_loss=0.559148 val_loss=0.566097 best=0.566081 es=3/5
[2026-05-16 17:52:08] [representation][random][cand_010_d3_w16] epoch=164 train_loss=0.559180 val_loss=0.565892 best=0.565892 es=0/5
[2026-05-16 17:52:11] [representation][random][cand_010_d3_w16] epoch=165 train_loss=0.559070 val_loss=0.566124 best=0.565892 es=1/5
[2026-05-16 17:52:13] [representation][random][cand_010_d3_w16] epoch=166 train_loss=0.558955 val_loss=0.565841 best=0.565892 es=2/5
[2026-05-16 17:52:16] [representation][random][cand_010_d3_w16] epoch=167 train_loss=0.559041 val_loss=0.565629 best=0.565629 es=0/5
[2026-05-16 17:52:18] [representation][random][cand_010_d3_w16] epoch=168 train_loss=0.558825 val_loss=0.565692 best=0.565629 es=1/5
[2026-05-16 17:52:20] [representation][random][cand_010_d3_w16] epoch=169 train_loss=0.558756 val_loss=0.565545 best=0.565629 es=2/5
[2026-05-16 17:52:23] [representation][random][cand_010_d3_w16] epoch=170 train_loss=0.558976 val_loss=0.565526 best=0.565526 es=0/5
[2026-05-16 17:52:25] [representation][random][cand_010_d3_w16] epoch=171 train_loss=0.558914 val_loss=0.565449 best=0.565526 es=1/5
[2026-05-16 17:52:28] [representation][random][cand_010_d3_w16] epoch=172 train_loss=0.558590 val_loss=0.565437 best=0.565526 es=2/5
[2026-05-16 17:52:30] [representation][random][cand_010_d3_w16] epoch=173 train_loss=0.558790 val_loss=0.565476 best=0.565526 es=3/5
[2026-05-16 17:52:33] [representation][random][cand_010_d3_w16] epoch=174 train_loss=0.558561 val_loss=0.565247 best=0.565247 es=0/5
[2026-05-16 17:52:35] [representation][random][cand_010_d3_w16] epoch=175 train_loss=0.558456 val_loss=0.565146 best=0.565146 es=0/5
[2026-05-16 17:52:38] [representation][random][cand_010_d3_w16] epoch=176 train_loss=0.558417 val_loss=0.565211 best=0.565146 es=1/5
[2026-05-16 17:52:40] [representation][random][cand_010_d3_w16] epoch=177 train_loss=0.558543 val_loss=0.565027 best=0.565027 es=0/5
[2026-05-16 17:52:43] [representation][random][cand_010_d3_w16] epoch=178 train_loss=0.558127 val_loss=0.564875 best=0.564875 es=0/5
[2026-05-16 17:52:45] [representation][random][cand_010_d3_w16] epoch=179 train_loss=0.558229 val_loss=0.564639 best=0.564639 es=0/5
[2026-05-16 17:52:48] [representation][random][cand_010_d3_w16] epoch=180 train_loss=0.558156 val_loss=0.564923 best=0.564639 es=1/5
[2026-05-16 17:52:50] [representation][random][cand_010_d3_w16] epoch=181 train_loss=0.558202 val_loss=0.564812 best=0.564639 es=2/5
[2026-05-16 17:52:52] [representation][random][cand_010_d3_w16] epoch=182 train_loss=0.558061 val_loss=0.564490 best=0.564490 es=0/5
[2026-05-16 17:52:55] [representation][random][cand_010_d3_w16] epoch=183 train_loss=0.558079 val_loss=0.564603 best=0.564490 es=1/5
[2026-05-16 17:52:57] [representation][random][cand_010_d3_w16] epoch=184 train_loss=0.557770 val_loss=0.564475 best=0.564490 es=2/5
[2026-05-16 17:53:00] [representation][random][cand_010_d3_w16] epoch=185 train_loss=0.557862 val_loss=0.565036 best=0.564490 es=3/5
[2026-05-16 17:53:02] [representation][random][cand_010_d3_w16] epoch=186 train_loss=0.558030 val_loss=0.565125 best=0.564490 es=4/5
[2026-05-16 17:53:05] [representation][random][cand_010_d3_w16] epoch=187 train_loss=0.558222 val_loss=0.564886 best=0.564490 es=5/5
