[2026-05-20 08:59:11] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:59:11] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_032_d1_w33/training_log.txt
[2026-05-20 08:59:11] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_032_d1_w33/training_stats.csv
[2026-05-20 08:59:11] [CANDIDATE] task=autoencoding phase=ae_alt_width index=32 search_phase=width architecture=[33]
[2026-05-20 08:59:35] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=11 architecture=[33] train_loss=0.231976 val_loss=0.229102 best=0.229102 es=0/5
[2026-05-20 08:59:37] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=12 architecture=[33] train_loss=0.231102 val_loss=0.228169 best=0.228169 es=0/5
[2026-05-20 08:59:39] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=13 architecture=[33] train_loss=0.230215 val_loss=0.227455 best=0.227455 es=0/5
[2026-05-20 08:59:41] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=14 architecture=[33] train_loss=0.229418 val_loss=0.226771 best=0.226771 es=0/5
[2026-05-20 08:59:43] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=15 architecture=[33] train_loss=0.228837 val_loss=0.226203 best=0.226203 es=0/5
[2026-05-20 08:59:45] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=16 architecture=[33] train_loss=0.228388 val_loss=0.225917 best=0.225917 es=0/5
[2026-05-20 08:59:48] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=17 architecture=[33] train_loss=0.228005 val_loss=0.225551 best=0.225551 es=0/5
[2026-05-20 08:59:50] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=18 architecture=[33] train_loss=0.227728 val_loss=0.225391 best=0.225391 es=0/5
[2026-05-20 08:59:52] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=19 architecture=[33] train_loss=0.227471 val_loss=0.225184 best=0.225184 es=0/5
[2026-05-20 08:59:54] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=20 architecture=[33] train_loss=0.227212 val_loss=0.225129 best=0.225184 es=1/5
[2026-05-20 08:59:56] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=21 architecture=[33] train_loss=0.227070 val_loss=0.224926 best=0.224926 es=0/5
[2026-05-20 08:59:58] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=22 architecture=[33] train_loss=0.226975 val_loss=0.224942 best=0.224926 es=1/5
[2026-05-20 09:00:00] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=23 architecture=[33] train_loss=0.226952 val_loss=0.224913 best=0.224926 es=2/5
[2026-05-20 09:00:02] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=24 architecture=[33] train_loss=0.226721 val_loss=0.224791 best=0.224791 es=0/5
[2026-05-20 09:00:04] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=25 architecture=[33] train_loss=0.226692 val_loss=0.224647 best=0.224647 es=0/5
[2026-05-20 09:00:06] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=26 architecture=[33] train_loss=0.226595 val_loss=0.224683 best=0.224647 es=1/5
[2026-05-20 09:00:09] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=27 architecture=[33] train_loss=0.226585 val_loss=0.224723 best=0.224647 es=2/5
[2026-05-20 09:00:11] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=28 architecture=[33] train_loss=0.226610 val_loss=0.224753 best=0.224647 es=3/5
[2026-05-20 09:00:13] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=29 architecture=[33] train_loss=0.226545 val_loss=0.224703 best=0.224647 es=4/5
[2026-05-20 09:00:15] [autoencoding][ae_alt_width][cand_032_d1_w33] epoch=30 architecture=[33] train_loss=0.226578 val_loss=0.224707 best=0.224647 es=5/5
