timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,train_acc,val_acc,best_val,es_counter,improved,grid
2025-12-19 21:01:58,mlp_cls_stl,grid,1,8,2,1.7966933060398809,1.5195725371042887,26,0.4477962962962963,0.5653333333333334,1.5195725371042887,0,True,True
2025-12-19 21:02:17,mlp_cls_stl,grid,2,8,2,1.3279738301877622,1.1335807619094849,26,0.6431481481481481,0.7226666666666667,1.1335807619094849,0,True,True
2025-12-19 21:02:37,mlp_cls_stl,grid,3,8,2,0.9542028141198335,0.7903376156489055,26,0.7880555555555555,0.8625,0.7903376156489055,0,True,True
2025-12-19 21:02:53,mlp_cls_stl,grid,4,8,2,0.6639310361544292,0.5788723373413086,26,0.8782962962962962,0.8848333333333334,0.5788723373413086,0,True,True
2025-12-19 21:03:08,mlp_cls_stl,grid,5,8,2,0.5127571613611999,0.4657482531070709,26,0.8936296296296297,0.8978333333333334,0.4657482531070709,0,True,True
2025-12-19 21:03:21,mlp_cls_stl,grid,6,8,2,0.42985819115462126,0.3931803591251373,26,0.9018518518518519,0.9066666666666666,0.3931803591251373,0,True,True
2025-12-19 21:03:42,mlp_cls_stl,grid,7,8,2,0.3776170992586348,0.3592986030578613,26,0.9095925925925926,0.908,0.3592986030578613,0,True,True
2025-12-19 21:03:57,mlp_cls_stl,grid,8,8,2,0.3437320342152207,0.33153632974624636,26,0.9139814814814815,0.9148333333333334,0.33153632974624636,0,True,True
2025-12-19 21:04:12,mlp_cls_stl,grid,9,8,2,0.31793061354425217,0.3145501630306244,26,0.9190555555555555,0.9173333333333333,0.3145501630306244,0,True,True
2025-12-19 21:04:27,mlp_cls_stl,grid,10,8,2,0.2984289856442699,0.31530472882588706,26,0.9212962962962963,0.9116666666666666,0.3145501630306244,1,False,True
2025-12-19 21:04:44,mlp_cls_stl,grid,11,8,2,0.28516521332882067,0.2869658757050832,26,0.924537037037037,0.9188333333333333,0.2869658757050832,0,True,True
