[2026-06-15 06:59:50] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 06:59:50] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_018_d1_w19/training_log.txt
[2026-06-15 06:59:50] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_018_d1_w19/training_stats.csv
[2026-06-15 06:59:51] Epoch 1 | architecture=[19] train_loss=0.041623 val_loss=0.024180 best=0.024180 es=0/10
[2026-06-15 06:59:51] Epoch 1 | architecture=[19] train_loss=0.033593 val_loss=0.021919 best=0.021919 es=0/10
[2026-06-15 06:59:51] Epoch 1 | architecture=[19] train_loss=0.028110 val_loss=0.026991 best=0.026991 es=0/10
[2026-06-15 06:59:51] Epoch 1 | architecture=[19] train_loss=0.026046 val_loss=0.032582 best=0.032582 es=0/10
[2026-06-15 06:59:52] Epoch 1 | architecture=[19] train_loss=0.022968 val_loss=0.032892 best=0.032892 es=0/10
[2026-06-15 06:59:52] Epoch 1 | architecture=[19] train_loss=0.022793 val_loss=0.030736 best=0.030736 es=0/10
[2026-06-15 06:59:52] Epoch 1 | architecture=[19] train_loss=0.021573 val_loss=0.028823 best=0.028823 es=0/10
[2026-06-15 06:59:52] Epoch 1 | architecture=[19] train_loss=0.021886 val_loss=0.026610 best=0.026610 es=0/10
[2026-06-15 06:59:53] Epoch 1 | architecture=[19] train_loss=0.022561 val_loss=0.025335 best=0.025335 es=0/10
[2026-06-15 06:59:53] Epoch 1 | architecture=[19] train_loss=0.022678 val_loss=0.024238 best=0.024238 es=0/10
[2026-06-15 06:59:53] Epoch 1 | architecture=[19] train_loss=0.021770 val_loss=0.023456 best=0.023456 es=0/10
[2026-06-15 06:59:53] Epoch 1 | architecture=[19] train_loss=0.021987 val_loss=0.022739 best=0.022739 es=0/10
