[2026-06-14 01:31:26] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:31:26] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_006_d1_w7/training_log.txt
[2026-06-14 01:31:26] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_006_d1_w7/training_stats.csv
[2026-06-14 01:31:27] Epoch 1 | architecture=[7] train_loss=0.114740 val_loss=0.075193 best=0.075193 es=0/10
[2026-06-14 01:31:27] Epoch 1 | architecture=[7] train_loss=0.104259 val_loss=0.074261 best=0.074261 es=0/10
[2026-06-14 01:31:27] Epoch 1 | architecture=[7] train_loss=0.096997 val_loss=0.071840 best=0.071840 es=0/10
[2026-06-14 01:31:28] Epoch 1 | architecture=[7] train_loss=0.089172 val_loss=0.074740 best=0.074740 es=0/10
[2026-06-14 01:31:28] Epoch 1 | architecture=[7] train_loss=0.086014 val_loss=0.080895 best=0.080895 es=0/10
[2026-06-14 01:31:29] Epoch 1 | architecture=[7] train_loss=0.085033 val_loss=0.085217 best=0.085217 es=0/10
[2026-06-14 01:31:29] Epoch 1 | architecture=[7] train_loss=0.084050 val_loss=0.086484 best=0.086484 es=0/10
[2026-06-14 01:31:29] Epoch 1 | architecture=[7] train_loss=0.083590 val_loss=0.084426 best=0.084426 es=0/10
[2026-06-14 01:31:29] Epoch 1 | architecture=[7] train_loss=0.082611 val_loss=0.081469 best=0.081469 es=0/10
[2026-06-14 01:31:30] Epoch 1 | architecture=[7] train_loss=0.082318 val_loss=0.078604 best=0.078604 es=0/10
[2026-06-14 01:31:30] Epoch 1 | architecture=[7] train_loss=0.080839 val_loss=0.075956 best=0.075956 es=0/10
[2026-06-14 01:31:30] Epoch 1 | architecture=[7] train_loss=0.080936 val_loss=0.074324 best=0.074324 es=0/10
[2026-06-14 01:31:31] Epoch 1 | architecture=[7] train_loss=0.079320 val_loss=0.073531 best=0.073531 es=0/10
