[2026-05-20 11:30:56] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:30:56] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_007_d1_w8/training_log.txt
[2026-05-20 11:30:56] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_007_d1_w8/training_stats.csv
[2026-05-20 11:30:56] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=7 search_phase=width architecture=[8]
[2026-05-20 11:31:47] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=19 architecture=[8] train_loss=0.715227 val_loss=0.721636 best=0.721636 es=0/5
[2026-05-20 11:31:50] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=20 architecture=[8] train_loss=0.715037 val_loss=0.721474 best=0.721474 es=0/5
[2026-05-20 11:31:53] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=21 architecture=[8] train_loss=0.714867 val_loss=0.721313 best=0.721313 es=0/5
[2026-05-20 11:31:55] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=22 architecture=[8] train_loss=0.714723 val_loss=0.721207 best=0.721207 es=0/5
[2026-05-20 11:31:58] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=23 architecture=[8] train_loss=0.714595 val_loss=0.721107 best=0.721207 es=1/5
[2026-05-20 11:32:01] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=24 architecture=[8] train_loss=0.714489 val_loss=0.721015 best=0.721015 es=0/5
[2026-05-20 11:32:04] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=25 architecture=[8] train_loss=0.714380 val_loss=0.720899 best=0.720899 es=0/5
[2026-05-20 11:32:06] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=26 architecture=[8] train_loss=0.714259 val_loss=0.720818 best=0.720899 es=1/5
[2026-05-20 11:32:09] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=27 architecture=[8] train_loss=0.714152 val_loss=0.720730 best=0.720730 es=0/5
[2026-05-20 11:32:12] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=28 architecture=[8] train_loss=0.714064 val_loss=0.720657 best=0.720730 es=1/5
[2026-05-20 11:32:14] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=29 architecture=[8] train_loss=0.713978 val_loss=0.720587 best=0.720587 es=0/5
[2026-05-20 11:32:17] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=30 architecture=[8] train_loss=0.713921 val_loss=0.720514 best=0.720587 es=1/5
[2026-05-20 11:32:20] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=31 architecture=[8] train_loss=0.713843 val_loss=0.720471 best=0.720471 es=0/5
[2026-05-20 11:32:22] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=32 architecture=[8] train_loss=0.713781 val_loss=0.720442 best=0.720471 es=1/5
[2026-05-20 11:32:25] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=33 architecture=[8] train_loss=0.713724 val_loss=0.720368 best=0.720368 es=0/5
[2026-05-20 11:32:28] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=34 architecture=[8] train_loss=0.713658 val_loss=0.720319 best=0.720368 es=1/5
[2026-05-20 11:32:31] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=35 architecture=[8] train_loss=0.713602 val_loss=0.720273 best=0.720368 es=2/5
[2026-05-20 11:32:33] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=36 architecture=[8] train_loss=0.713538 val_loss=0.720212 best=0.720212 es=0/5
[2026-05-20 11:32:36] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=37 architecture=[8] train_loss=0.713480 val_loss=0.720182 best=0.720212 es=1/5
[2026-05-20 11:32:39] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=38 architecture=[8] train_loss=0.713429 val_loss=0.720127 best=0.720212 es=2/5
[2026-05-20 11:32:42] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=39 architecture=[8] train_loss=0.713371 val_loss=0.720092 best=0.720092 es=0/5
[2026-05-20 11:32:44] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=40 architecture=[8] train_loss=0.713310 val_loss=0.720057 best=0.720092 es=1/5
[2026-05-20 11:32:47] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=41 architecture=[8] train_loss=0.713266 val_loss=0.720003 best=0.720092 es=2/5
[2026-05-20 11:32:50] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=42 architecture=[8] train_loss=0.713203 val_loss=0.719971 best=0.719971 es=0/5
[2026-05-20 11:32:52] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=43 architecture=[8] train_loss=0.713154 val_loss=0.719901 best=0.719971 es=1/5
[2026-05-20 11:32:55] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=44 architecture=[8] train_loss=0.713109 val_loss=0.719870 best=0.719870 es=0/5
[2026-05-20 11:32:58] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=45 architecture=[8] train_loss=0.713055 val_loss=0.719838 best=0.719870 es=1/5
[2026-05-20 11:33:01] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=46 architecture=[8] train_loss=0.713013 val_loss=0.719799 best=0.719870 es=2/5
[2026-05-20 11:33:03] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=47 architecture=[8] train_loss=0.712970 val_loss=0.719748 best=0.719748 es=0/5
[2026-05-20 11:33:06] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=48 architecture=[8] train_loss=0.712921 val_loss=0.719725 best=0.719748 es=1/5
[2026-05-20 11:33:09] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=49 architecture=[8] train_loss=0.712875 val_loss=0.719695 best=0.719748 es=2/5
[2026-05-20 11:33:12] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=50 architecture=[8] train_loss=0.712820 val_loss=0.719661 best=0.719748 es=3/5
[2026-05-20 11:33:15] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=51 architecture=[8] train_loss=0.712769 val_loss=0.719626 best=0.719626 es=0/5
[2026-05-20 11:33:17] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=52 architecture=[8] train_loss=0.712737 val_loss=0.719586 best=0.719626 es=1/5
[2026-05-20 11:33:20] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=53 architecture=[8] train_loss=0.712697 val_loss=0.719550 best=0.719626 es=2/5
[2026-05-20 11:33:23] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=54 architecture=[8] train_loss=0.712643 val_loss=0.719536 best=0.719626 es=3/5
[2026-05-20 11:33:25] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=55 architecture=[8] train_loss=0.712599 val_loss=0.719487 best=0.719487 es=0/5
[2026-05-20 11:33:28] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=56 architecture=[8] train_loss=0.712560 val_loss=0.719465 best=0.719487 es=1/5
[2026-05-20 11:33:31] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=57 architecture=[8] train_loss=0.712520 val_loss=0.719429 best=0.719487 es=2/5
[2026-05-20 11:33:33] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=58 architecture=[8] train_loss=0.712493 val_loss=0.719411 best=0.719487 es=3/5
[2026-05-20 11:33:36] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=59 architecture=[8] train_loss=0.712453 val_loss=0.719381 best=0.719381 es=0/5
[2026-05-20 11:33:39] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=60 architecture=[8] train_loss=0.712405 val_loss=0.719339 best=0.719381 es=1/5
[2026-05-20 11:33:42] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=61 architecture=[8] train_loss=0.712373 val_loss=0.719305 best=0.719381 es=2/5
[2026-05-20 11:33:45] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=62 architecture=[8] train_loss=0.712334 val_loss=0.719255 best=0.719255 es=0/5
[2026-05-20 11:33:47] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=63 architecture=[8] train_loss=0.712299 val_loss=0.719227 best=0.719255 es=1/5
[2026-05-20 11:33:50] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=64 architecture=[8] train_loss=0.712274 val_loss=0.719194 best=0.719255 es=2/5
[2026-05-20 11:33:53] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=65 architecture=[8] train_loss=0.712237 val_loss=0.719176 best=0.719255 es=3/5
[2026-05-20 11:33:55] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=66 architecture=[8] train_loss=0.712209 val_loss=0.719148 best=0.719148 es=0/5
[2026-05-20 11:33:58] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=67 architecture=[8] train_loss=0.712171 val_loss=0.719128 best=0.719148 es=1/5
[2026-05-20 11:34:00] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=68 architecture=[8] train_loss=0.712142 val_loss=0.719096 best=0.719148 es=2/5
[2026-05-20 11:34:03] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=69 architecture=[8] train_loss=0.712108 val_loss=0.719067 best=0.719148 es=3/5
[2026-05-20 11:34:06] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=70 architecture=[8] train_loss=0.712085 val_loss=0.719051 best=0.719148 es=4/5
[2026-05-20 11:34:08] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=71 architecture=[8] train_loss=0.712062 val_loss=0.719037 best=0.719037 es=0/5
[2026-05-20 11:34:10] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=72 architecture=[8] train_loss=0.712030 val_loss=0.718990 best=0.719037 es=1/5
[2026-05-20 11:34:12] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=73 architecture=[8] train_loss=0.711996 val_loss=0.718971 best=0.719037 es=2/5
[2026-05-20 11:34:14] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=74 architecture=[8] train_loss=0.711969 val_loss=0.718918 best=0.718918 es=0/5
[2026-05-20 11:34:17] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=75 architecture=[8] train_loss=0.711915 val_loss=0.718859 best=0.718918 es=1/5
[2026-05-20 11:34:19] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=76 architecture=[8] train_loss=0.711894 val_loss=0.718828 best=0.718918 es=2/5
[2026-05-20 11:34:21] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=77 architecture=[8] train_loss=0.711868 val_loss=0.718816 best=0.718816 es=0/5
[2026-05-20 11:34:23] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=78 architecture=[8] train_loss=0.711841 val_loss=0.718799 best=0.718816 es=1/5
[2026-05-20 11:34:25] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=79 architecture=[8] train_loss=0.711815 val_loss=0.718773 best=0.718816 es=2/5
[2026-05-20 11:34:27] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=80 architecture=[8] train_loss=0.711785 val_loss=0.718774 best=0.718816 es=3/5
[2026-05-20 11:34:30] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=81 architecture=[8] train_loss=0.711790 val_loss=0.718795 best=0.718816 es=4/5
[2026-05-20 11:34:32] [autoencoding][ae_width_to_depth][cand_007_d1_w8] epoch=82 architecture=[8] train_loss=0.711773 val_loss=0.718783 best=0.718816 es=5/5
