[2026-05-17 23:45:56] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-17 23:45:56] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_001_d1_w2/training_log.txt
[2026-05-17 23:45:56] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_001_d1_w2/training_stats.csv
[2026-05-17 23:45:56] [CANDIDATE] task=representation phase=ae_alt_width index=1 search_phase=width architecture=[2]
[2026-05-17 23:45:59] [representation][ae_alt_width][cand_001_d1_w2] epoch=1 architecture=[2] train_loss=0.966907 val_loss=0.955005 best=0.942658 es=0/5
[2026-05-17 23:46:02] [representation][ae_alt_width][cand_001_d1_w2] epoch=2 architecture=[2] train_loss=0.953455 val_loss=0.949037 best=0.942658 es=0/5
[2026-05-17 23:46:04] [representation][ae_alt_width][cand_001_d1_w2] epoch=3 architecture=[2] train_loss=0.944625 val_loss=0.942813 best=0.942658 es=0/5
[2026-05-17 23:46:06] [representation][ae_alt_width][cand_001_d1_w2] epoch=4 architecture=[2] train_loss=0.939422 val_loss=0.938881 best=0.938881 es=0/5
[2026-05-17 23:46:09] [representation][ae_alt_width][cand_001_d1_w2] epoch=5 architecture=[2] train_loss=0.936294 val_loss=0.936170 best=0.936170 es=0/5
[2026-05-17 23:46:11] [representation][ae_alt_width][cand_001_d1_w2] epoch=6 architecture=[2] train_loss=0.933874 val_loss=0.933864 best=0.933864 es=0/5
[2026-05-17 23:46:14] [representation][ae_alt_width][cand_001_d1_w2] epoch=7 architecture=[2] train_loss=0.931614 val_loss=0.931616 best=0.931616 es=0/5
[2026-05-17 23:46:16] [representation][ae_alt_width][cand_001_d1_w2] epoch=8 architecture=[2] train_loss=0.929343 val_loss=0.929270 best=0.929270 es=0/5
[2026-05-17 23:46:18] [representation][ae_alt_width][cand_001_d1_w2] epoch=9 architecture=[2] train_loss=0.927072 val_loss=0.926974 best=0.926974 es=0/5
[2026-05-17 23:46:21] [representation][ae_alt_width][cand_001_d1_w2] epoch=10 architecture=[2] train_loss=0.924629 val_loss=0.924448 best=0.924448 es=0/5
[2026-05-17 23:46:23] [representation][ae_alt_width][cand_001_d1_w2] epoch=11 architecture=[2] train_loss=0.922323 val_loss=0.922261 best=0.922261 es=0/5
[2026-05-17 23:46:26] [representation][ae_alt_width][cand_001_d1_w2] epoch=12 architecture=[2] train_loss=0.920197 val_loss=0.920227 best=0.920227 es=0/5
[2026-05-17 23:46:28] [representation][ae_alt_width][cand_001_d1_w2] epoch=13 architecture=[2] train_loss=0.918221 val_loss=0.918306 best=0.918306 es=0/5
[2026-05-17 23:46:30] [representation][ae_alt_width][cand_001_d1_w2] epoch=14 architecture=[2] train_loss=0.916363 val_loss=0.916532 best=0.916532 es=0/5
[2026-05-17 23:46:33] [representation][ae_alt_width][cand_001_d1_w2] epoch=15 architecture=[2] train_loss=0.914659 val_loss=0.914832 best=0.914832 es=0/5
[2026-05-17 23:46:35] [representation][ae_alt_width][cand_001_d1_w2] epoch=16 architecture=[2] train_loss=0.913084 val_loss=0.913334 best=0.913334 es=0/5
[2026-05-17 23:46:37] [representation][ae_alt_width][cand_001_d1_w2] epoch=17 architecture=[2] train_loss=0.911675 val_loss=0.911946 best=0.911946 es=0/5
[2026-05-17 23:46:40] [representation][ae_alt_width][cand_001_d1_w2] epoch=18 architecture=[2] train_loss=0.910324 val_loss=0.910603 best=0.910603 es=0/5
[2026-05-17 23:46:42] [representation][ae_alt_width][cand_001_d1_w2] epoch=19 architecture=[2] train_loss=0.909094 val_loss=0.909340 best=0.909340 es=0/5
[2026-05-17 23:46:45] [representation][ae_alt_width][cand_001_d1_w2] epoch=20 architecture=[2] train_loss=0.907941 val_loss=0.908226 best=0.908226 es=0/5
[2026-05-17 23:46:47] [representation][ae_alt_width][cand_001_d1_w2] epoch=21 architecture=[2] train_loss=0.906880 val_loss=0.907153 best=0.907153 es=0/5
[2026-05-17 23:46:49] [representation][ae_alt_width][cand_001_d1_w2] epoch=22 architecture=[2] train_loss=0.905785 val_loss=0.905947 best=0.905947 es=0/5
[2026-05-17 23:46:51] [representation][ae_alt_width][cand_001_d1_w2] epoch=23 architecture=[2] train_loss=0.904727 val_loss=0.904752 best=0.904752 es=0/5
[2026-05-17 23:46:54] [representation][ae_alt_width][cand_001_d1_w2] epoch=24 architecture=[2] train_loss=0.903532 val_loss=0.903542 best=0.903542 es=0/5
[2026-05-17 23:46:56] [representation][ae_alt_width][cand_001_d1_w2] epoch=25 architecture=[2] train_loss=0.902373 val_loss=0.902446 best=0.902446 es=0/5
[2026-05-17 23:46:58] [representation][ae_alt_width][cand_001_d1_w2] epoch=26 architecture=[2] train_loss=0.901270 val_loss=0.901429 best=0.901429 es=0/5
[2026-05-17 23:47:01] [representation][ae_alt_width][cand_001_d1_w2] epoch=27 architecture=[2] train_loss=0.900290 val_loss=0.900332 best=0.900332 es=0/5
[2026-05-17 23:47:03] [representation][ae_alt_width][cand_001_d1_w2] epoch=28 architecture=[2] train_loss=0.899229 val_loss=0.898975 best=0.898975 es=0/5
[2026-05-17 23:47:05] [representation][ae_alt_width][cand_001_d1_w2] epoch=29 architecture=[2] train_loss=0.897975 val_loss=0.897839 best=0.897839 es=0/5
[2026-05-17 23:47:08] [representation][ae_alt_width][cand_001_d1_w2] epoch=30 architecture=[2] train_loss=0.897067 val_loss=0.896873 best=0.896873 es=0/5
[2026-05-17 23:47:10] [representation][ae_alt_width][cand_001_d1_w2] epoch=31 architecture=[2] train_loss=0.896123 val_loss=0.895996 best=0.895996 es=0/5
[2026-05-17 23:47:12] [representation][ae_alt_width][cand_001_d1_w2] epoch=32 architecture=[2] train_loss=0.895266 val_loss=0.895146 best=0.895146 es=0/5
[2026-05-17 23:47:14] [representation][ae_alt_width][cand_001_d1_w2] epoch=33 architecture=[2] train_loss=0.894460 val_loss=0.894253 best=0.894253 es=0/5
[2026-05-17 23:47:17] [representation][ae_alt_width][cand_001_d1_w2] epoch=34 architecture=[2] train_loss=0.893740 val_loss=0.893520 best=0.893520 es=0/5
[2026-05-17 23:47:19] [representation][ae_alt_width][cand_001_d1_w2] epoch=35 architecture=[2] train_loss=0.892999 val_loss=0.892836 best=0.892836 es=0/5
[2026-05-17 23:47:22] [representation][ae_alt_width][cand_001_d1_w2] epoch=36 architecture=[2] train_loss=0.892319 val_loss=0.892122 best=0.892122 es=0/5
[2026-05-17 23:47:24] [representation][ae_alt_width][cand_001_d1_w2] epoch=37 architecture=[2] train_loss=0.891613 val_loss=0.891341 best=0.891341 es=0/5
[2026-05-17 23:47:26] [representation][ae_alt_width][cand_001_d1_w2] epoch=38 architecture=[2] train_loss=0.890934 val_loss=0.890731 best=0.890731 es=0/5
[2026-05-17 23:47:28] [representation][ae_alt_width][cand_001_d1_w2] epoch=39 architecture=[2] train_loss=0.890248 val_loss=0.890063 best=0.890063 es=0/5
[2026-05-17 23:47:31] [representation][ae_alt_width][cand_001_d1_w2] epoch=40 architecture=[2] train_loss=0.889634 val_loss=0.889524 best=0.889524 es=0/5
[2026-05-17 23:47:33] [representation][ae_alt_width][cand_001_d1_w2] epoch=41 architecture=[2] train_loss=0.889044 val_loss=0.888872 best=0.888872 es=0/5
[2026-05-17 23:47:35] [representation][ae_alt_width][cand_001_d1_w2] epoch=42 architecture=[2] train_loss=0.888430 val_loss=0.888289 best=0.888289 es=0/5
[2026-05-17 23:47:37] [representation][ae_alt_width][cand_001_d1_w2] epoch=43 architecture=[2] train_loss=0.887765 val_loss=0.887631 best=0.887631 es=0/5
[2026-05-17 23:47:39] [representation][ae_alt_width][cand_001_d1_w2] epoch=44 architecture=[2] train_loss=0.887214 val_loss=0.887059 best=0.887059 es=0/5
[2026-05-17 23:47:41] [representation][ae_alt_width][cand_001_d1_w2] epoch=45 architecture=[2] train_loss=0.886727 val_loss=0.886557 best=0.886557 es=0/5
[2026-05-17 23:47:44] [representation][ae_alt_width][cand_001_d1_w2] epoch=46 architecture=[2] train_loss=0.886108 val_loss=0.885983 best=0.885983 es=0/5
[2026-05-17 23:47:46] [representation][ae_alt_width][cand_001_d1_w2] epoch=47 architecture=[2] train_loss=0.885534 val_loss=0.885468 best=0.885468 es=0/5
[2026-05-17 23:47:48] [representation][ae_alt_width][cand_001_d1_w2] epoch=48 architecture=[2] train_loss=0.884961 val_loss=0.884865 best=0.884865 es=0/5
[2026-05-17 23:47:50] [representation][ae_alt_width][cand_001_d1_w2] epoch=49 architecture=[2] train_loss=0.884368 val_loss=0.884404 best=0.884404 es=0/5
[2026-05-17 23:47:53] [representation][ae_alt_width][cand_001_d1_w2] epoch=50 architecture=[2] train_loss=0.883855 val_loss=0.883866 best=0.883866 es=0/5
[2026-05-17 23:47:55] [representation][ae_alt_width][cand_001_d1_w2] epoch=51 architecture=[2] train_loss=0.883164 val_loss=0.882988 best=0.882988 es=0/5
[2026-05-17 23:47:57] [representation][ae_alt_width][cand_001_d1_w2] epoch=52 architecture=[2] train_loss=0.882326 val_loss=0.882466 best=0.882466 es=0/5
[2026-05-17 23:48:00] [representation][ae_alt_width][cand_001_d1_w2] epoch=53 architecture=[2] train_loss=0.881517 val_loss=0.881808 best=0.881808 es=0/5
[2026-05-17 23:48:02] [representation][ae_alt_width][cand_001_d1_w2] epoch=54 architecture=[2] train_loss=0.880719 val_loss=0.880963 best=0.880963 es=0/5
[2026-05-17 23:48:05] [representation][ae_alt_width][cand_001_d1_w2] epoch=55 architecture=[2] train_loss=0.879893 val_loss=0.880183 best=0.880183 es=0/5
[2026-05-17 23:48:07] [representation][ae_alt_width][cand_001_d1_w2] epoch=56 architecture=[2] train_loss=0.877770 val_loss=0.877096 best=0.877096 es=0/5
[2026-05-17 23:48:09] [representation][ae_alt_width][cand_001_d1_w2] epoch=57 architecture=[2] train_loss=0.875104 val_loss=0.874703 best=0.874703 es=0/5
[2026-05-17 23:48:12] [representation][ae_alt_width][cand_001_d1_w2] epoch=58 architecture=[2] train_loss=0.872795 val_loss=0.872812 best=0.872812 es=0/5
[2026-05-17 23:48:14] [representation][ae_alt_width][cand_001_d1_w2] epoch=59 architecture=[2] train_loss=0.869240 val_loss=0.867802 best=0.867802 es=0/5
