[2026-05-20 08:50:31] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:50:31] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_023_d1_w24/training_log.txt
[2026-05-20 08:50:31] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_023_d1_w24/training_stats.csv
[2026-05-20 08:50:31] [CANDIDATE] task=autoencoding phase=ae_alt_width index=23 search_phase=width architecture=[24]
[2026-05-20 08:50:34] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=1 architecture=[24] train_loss=0.418612 val_loss=0.420285 best=0.419916 es=0/5
[2026-05-20 08:50:36] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=2 architecture=[24] train_loss=0.414889 val_loss=0.418151 best=0.418151 es=0/5
[2026-05-20 08:50:38] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=3 architecture=[24] train_loss=0.412766 val_loss=0.416324 best=0.416324 es=0/5
[2026-05-20 08:50:40] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=4 architecture=[24] train_loss=0.410958 val_loss=0.414713 best=0.414713 es=0/5
[2026-05-20 08:50:42] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=5 architecture=[24] train_loss=0.409234 val_loss=0.412902 best=0.412902 es=0/5
[2026-05-20 08:50:44] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=6 architecture=[24] train_loss=0.407286 val_loss=0.411045 best=0.411045 es=0/5
[2026-05-20 08:50:46] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=7 architecture=[24] train_loss=0.405385 val_loss=0.409162 best=0.409162 es=0/5
[2026-05-20 08:50:48] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=8 architecture=[24] train_loss=0.403739 val_loss=0.407517 best=0.407517 es=0/5
[2026-05-20 08:50:50] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=9 architecture=[24] train_loss=0.402411 val_loss=0.406182 best=0.406182 es=0/5
[2026-05-20 08:50:52] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=10 architecture=[24] train_loss=0.401276 val_loss=0.405112 best=0.405112 es=0/5
[2026-05-20 08:50:54] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=11 architecture=[24] train_loss=0.400350 val_loss=0.404226 best=0.404226 es=0/5
[2026-05-20 08:50:56] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=12 architecture=[24] train_loss=0.399533 val_loss=0.403366 best=0.403366 es=0/5
[2026-05-20 08:50:58] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=13 architecture=[24] train_loss=0.398824 val_loss=0.402848 best=0.402848 es=0/5
[2026-05-20 08:51:00] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=14 architecture=[24] train_loss=0.398236 val_loss=0.402323 best=0.402323 es=0/5
[2026-05-20 08:51:02] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=15 architecture=[24] train_loss=0.397717 val_loss=0.401850 best=0.401850 es=0/5
[2026-05-20 08:51:05] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=16 architecture=[24] train_loss=0.397324 val_loss=0.401555 best=0.401555 es=0/5
[2026-05-20 08:51:07] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=17 architecture=[24] train_loss=0.396996 val_loss=0.401264 best=0.401264 es=0/5
[2026-05-20 08:51:09] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=18 architecture=[24] train_loss=0.396730 val_loss=0.401002 best=0.401002 es=0/5
[2026-05-20 08:51:11] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=19 architecture=[24] train_loss=0.396457 val_loss=0.400825 best=0.400825 es=0/5
[2026-05-20 08:51:13] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=20 architecture=[24] train_loss=0.396320 val_loss=0.400662 best=0.400662 es=0/5
[2026-05-20 08:51:15] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=21 architecture=[24] train_loss=0.396185 val_loss=0.400661 best=0.400662 es=1/5
[2026-05-20 08:51:17] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=22 architecture=[24] train_loss=0.396055 val_loss=0.400530 best=0.400530 es=0/5
[2026-05-20 08:51:19] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=23 architecture=[24] train_loss=0.395974 val_loss=0.400441 best=0.400530 es=1/5
[2026-05-20 08:51:21] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=24 architecture=[24] train_loss=0.395920 val_loss=0.400406 best=0.400406 es=0/5
[2026-05-20 08:51:24] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=25 architecture=[24] train_loss=0.395837 val_loss=0.400403 best=0.400406 es=1/5
[2026-05-20 08:51:26] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=26 architecture=[24] train_loss=0.395805 val_loss=0.400372 best=0.400406 es=2/5
[2026-05-20 08:51:28] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=27 architecture=[24] train_loss=0.395738 val_loss=0.400359 best=0.400406 es=3/5
[2026-05-20 08:51:30] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=28 architecture=[24] train_loss=0.395762 val_loss=0.400293 best=0.400293 es=0/5
[2026-05-20 08:51:32] [autoencoding][ae_alt_width][cand_023_d1_w24] epoch=29 architecture=[24] train_loss=0.395680 val_loss=0.400209 best=0.400293 es=1/5
