[2026-05-20 09:32:17] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 09:32:17] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_066_d1_w67/training_log.txt
[2026-05-20 09:32:17] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_066_d1_w67/training_stats.csv
[2026-05-20 09:32:17] [CANDIDATE] task=autoencoding phase=ae_alt_width index=66 search_phase=width architecture=[67]
[2026-05-20 09:32:20] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=1 architecture=[67] train_loss=0.004229 val_loss=0.002977 best=0.002511 es=0/5
[2026-05-20 09:32:22] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=2 architecture=[67] train_loss=0.003333 val_loss=0.002732 best=0.002511 es=0/5
[2026-05-20 09:32:25] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=3 architecture=[67] train_loss=0.003132 val_loss=0.002643 best=0.002511 es=1/5
[2026-05-20 09:32:27] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=4 architecture=[67] train_loss=0.003098 val_loss=0.002600 best=0.002511 es=0/5
[2026-05-20 09:32:29] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=5 architecture=[67] train_loss=0.003032 val_loss=0.002530 best=0.002511 es=1/5
[2026-05-20 09:32:32] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=6 architecture=[67] train_loss=0.002865 val_loss=0.002531 best=0.002511 es=2/5
[2026-05-20 09:32:34] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=7 architecture=[67] train_loss=0.002968 val_loss=0.002504 best=0.002511 es=3/5
[2026-05-20 09:32:36] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=8 architecture=[67] train_loss=0.002965 val_loss=0.002509 best=0.002511 es=4/5
[2026-05-20 09:32:39] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=9 architecture=[67] train_loss=0.002967 val_loss=0.002474 best=0.002474 es=0/5
[2026-05-20 09:32:41] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=10 architecture=[67] train_loss=0.002981 val_loss=0.002494 best=0.002474 es=1/5
[2026-05-20 09:32:43] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=11 architecture=[67] train_loss=0.002843 val_loss=0.002429 best=0.002474 es=2/5
[2026-05-20 09:32:46] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=12 architecture=[67] train_loss=0.002906 val_loss=0.002460 best=0.002474 es=3/5
[2026-05-20 09:32:48] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=13 architecture=[67] train_loss=0.002930 val_loss=0.002488 best=0.002474 es=4/5
[2026-05-20 09:32:50] [autoencoding][ae_alt_width][cand_066_d1_w67] epoch=14 architecture=[67] train_loss=0.002909 val_loss=0.002449 best=0.002474 es=5/5
