[2026-05-20 12:11:21] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 12:11:21] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_032_d1_w33/training_log.txt
[2026-05-20 12:11:21] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_032_d1_w33/training_stats.csv
[2026-05-20 12:11:21] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=32 search_phase=width architecture=[33]
[2026-05-20 12:11:52] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=11 architecture=[33] train_loss=0.231521 val_loss=0.222707 best=0.222707 es=0/5
[2026-05-20 12:11:55] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=12 architecture=[33] train_loss=0.230837 val_loss=0.221935 best=0.221935 es=0/5
[2026-05-20 12:11:58] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=13 architecture=[33] train_loss=0.230219 val_loss=0.221440 best=0.221440 es=0/5
[2026-05-20 12:12:01] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=14 architecture=[33] train_loss=0.229648 val_loss=0.220892 best=0.220892 es=0/5
[2026-05-20 12:12:04] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=15 architecture=[33] train_loss=0.229252 val_loss=0.220576 best=0.220576 es=0/5
[2026-05-20 12:12:07] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=16 architecture=[33] train_loss=0.228824 val_loss=0.220479 best=0.220576 es=1/5
[2026-05-20 12:12:10] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=17 architecture=[33] train_loss=0.228557 val_loss=0.220167 best=0.220167 es=0/5
[2026-05-20 12:12:13] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=18 architecture=[33] train_loss=0.228265 val_loss=0.219911 best=0.219911 es=0/5
[2026-05-20 12:12:16] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=19 architecture=[33] train_loss=0.228091 val_loss=0.219572 best=0.219572 es=0/5
[2026-05-20 12:12:19] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=20 architecture=[33] train_loss=0.227860 val_loss=0.219348 best=0.219348 es=0/5
[2026-05-20 12:12:22] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=21 architecture=[33] train_loss=0.227732 val_loss=0.219074 best=0.219074 es=0/5
[2026-05-20 12:12:24] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=22 architecture=[33] train_loss=0.227576 val_loss=0.219001 best=0.219074 es=1/5
[2026-05-20 12:12:27] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=23 architecture=[33] train_loss=0.227432 val_loss=0.219030 best=0.219074 es=2/5
[2026-05-20 12:12:30] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=24 architecture=[33] train_loss=0.227492 val_loss=0.218775 best=0.218775 es=0/5
[2026-05-20 12:12:33] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=25 architecture=[33] train_loss=0.227531 val_loss=0.218787 best=0.218775 es=1/5
[2026-05-20 12:12:36] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=26 architecture=[33] train_loss=0.227384 val_loss=0.218963 best=0.218775 es=2/5
[2026-05-20 12:12:39] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=27 architecture=[33] train_loss=0.227332 val_loss=0.218779 best=0.218775 es=3/5
[2026-05-20 12:12:42] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=28 architecture=[33] train_loss=0.227142 val_loss=0.218754 best=0.218775 es=4/5
[2026-05-20 12:12:45] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=29 architecture=[33] train_loss=0.227209 val_loss=0.218616 best=0.218616 es=0/5
[2026-05-20 12:12:48] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=30 architecture=[33] train_loss=0.227213 val_loss=0.218558 best=0.218616 es=1/5
[2026-05-20 12:12:51] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=31 architecture=[33] train_loss=0.227121 val_loss=0.218599 best=0.218616 es=2/5
[2026-05-20 12:12:53] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=32 architecture=[33] train_loss=0.227126 val_loss=0.218633 best=0.218616 es=3/5
[2026-05-20 12:12:56] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=33 architecture=[33] train_loss=0.227044 val_loss=0.218655 best=0.218616 es=4/5
[2026-05-20 12:12:59] [autoencoding][ae_width_to_depth][cand_032_d1_w33] epoch=34 architecture=[33] train_loss=0.227099 val_loss=0.218645 best=0.218616 es=5/5
