[2026-06-12 21:16:23] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:16:23] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_308_d4_w96/training_log.txt
[2026-06-12 21:16:23] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_308_d4_w96/training_stats.csv
[2026-06-12 21:16:24] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.017447 val_loss=0.057798 best=0.057798 es=0/10
[2026-06-12 21:16:24] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.008386 val_loss=0.048367 best=0.048367 es=0/10
[2026-06-12 21:16:24] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.004621 val_loss=0.036385 best=0.036385 es=0/10
[2026-06-12 21:16:24] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.004602 val_loss=0.034657 best=0.034657 es=0/10
[2026-06-12 21:16:25] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.004187 val_loss=0.028989 best=0.028989 es=0/10
[2026-06-12 21:16:25] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.003982 val_loss=0.018173 best=0.018173 es=0/10
[2026-06-12 21:16:25] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.003239 val_loss=0.009671 best=0.009671 es=0/10
[2026-06-12 21:16:25] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.003019 val_loss=0.005729 best=0.005729 es=0/10
[2026-06-12 21:16:26] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.002073 val_loss=0.006300 best=0.006300 es=0/10
[2026-06-12 21:16:26] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.003000 val_loss=0.005958 best=0.005958 es=0/10
[2026-06-12 21:16:26] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.003747 val_loss=0.003766 best=0.003766 es=0/10
[2026-06-12 21:16:26] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.002436 val_loss=0.001446 best=0.001446 es=0/10
[2026-06-12 21:16:26] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.003424 val_loss=0.001429 best=0.001429 es=0/10
[2026-06-12 21:16:27] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001511 val_loss=0.001383 best=0.001383 es=0/10
[2026-06-12 21:16:27] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.000949 val_loss=0.001943 best=0.001943 es=0/10
[2026-06-12 21:16:27] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001743 val_loss=0.001395 best=0.001395 es=0/10
[2026-06-12 21:16:27] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001336 val_loss=0.001282 best=0.001282 es=0/10
[2026-06-12 21:16:27] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.002347 val_loss=0.001064 best=0.001064 es=0/10
[2026-06-12 21:16:28] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001114 val_loss=0.001421 best=0.001421 es=0/10
[2026-06-12 21:16:28] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001244 val_loss=0.001222 best=0.001222 es=0/10
[2026-06-12 21:16:28] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.002149 val_loss=0.000709 best=0.000709 es=0/10
[2026-06-12 21:16:28] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001062 val_loss=0.000742 best=0.000742 es=0/10
[2026-06-12 21:16:28] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001578 val_loss=0.000751 best=0.000751 es=0/10
[2026-06-12 21:16:29] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001200 val_loss=0.000771 best=0.000771 es=0/10
[2026-06-12 21:16:29] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001117 val_loss=0.000845 best=0.000845 es=0/10
[2026-06-12 21:16:29] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001626 val_loss=0.000654 best=0.000654 es=0/10
[2026-06-12 21:16:29] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.002198 val_loss=0.000768 best=0.000768 es=0/10
[2026-06-12 21:16:29] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001723 val_loss=0.000895 best=0.000895 es=0/10
[2026-06-12 21:16:30] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.000778 val_loss=0.000851 best=0.000851 es=0/10
[2026-06-12 21:16:30] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.001408 val_loss=0.000726 best=0.000726 es=0/10
[2026-06-12 21:16:30] Epoch 1 | architecture=[96, 96, 96, 21] train_loss=0.000829 val_loss=0.000757 best=0.000757 es=0/10
