task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,4,ablation_stl,stl_ablation_r04_d03_w0066_66_66_66,"[66, 66, 66]",9901,0.014363759197294712,114,124,0.04163483902812004,
simulation,5,ablation_stl,stl_ablation_r05_d03_w0066_66_66_66,"[66, 66, 66]",9901,0.00797292124480009,155,165,0.060244932770729065,
