[2026-05-18 03:02:22] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:02:22] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_172_d1_w173/training_log.txt
[2026-05-18 03:02:22] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_172_d1_w173/training_stats.csv
[2026-05-18 03:02:22] [CANDIDATE] task=representation phase=ae_alt_width index=172 search_phase=width architecture=[173]
[2026-05-18 03:02:29] [representation][ae_alt_width][cand_172_d1_w173] epoch=1 architecture=[173] train_loss=0.344499 val_loss=0.318454 best=0.309749 es=0/5
[2026-05-18 03:02:31] [representation][ae_alt_width][cand_172_d1_w173] epoch=2 architecture=[173] train_loss=0.309444 val_loss=0.313091 best=0.309749 es=0/5
[2026-05-18 03:02:34] [representation][ae_alt_width][cand_172_d1_w173] epoch=3 architecture=[173] train_loss=0.306446 val_loss=0.310922 best=0.309749 es=0/5
[2026-05-18 03:02:36] [representation][ae_alt_width][cand_172_d1_w173] epoch=4 architecture=[173] train_loss=0.304931 val_loss=0.312143 best=0.309749 es=1/5
[2026-05-18 03:02:43] [representation][ae_alt_width][cand_172_d1_w173] epoch=5 architecture=[173] train_loss=0.304995 val_loss=0.311256 best=0.309749 es=2/5
[2026-05-18 03:02:45] [representation][ae_alt_width][cand_172_d1_w173] epoch=6 architecture=[173] train_loss=0.304095 val_loss=0.309238 best=0.309238 es=0/5
[2026-05-18 03:02:48] [representation][ae_alt_width][cand_172_d1_w173] epoch=7 architecture=[173] train_loss=0.303865 val_loss=0.310736 best=0.309238 es=1/5
[2026-05-18 03:02:50] [representation][ae_alt_width][cand_172_d1_w173] epoch=8 architecture=[173] train_loss=0.305313 val_loss=0.314094 best=0.309238 es=2/5
[2026-05-18 03:02:52] [representation][ae_alt_width][cand_172_d1_w173] epoch=9 architecture=[173] train_loss=0.305347 val_loss=0.311962 best=0.309238 es=3/5
[2026-05-18 03:02:59] [representation][ae_alt_width][cand_172_d1_w173] epoch=10 architecture=[173] train_loss=0.303900 val_loss=0.310760 best=0.309238 es=4/5
[2026-05-18 03:03:01] [representation][ae_alt_width][cand_172_d1_w173] epoch=11 architecture=[173] train_loss=0.303899 val_loss=0.309212 best=0.309238 es=5/5
