[2026-05-18 01:23:38] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:23:38] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_037_d1_w38/training_log.txt
[2026-05-18 01:23:38] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_037_d1_w38/training_stats.csv
[2026-05-18 01:23:38] [CANDIDATE] task=representation phase=ae_alt_width index=37 search_phase=width architecture=[38]
[2026-05-18 01:23:43] [representation][ae_alt_width][cand_037_d1_w38] epoch=1 architecture=[38] train_loss=0.438954 val_loss=0.439811 best=0.437411 es=0/5
[2026-05-18 01:23:45] [representation][ae_alt_width][cand_037_d1_w38] epoch=2 architecture=[38] train_loss=0.436421 val_loss=0.438058 best=0.437411 es=0/5
[2026-05-18 01:23:48] [representation][ae_alt_width][cand_037_d1_w38] epoch=3 architecture=[38] train_loss=0.435520 val_loss=0.437369 best=0.437369 es=0/5
[2026-05-18 01:23:50] [representation][ae_alt_width][cand_037_d1_w38] epoch=4 architecture=[38] train_loss=0.435529 val_loss=0.438164 best=0.437369 es=1/5
[2026-05-18 01:23:54] [representation][ae_alt_width][cand_037_d1_w38] epoch=5 architecture=[38] train_loss=0.435091 val_loss=0.437305 best=0.437369 es=2/5
[2026-05-18 01:23:56] [representation][ae_alt_width][cand_037_d1_w38] epoch=6 architecture=[38] train_loss=0.434771 val_loss=0.437080 best=0.437080 es=0/5
[2026-05-18 01:23:59] [representation][ae_alt_width][cand_037_d1_w38] epoch=7 architecture=[38] train_loss=0.434716 val_loss=0.436888 best=0.436888 es=0/5
[2026-05-18 01:24:01] [representation][ae_alt_width][cand_037_d1_w38] epoch=8 architecture=[38] train_loss=0.434873 val_loss=0.436811 best=0.436888 es=1/5
[2026-05-18 01:24:03] [representation][ae_alt_width][cand_037_d1_w38] epoch=9 architecture=[38] train_loss=0.434863 val_loss=0.436847 best=0.436888 es=2/5
[2026-05-18 01:24:07] [representation][ae_alt_width][cand_037_d1_w38] epoch=10 architecture=[38] train_loss=0.434610 val_loss=0.436934 best=0.436888 es=3/5
[2026-05-18 01:24:10] [representation][ae_alt_width][cand_037_d1_w38] epoch=11 architecture=[38] train_loss=0.434802 val_loss=0.437414 best=0.436888 es=4/5
[2026-05-18 01:24:12] [representation][ae_alt_width][cand_037_d1_w38] epoch=12 architecture=[38] train_loss=0.435080 val_loss=0.437095 best=0.436888 es=5/5
