task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,3,ablation_stl,stl_ablation_r03_d04_w1822_1822_1822_1822_1822,"[1822, 1822, 1822, 1822]",9997315,0.0011228116927668452,33,43,0.011970940046012402,
simulation,4,ablation_stl,stl_ablation_r04_d04_w1822_1822_1822_1822_1822,"[1822, 1822, 1822, 1822]",9997315,0.0011163778835907578,35,45,0.014874450862407684,
simulation,5,ablation_stl,stl_ablation_r05_d04_w1822_1822_1822_1822_1822,"[1822, 1822, 1822, 1822]",9997315,0.0010697719408199191,38,48,0.010870925150811672,
