[2026-06-12 20:45:48] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 20:45:48] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_070_d2_w49/training_log.txt
[2026-06-12 20:45:48] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_070_d2_w49/training_stats.csv
[2026-06-12 20:45:48] Epoch 1 | architecture=[49, 22] train_loss=0.011356 val_loss=0.023221 best=0.023221 es=0/10
[2026-06-12 20:45:49] Epoch 1 | architecture=[49, 22] train_loss=0.011139 val_loss=0.013932 best=0.013932 es=0/10
[2026-06-12 20:45:49] Epoch 1 | architecture=[49, 22] train_loss=0.005971 val_loss=0.009376 best=0.009376 es=0/10
[2026-06-12 20:45:49] Epoch 1 | architecture=[49, 22] train_loss=0.007944 val_loss=0.008943 best=0.008943 es=0/10
[2026-06-12 20:45:49] Epoch 1 | architecture=[49, 22] train_loss=0.007312 val_loss=0.009610 best=0.009610 es=0/10
[2026-06-12 20:45:49] Epoch 1 | architecture=[49, 22] train_loss=0.005048 val_loss=0.008828 best=0.008828 es=0/10
[2026-06-12 20:45:50] Epoch 1 | architecture=[49, 22] train_loss=0.005706 val_loss=0.007843 best=0.007843 es=0/10
[2026-06-12 20:45:50] Epoch 1 | architecture=[49, 22] train_loss=0.004824 val_loss=0.006355 best=0.006355 es=0/10
[2026-06-12 20:45:50] Epoch 1 | architecture=[49, 22] train_loss=0.005676 val_loss=0.005523 best=0.005523 es=0/10
[2026-06-12 20:45:50] Epoch 1 | architecture=[49, 22] train_loss=0.006799 val_loss=0.005748 best=0.005748 es=0/10
[2026-06-12 20:45:51] Epoch 1 | architecture=[49, 22] train_loss=0.004517 val_loss=0.005451 best=0.005451 es=0/10
[2026-06-12 20:45:51] Epoch 1 | architecture=[49, 22] train_loss=0.004277 val_loss=0.005427 best=0.005427 es=0/10
[2026-06-12 20:45:51] Epoch 1 | architecture=[49, 22] train_loss=0.004269 val_loss=0.005547 best=0.005547 es=0/10
[2026-06-12 20:45:51] Epoch 1 | architecture=[49, 22] train_loss=0.004458 val_loss=0.005362 best=0.005362 es=0/10
[2026-06-12 20:45:51] Epoch 1 | architecture=[49, 22] train_loss=0.003994 val_loss=0.005659 best=0.005659 es=0/10
[2026-06-12 20:45:51] Epoch 1 | architecture=[49, 22] train_loss=0.006084 val_loss=0.005656 best=0.005656 es=0/10
[2026-06-12 20:45:52] Epoch 1 | architecture=[49, 22] train_loss=0.004489 val_loss=0.005427 best=0.005427 es=0/10
[2026-06-12 20:45:52] Epoch 1 | architecture=[49, 22] train_loss=0.004024 val_loss=0.005217 best=0.005217 es=0/10
[2026-06-12 20:45:52] Epoch 1 | architecture=[49, 22] train_loss=0.004346 val_loss=0.005067 best=0.005067 es=0/10
[2026-06-12 20:45:52] Epoch 1 | architecture=[49, 22] train_loss=0.003936 val_loss=0.005206 best=0.005206 es=0/10
[2026-06-12 20:45:52] Epoch 1 | architecture=[49, 22] train_loss=0.005631 val_loss=0.005426 best=0.005426 es=0/10
[2026-06-12 20:45:52] Epoch 1 | architecture=[49, 22] train_loss=0.007151 val_loss=0.005095 best=0.005095 es=0/10
[2026-06-12 20:45:53] Epoch 1 | architecture=[49, 22] train_loss=0.004072 val_loss=0.005227 best=0.005227 es=0/10
[2026-06-12 20:45:53] Epoch 1 | architecture=[49, 22] train_loss=0.004485 val_loss=0.005240 best=0.005240 es=0/10
[2026-06-12 20:45:53] Epoch 1 | architecture=[49, 22] train_loss=0.004906 val_loss=0.005412 best=0.005412 es=0/10
[2026-06-12 20:45:53] Epoch 1 | architecture=[49, 22] train_loss=0.006605 val_loss=0.005626 best=0.005626 es=0/10
[2026-06-12 20:45:54] Epoch 1 | architecture=[49, 22] train_loss=0.004367 val_loss=0.005348 best=0.005348 es=0/10
[2026-06-12 20:45:54] Epoch 1 | architecture=[49, 22] train_loss=0.003995 val_loss=0.005384 best=0.005384 es=0/10
[2026-06-12 20:45:54] Epoch 1 | architecture=[49, 22] train_loss=0.004336 val_loss=0.005329 best=0.005329 es=0/10
