[2026-06-15 07:01:27] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:01:27] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_030_d1_w31/training_log.txt
[2026-06-15 07:01:27] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_030_d1_w31/training_stats.csv
[2026-06-15 07:01:27] Epoch 1 | architecture=[31] train_loss=0.017970 val_loss=0.023222 best=0.023222 es=0/10
[2026-06-15 07:01:27] Epoch 1 | architecture=[31] train_loss=0.016362 val_loss=0.017193 best=0.017193 es=0/10
[2026-06-15 07:01:28] Epoch 1 | architecture=[31] train_loss=0.016418 val_loss=0.015689 best=0.015689 es=0/10
[2026-06-15 07:01:28] Epoch 1 | architecture=[31] train_loss=0.015698 val_loss=0.015391 best=0.015391 es=0/10
[2026-06-15 07:01:28] Epoch 1 | architecture=[31] train_loss=0.015208 val_loss=0.015893 best=0.015893 es=0/10
[2026-06-15 07:01:28] Epoch 1 | architecture=[31] train_loss=0.017028 val_loss=0.017978 best=0.017978 es=0/10
[2026-06-15 07:01:28] Epoch 1 | architecture=[31] train_loss=0.015325 val_loss=0.018632 best=0.018632 es=0/10
[2026-06-15 07:01:29] Epoch 1 | architecture=[31] train_loss=0.014635 val_loss=0.017275 best=0.017275 es=0/10
[2026-06-15 07:01:29] Epoch 1 | architecture=[31] train_loss=0.014961 val_loss=0.015766 best=0.015766 es=0/10
[2026-06-15 07:01:29] Epoch 1 | architecture=[31] train_loss=0.014373 val_loss=0.014859 best=0.014859 es=0/10
[2026-06-15 07:01:29] Epoch 1 | architecture=[31] train_loss=0.014847 val_loss=0.014665 best=0.014665 es=0/10
[2026-06-15 07:01:29] Epoch 1 | architecture=[31] train_loss=0.014954 val_loss=0.014740 best=0.014740 es=0/10
[2026-06-15 07:01:30] Epoch 1 | architecture=[31] train_loss=0.014292 val_loss=0.015080 best=0.015080 es=0/10
[2026-06-15 07:01:30] Epoch 1 | architecture=[31] train_loss=0.014290 val_loss=0.015920 best=0.015920 es=0/10
[2026-06-15 07:01:30] Epoch 1 | architecture=[31] train_loss=0.014820 val_loss=0.017026 best=0.017026 es=0/10
[2026-06-15 07:01:30] Epoch 1 | architecture=[31] train_loss=0.014412 val_loss=0.017369 best=0.017369 es=0/10
[2026-06-15 07:01:31] Epoch 1 | architecture=[31] train_loss=0.014912 val_loss=0.016178 best=0.016178 es=0/10
[2026-06-15 07:01:31] Epoch 1 | architecture=[31] train_loss=0.014313 val_loss=0.015388 best=0.015388 es=0/10
[2026-06-15 07:01:31] Epoch 1 | architecture=[31] train_loss=0.014342 val_loss=0.014754 best=0.014754 es=0/10
[2026-06-15 07:01:32] Epoch 1 | architecture=[31] train_loss=0.013906 val_loss=0.014526 best=0.014526 es=0/10
[2026-06-15 07:01:32] Epoch 1 | architecture=[31] train_loss=0.013888 val_loss=0.014591 best=0.014591 es=0/10
[2026-06-15 07:01:32] Epoch 1 | architecture=[31] train_loss=0.014040 val_loss=0.014714 best=0.014714 es=0/10
[2026-06-15 07:01:32] Epoch 1 | architecture=[31] train_loss=0.014254 val_loss=0.015017 best=0.015017 es=0/10
[2026-06-15 07:01:33] Epoch 1 | architecture=[31] train_loss=0.013776 val_loss=0.015519 best=0.015519 es=0/10
[2026-06-15 07:01:33] Epoch 1 | architecture=[31] train_loss=0.014027 val_loss=0.015610 best=0.015610 es=0/10
[2026-06-15 07:01:33] Epoch 1 | architecture=[31] train_loss=0.014789 val_loss=0.015727 best=0.015727 es=0/10
[2026-06-15 07:01:33] Epoch 1 | architecture=[31] train_loss=0.014052 val_loss=0.015197 best=0.015197 es=0/10
[2026-06-15 07:01:34] Epoch 1 | architecture=[31] train_loss=0.014171 val_loss=0.014791 best=0.014791 es=0/10
[2026-06-15 07:01:34] Epoch 1 | architecture=[31] train_loss=0.013850 val_loss=0.014515 best=0.014515 es=0/10
[2026-06-15 07:01:34] Epoch 1 | architecture=[31] train_loss=0.014257 val_loss=0.014485 best=0.014485 es=0/10
