task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
denoising,ae_width_only,width_only,0.0002840786792083757,20,20,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/ae_width_only/cand_055_d1_w56/checkpoint_best.pt,cand_055_d1_w56
denoising,stl_from_ae_width_only,stl_refit,0.023785708828722104,396,406,0.023704687394453736,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/stl_from_ae_width_only/cand_000_d1_w56/checkpoint_best.pt,cand_000_d1_w56
