[2026-06-11 01:14:04] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:14:04] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_275_d3_w92/training_log.txt
[2026-06-11 01:14:04] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_275_d3_w92/training_stats.csv
[2026-06-11 01:14:04] Epoch 1 | architecture=[92, 92, 92] train_loss=0.006085 val_loss=0.011069 best=0.011069 es=0/10
[2026-06-11 01:14:04] Epoch 1 | architecture=[92, 92, 92] train_loss=0.003903 val_loss=0.002853 best=0.002853 es=0/10
[2026-06-11 01:14:04] Epoch 1 | architecture=[92, 92, 92] train_loss=0.003921 val_loss=0.002033 best=0.002033 es=0/10
[2026-06-11 01:14:05] Epoch 1 | architecture=[92, 92, 92] train_loss=0.002136 val_loss=0.002290 best=0.002290 es=0/10
[2026-06-11 01:14:05] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001972 val_loss=0.003744 best=0.003744 es=0/10
[2026-06-11 01:14:05] Epoch 1 | architecture=[92, 92, 92] train_loss=0.003487 val_loss=0.001901 best=0.001901 es=0/10
[2026-06-11 01:14:05] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001212 val_loss=0.001587 best=0.001587 es=0/10
[2026-06-11 01:14:06] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001513 val_loss=0.001412 best=0.001412 es=0/10
[2026-06-11 01:14:06] Epoch 1 | architecture=[92, 92, 92] train_loss=0.002054 val_loss=0.000991 best=0.000991 es=0/10
[2026-06-11 01:14:06] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001024 val_loss=0.000761 best=0.000761 es=0/10
[2026-06-11 01:14:06] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001308 val_loss=0.000885 best=0.000885 es=0/10
[2026-06-11 01:14:06] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001350 val_loss=0.000695 best=0.000695 es=0/10
[2026-06-11 01:14:07] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001265 val_loss=0.000474 best=0.000474 es=0/10
[2026-06-11 01:14:07] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001184 val_loss=0.000828 best=0.000828 es=0/10
[2026-06-11 01:14:07] Epoch 1 | architecture=[92, 92, 92] train_loss=0.000767 val_loss=0.000684 best=0.000684 es=0/10
[2026-06-11 01:14:07] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001065 val_loss=0.000567 best=0.000567 es=0/10
[2026-06-11 01:14:07] Epoch 1 | architecture=[92, 92, 92] train_loss=0.001797 val_loss=0.000901 best=0.000901 es=0/10
[2026-06-11 01:14:08] Epoch 1 | architecture=[92, 92, 92] train_loss=0.000557 val_loss=0.000382 best=0.000382 es=0/10
[2026-06-11 01:14:08] Epoch 1 | architecture=[92, 92, 92] train_loss=0.000534 val_loss=0.000552 best=0.000552 es=0/10
[2026-06-11 01:14:08] Epoch 1 | architecture=[92, 92, 92] train_loss=0.000808 val_loss=0.000532 best=0.000532 es=0/10
[2026-06-11 01:14:08] Epoch 1 | architecture=[92, 92, 92] train_loss=0.000802 val_loss=0.000466 best=0.000466 es=0/10
[2026-06-11 01:14:08] Epoch 1 | architecture=[92, 92, 92] train_loss=0.000715 val_loss=0.000574 best=0.000574 es=0/10
[2026-06-11 01:14:08] Epoch 1 | architecture=[92, 92, 92] train_loss=0.000710 val_loss=0.000524 best=0.000524 es=0/10
