timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,train_acc,val_acc,best_val,es_counter,improved,grid
2025-12-19 21:01:56,mlp_cls_stl,grid,1,2,2,2.142439928125452,2.0416331424713134,14,0.16218518518518518,0.18283333333333332,2.0416331424713134,0,True,True
2025-12-19 21:02:14,mlp_cls_stl,grid,2,2,2,1.9687229057241369,1.9063588670094809,14,0.2552962962962963,0.24816666666666667,1.9063588670094809,0,True,True
2025-12-19 21:02:35,mlp_cls_stl,grid,3,2,2,1.851426377720303,1.8147186857859294,14,0.25642592592592595,0.261,1.8147186857859294,0,True,True
2025-12-19 21:02:50,mlp_cls_stl,grid,4,2,2,1.7689273044798108,1.748762698173523,14,0.2728888888888889,0.296,1.748762698173523,0,True,True
2025-12-19 21:03:05,mlp_cls_stl,grid,5,2,2,1.7045119828824644,1.6879365978240968,14,0.31624074074074077,0.311,1.6879365978240968,0,True,True
2025-12-19 21:03:19,mlp_cls_stl,grid,6,2,2,1.6425058579974705,1.6194875361124674,14,0.3545185185185185,0.386,1.6194875361124674,0,True,True
2025-12-19 21:03:38,mlp_cls_stl,grid,7,2,2,1.5670145673045406,1.54985782178243,14,0.4167777777777778,0.4185,1.54985782178243,0,True,True
2025-12-19 21:03:53,mlp_cls_stl,grid,8,2,2,1.5078103683966178,1.4970327631632487,14,0.43018518518518517,0.437,1.4970327631632487,0,True,True
2025-12-19 21:04:08,mlp_cls_stl,grid,9,2,2,1.465710658179389,1.454053362528483,14,0.44546296296296295,0.4488333333333333,1.454053362528483,0,True,True
2025-12-19 21:04:23,mlp_cls_stl,grid,10,2,2,1.43069969647019,1.4247988980611166,14,0.4571296296296296,0.4796666666666667,1.4247988980611166,0,True,True
2025-12-19 21:04:40,mlp_cls_stl,grid,11,2,2,1.4010862358940972,1.4024391819636026,14,0.4711111111111111,0.4891666666666667,1.4024391819636026,0,True,True
2025-12-19 21:04:54,mlp_cls_stl,grid,12,2,2,1.373448162961889,1.3736953239440919,14,0.48333333333333334,0.494,1.3736953239440919,0,True,True
2025-12-19 21:05:06,mlp_cls_stl,grid,13,2,2,1.3483159908718534,1.3485296249389649,14,0.49018518518518517,0.486,1.3485296249389649,0,True,True
2025-12-19 21:05:22,mlp_cls_stl,grid,14,2,2,1.3284300478476065,1.3258304414749145,14,0.4970185185185185,0.5015,1.3258304414749145,0,True,True
2025-12-19 21:05:36,mlp_cls_stl,grid,15,2,2,1.3078663051393298,1.306948182106018,14,0.5004074074074074,0.502,1.306948182106018,0,True,True
2025-12-19 21:05:51,mlp_cls_stl,grid,16,2,2,1.2892264349548905,1.289682679494222,14,0.5075555555555555,0.5146666666666667,1.289682679494222,0,True,True
2025-12-19 21:06:05,mlp_cls_stl,grid,17,2,2,1.2758612199712682,1.2756923281351724,14,0.5131666666666667,0.5215,1.2756923281351724,0,True,True
2025-12-19 21:06:18,mlp_cls_stl,grid,18,2,2,1.2593469673086095,1.265884783744812,14,0.5200185185185185,0.521,1.265884783744812,0,True,True
2025-12-19 21:06:28,mlp_cls_stl,grid,19,2,2,1.2469177449897484,1.2456473410924276,14,0.5310555555555555,0.5705,1.2456473410924276,0,True,True
2025-12-19 21:06:38,mlp_cls_stl,grid,20,2,2,1.2337292029062907,1.2383658650716145,14,0.568037037037037,0.581,1.2383658650716145,0,True,True
2025-12-19 21:06:47,mlp_cls_stl,grid,21,2,2,1.222383631988808,1.2248615506490073,14,0.5731111111111111,0.5855,1.2248615506490073,0,True,True
2025-12-19 21:06:56,mlp_cls_stl,grid,22,2,2,1.2113377518477264,1.2217156883875528,14,0.5818333333333333,0.5808333333333333,1.2217156883875528,0,True,True
2025-12-19 21:07:06,mlp_cls_stl,grid,23,2,2,1.1995933159722223,1.2033866097132364,14,0.587,0.5993333333333334,1.2033866097132364,0,True,True
2025-12-19 21:07:15,mlp_cls_stl,grid,24,2,2,1.1890009344948662,1.1932647933959961,14,0.594,0.6016666666666667,1.1932647933959961,0,True,True
2025-12-19 21:07:25,mlp_cls_stl,grid,25,2,2,1.1795254714047467,1.1865221576690674,14,0.5988148148148148,0.5996666666666667,1.1865221576690674,0,True,True
2025-12-19 21:07:34,mlp_cls_stl,grid,26,2,2,1.1708532317479452,1.1770122413635253,14,0.6025925925925926,0.6108333333333333,1.1770122413635253,0,True,True
2025-12-19 21:07:43,mlp_cls_stl,grid,27,2,2,1.1613645923049363,1.167233199119568,14,0.6089629629629629,0.6155,1.167233199119568,0,True,True
2025-12-19 21:07:53,mlp_cls_stl,grid,28,2,2,1.1545104697192157,1.1646038173039754,14,0.6111666666666666,0.62,1.1646038173039754,0,True,True
2025-12-19 21:08:03,mlp_cls_stl,grid,29,2,2,1.1461284830305312,1.151415693918864,14,0.6164074074074074,0.6203333333333333,1.151415693918864,0,True,True
2025-12-19 21:08:12,mlp_cls_stl,grid,30,2,2,1.1381095022625394,1.1466586605707805,14,0.6201666666666666,0.6288333333333334,1.1466586605707805,0,True,True
2025-12-19 21:08:21,mlp_cls_stl,grid,31,2,2,1.130178234771446,1.1389988260269166,14,0.6229444444444444,0.6316666666666667,1.1389988260269166,0,True,True
2025-12-19 21:08:32,mlp_cls_stl,grid,32,2,2,1.1225538030200535,1.130272749265035,14,0.6268703703703704,0.6346666666666667,1.130272749265035,0,True,True
2025-12-19 21:08:41,mlp_cls_stl,grid,33,2,2,1.117192907333374,1.122886430422465,14,0.6287777777777778,0.6376666666666667,1.122886430422465,0,True,True
2025-12-19 21:08:50,mlp_cls_stl,grid,34,2,2,1.108838162669429,1.119852991739909,14,0.6333148148148148,0.638,1.119852991739909,0,True,True
