task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
denoising,ae_width_only,0,cand_000_d7_w1,"[1, 1, 1, 1, 1, 1, 1]",1.1963060136379013,22,33,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_000_d7_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_000_d7_w1/checkpoint_last.pt,False,width,1,0,1,False,0,1.1963060136379013,inf,False
denoising,ae_width_only,1,cand_001_d7_w2,"[2, 1, 1, 1, 1, 1, 1]",1.0676191704865896,38,48,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_001_d7_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_001_d7_w2/checkpoint_last.pt,True,width,1,0,1,True,0,1.1963060136379013,,False
denoising,ae_width_only,2,cand_002_d7_w2,"[2, 2, 1, 1, 1, 1, 1]",1.135620324084895,2,12,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_002_d7_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_002_d7_w2/checkpoint_last.pt,False,width,1,0,1,True,0,1.1963060136379013,,False
denoising,ae_width_only,3,cand_003_d7_w2,"[2, 2, 2, 1, 1, 1, 1]",1.0316447440598113,53,63,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_003_d7_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_003_d7_w2/checkpoint_last.pt,True,width,1,0,1,True,0,1.1963060136379013,,False
denoising,ae_width_only,4,cand_004_d7_w2,"[2, 2, 2, 2, 1, 1, 1]",1.0295942296805525,16,26,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_004_d7_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_004_d7_w2/checkpoint_last.pt,True,width,1,0,1,True,0,1.1963060136379013,,False
denoising,ae_width_only,5,cand_005_d7_w2,"[2, 2, 2, 2, 2, 1, 1]",1.0351832199276414,6,16,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_005_d7_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_005_d7_w2/checkpoint_last.pt,False,width,1,0,1,True,0,1.1963060136379013,,False
denoising,ae_width_only,6,cand_006_d7_w2,"[2, 2, 2, 2, 2, 2, 1]",1.0021476142808732,213,223,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_006_d7_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_006_d7_w2/checkpoint_last.pt,True,width,1,0,1,True,0,1.1963060136379013,,False
denoising,ae_width_only,7,cand_007_d7_w2,"[2, 2, 2, 2, 2, 2, 2]",0.9621154377295149,72,82,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_007_d7_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_007_d7_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.9621154377295149,19.576142996742586,False
denoising,ae_width_only,8,cand_008_d7_w3,"[3, 2, 2, 2, 2, 2, 2]",0.9611696600944778,71,81,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_008_d7_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_008_d7_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.9621154377295149,,False
denoising,ae_width_only,9,cand_009_d7_w3,"[3, 3, 2, 2, 2, 2, 2]",0.9611687045499824,90,100,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_009_d7_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_009_d7_w3/checkpoint_last.pt,False,width,0,0,0,True,0,0.9621154377295149,,False
denoising,ae_width_only,10,cand_010_d7_w3,"[3, 3, 3, 2, 2, 2, 2]",0.9593179984139164,46,56,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_010_d7_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_010_d7_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.9621154377295149,,False
denoising,ae_width_only,11,cand_011_d7_w3,"[3, 3, 3, 3, 2, 2, 2]",0.9593276823831486,26,36,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_011_d7_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_011_d7_w3/checkpoint_last.pt,False,width,0,0,0,True,0,0.9621154377295149,,False
denoising,ae_width_only,12,cand_012_d7_w3,"[3, 3, 3, 3, 3, 2, 2]",0.9639172794841406,40,50,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_012_d7_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_012_d7_w3/checkpoint_last.pt,False,width,0,0,0,True,0,0.9621154377295149,,False
denoising,ae_width_only,13,cand_013_d7_w3,"[3, 3, 3, 3, 3, 3, 2]",0.9638298446047837,10,20,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_013_d7_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d7/denoising/ae_width_only/cand_013_d7_w3/checkpoint_last.pt,False,width,0,0,0,True,0,0.9621154377295149,,False
