task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
denoising,ae_width_only,width_only,0.0007168621721048121,13,13,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d2/denoising/ae_width_only/cand_170_d2_w86/checkpoint_best.pt,cand_170_d2_w86
denoising,stl_from_ae_width_only,stl_refit,0.0109968754119212,202,212,0.011111024235017305,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d2/denoising/stl_from_ae_width_only/cand_000_d2_w86/checkpoint_best.pt,cand_000_d2_w86
