[2026-06-11 02:12:33] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 02:12:33] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_822_d7_w126/training_log.txt
[2026-06-11 02:12:33] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_822_d7_w126/training_stats.csv
[2026-06-11 02:12:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.006246 val_loss=0.001486 best=0.001486 es=0/10
[2026-06-11 02:12:33] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.003153 val_loss=0.001163 best=0.001163 es=0/10
[2026-06-11 02:12:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.004788 val_loss=0.000787 best=0.000787 es=0/10
[2026-06-11 02:12:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.002000 val_loss=0.001066 best=0.001066 es=0/10
[2026-06-11 02:12:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.002117 val_loss=0.001530 best=0.001530 es=0/10
[2026-06-11 02:12:34] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.002044 val_loss=0.000948 best=0.000948 es=0/10
[2026-06-11 02:12:35] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001577 val_loss=0.000528 best=0.000528 es=0/10
[2026-06-11 02:12:35] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.002485 val_loss=0.000591 best=0.000591 es=0/10
[2026-06-11 02:12:35] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.000586 val_loss=0.000470 best=0.000470 es=0/10
[2026-06-11 02:12:35] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001898 val_loss=0.000564 best=0.000564 es=0/10
[2026-06-11 02:12:36] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001953 val_loss=0.000348 best=0.000348 es=0/10
[2026-06-11 02:12:36] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001489 val_loss=0.000379 best=0.000379 es=0/10
[2026-06-11 02:12:36] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001085 val_loss=0.000309 best=0.000309 es=0/10
[2026-06-11 02:12:36] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001422 val_loss=0.000423 best=0.000423 es=0/10
[2026-06-11 02:12:36] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001121 val_loss=0.000671 best=0.000671 es=0/10
[2026-06-11 02:12:37] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001459 val_loss=0.000367 best=0.000367 es=0/10
[2026-06-11 02:12:37] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.000735 val_loss=0.000186 best=0.000186 es=0/10
[2026-06-11 02:12:37] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.002776 val_loss=0.000315 best=0.000315 es=0/10
[2026-06-11 02:12:37] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.000795 val_loss=0.000249 best=0.000249 es=0/10
[2026-06-11 02:12:37] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001259 val_loss=0.000231 best=0.000231 es=0/10
[2026-06-11 02:12:37] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001249 val_loss=0.000226 best=0.000226 es=0/10
[2026-06-11 02:12:38] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001015 val_loss=0.000358 best=0.000358 es=0/10
[2026-06-11 02:12:38] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001380 val_loss=0.000310 best=0.000310 es=0/10
[2026-06-11 02:12:38] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.001153 val_loss=0.000294 best=0.000294 es=0/10
[2026-06-11 02:12:38] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.000455 val_loss=0.000234 best=0.000234 es=0/10
[2026-06-11 02:12:39] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.000356 val_loss=0.000218 best=0.000218 es=0/10
[2026-06-11 02:12:39] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 67] train_loss=0.000770 val_loss=0.000164 best=0.000164 es=0/10
