task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
anomaly,ae_width_only,0,cand_000_d2_w1,"[1, 1]",0.7256031632423401,514,524,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_000_d2_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_000_d2_w1/checkpoint_last.pt,True,width,0,0,0,False,0,0.7256031632423401,inf,False
anomaly,ae_width_only,1,cand_001_d2_w2,"[2, 1]",0.7133631110191345,324,334,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_001_d2_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_001_d2_w2/checkpoint_last.pt,True,width,0,0,0,True,0,0.7256031632423401,,False
anomaly,ae_width_only,2,cand_002_d2_w2,"[2, 2]",0.6663929224014282,290,300,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_002_d2_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_002_d2_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.6663929224014282,8.160140947612788,False
anomaly,ae_width_only,3,cand_003_d2_w3,"[3, 2]",0.6598207354545593,165,175,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_003_d2_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_003_d2_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.6663929224014282,,False
anomaly,ae_width_only,4,cand_004_d2_w3,"[3, 3]",0.6239874362945557,238,248,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_004_d2_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_004_d2_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.6239874362945557,6.363435847136434,False
anomaly,ae_width_only,5,cand_005_d2_w4,"[4, 3]",0.6155604124069214,222,232,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_005_d2_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_005_d2_w4/checkpoint_last.pt,True,width,0,0,0,True,0,0.6239874362945557,,False
anomaly,ae_width_only,6,cand_006_d2_w4,"[4, 4]",0.569573163986206,356,366,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_006_d2_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_006_d2_w4/checkpoint_last.pt,True,width,0,0,0,False,0,0.569573163986206,8.720411524866527,False
anomaly,ae_width_only,7,cand_007_d2_w5,"[5, 4]",0.5640423893928528,137,147,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_007_d2_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_007_d2_w5/checkpoint_last.pt,True,width,0,0,0,True,0,0.569573163986206,,False
anomaly,ae_width_only,8,cand_008_d2_w5,"[5, 5]",0.5260862112045288,334,344,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_008_d2_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_008_d2_w5/checkpoint_last.pt,True,width,0,0,0,False,0,0.5260862112045288,7.635007323261181,False
anomaly,ae_width_only,9,cand_009_d2_w6,"[6, 5]",0.5247611999511719,101,111,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_009_d2_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_009_d2_w6/checkpoint_last.pt,True,width,0,0,0,True,0,0.5260862112045288,,False
anomaly,ae_width_only,10,cand_010_d2_w6,"[6, 6]",0.4880127012729645,476,486,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_010_d2_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_010_d2_w6/checkpoint_last.pt,True,width,0,0,0,False,0,0.4880127012729645,7.237123711034184,False
anomaly,ae_width_only,11,cand_011_d2_w7,"[7, 6]",0.48647448420524597,76,86,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_011_d2_w7/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_011_d2_w7/checkpoint_last.pt,True,width,0,0,0,True,0,0.4880127012729645,,False
anomaly,ae_width_only,12,cand_012_d2_w7,"[7, 7]",0.4561634361743927,204,214,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_012_d2_w7/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_012_d2_w7/checkpoint_last.pt,True,width,0,0,0,False,0,0.4561634361743927,6.526318887908872,False
anomaly,ae_width_only,13,cand_013_d2_w8,"[8, 7]",0.4556136727333069,46,56,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_013_d2_w8/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_013_d2_w8/checkpoint_last.pt,True,width,0,0,0,True,0,0.4561634361743927,,False
anomaly,ae_width_only,14,cand_014_d2_w8,"[8, 8]",0.42645594477653503,191,201,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_014_d2_w8/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_014_d2_w8/checkpoint_last.pt,True,width,0,0,0,False,0,0.42645594477653503,6.512466594648414,False
anomaly,ae_width_only,15,cand_015_d2_w9,"[9, 8]",0.4237590432167053,125,135,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_015_d2_w9/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_015_d2_w9/checkpoint_last.pt,True,width,0,0,0,True,0,0.42645594477653503,,False
anomaly,ae_width_only,16,cand_016_d2_w9,"[9, 9]",0.3898236155509949,225,235,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_016_d2_w9/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_016_d2_w9/checkpoint_last.pt,True,width,0,0,0,False,0,0.3898236155509949,8.58994455915855,False
anomaly,ae_width_only,17,cand_017_d2_w10,"[10, 9]",0.3891358971595764,64,74,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_017_d2_w10/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_017_d2_w10/checkpoint_last.pt,True,width,0,0,0,True,0,0.3898236155509949,,False
anomaly,ae_width_only,18,cand_018_d2_w10,"[10, 10]",0.3619552254676819,217,227,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_018_d2_w10/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_018_d2_w10/checkpoint_last.pt,True,width,0,0,0,False,0,0.3619552254676819,7.148974298009756,False
anomaly,ae_width_only,19,cand_019_d2_w11,"[11, 10]",0.36098793148994446,50,60,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_019_d2_w11/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_019_d2_w11/checkpoint_last.pt,True,width,0,0,0,True,0,0.3619552254676819,,False
