task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
simulation,stl_ablation_r03_d07_w0038_38_38_38_38_38_38_38,0,cand_000_d7_w38,"[38, 38, 38, 38, 38, 38, 38]",0.026447167620062828,84,94,MLPS/tabular/shared/dae_dnn/results/stl/ablation/parammatched_decade_v1_param_10pow04_06_cpu/simulation/_children/stl_ablation_r01_d07_w0038_38_38_38_38_38_38_38/simulation/stl_ablation_r03_d07_w0038_38_38_38_38_38_38_38/cand_000_d7_w38/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/stl/ablation/parammatched_decade_v1_param_10pow04_06_cpu/simulation/_children/stl_ablation_r01_d07_w0038_38_38_38_38_38_38_38/simulation/stl_ablation_r03_d07_w0038_38_38_38_38_38_38_38/cand_000_d7_w38/checkpoint_last.pt,True,stl_ablation_r03_d07_w0038_38_38_38_38_38_38_38,0,0
