[2026-06-13 21:01:09] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:01:09] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_344_d4_w96/training_log.txt
[2026-06-13 21:01:09] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_344_d4_w96/training_stats.csv
[2026-06-13 21:01:09] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.005706 val_loss=0.022596 best=0.022596 es=0/10
[2026-06-13 21:01:09] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.004787 val_loss=0.004324 best=0.004324 es=0/10
[2026-06-13 21:01:10] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.003660 val_loss=0.000788 best=0.000788 es=0/10
[2026-06-13 21:01:10] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.002410 val_loss=0.003069 best=0.003069 es=0/10
[2026-06-13 21:01:10] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.003478 val_loss=0.004831 best=0.004831 es=0/10
[2026-06-13 21:01:11] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.003869 val_loss=0.003405 best=0.003405 es=0/10
[2026-06-13 21:01:11] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.001918 val_loss=0.001679 best=0.001679 es=0/10
[2026-06-13 21:01:11] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.001631 val_loss=0.001240 best=0.001240 es=0/10
[2026-06-13 21:01:11] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.001193 val_loss=0.001127 best=0.001127 es=0/10
[2026-06-13 21:01:11] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.002871 val_loss=0.002476 best=0.002476 es=0/10
[2026-06-13 21:01:12] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.002157 val_loss=0.002368 best=0.002368 es=0/10
[2026-06-13 21:01:12] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.000964 val_loss=0.001226 best=0.001226 es=0/10
[2026-06-13 21:01:12] Epoch 1 | architecture=[96, 96, 96, 57] train_loss=0.000842 val_loss=0.000756 best=0.000756 es=0/10
